"edon.x","disloc2012","escenario1","dsiSQ_E1"
14,3,3,0.256
14,17,8,0.352
14,1,8,0.352
14,19,4,0.293
14,18,8,0.352
14,5,6,0.689
14,15,7,0.481
14,0,2,0.578
14,2,5,0.757
14,12,14,0.364
14,9,12,0.682
14,11,12,0.682
14,13,13,0.443
14,14,11,0.646
14,8,14,0.364
14,7,1,0.232
14,16,20,0.57
14,20,19,0.72
14,10,16,0.603
14,4,17,0.643
14,6,17,0.643
