"edon.x","disloc2013","escenario3","dsiSQ_E3"
21,17,1,0.957
21,6,2,0.241
21,23,3,0.789
21,18,4,0.793
21,22,5,0.877
21,2,6,0.845
21,26,19,0.925
21,20,8,0.667
21,3,7,0.624
21,5,2,0.241
21,21,10,0.836
21,8,11,0.39
21,25,9,0.279
21,4,6,0.845
21,9,11,0.39
21,24,12,0.328
21,7,11,0.39
21,1,14,0.938
21,19,15,0.843
21,13,26,0.655
21,11,26,0.655
21,10,20,0.261
21,14,25,0.408
21,15,25,0.408
21,16,25,0.408
21,12,24,0.213
21,0,16,0.411
