"edon.x","disloc2007","escenario1","dsiSQ_E1"
30,10,20,0.028
30,20,13,0.03
30,NA,13,0.03
30,8,13,0.03
30,12,13,0.03
30,28,13,0.03
30,13,15,0.028
30,1,23,0.047
30,2,24,0.032
30,14,22,0.036
30,27,8,0.034
30,23,24,0.032
30,25,20,0.028
30,24,7,0.044
30,19,30,0.034
30,29,4,0.033
30,6,11,0.029
30,7,21,0.045
30,3,18,0.029
30,5,28,0.036
