"edon.x","disloc2012","escenario1","dsiSQ_E1"
11,13,4,0.458
11,22,8,0.683
11,9,6,0.56
11,17,8,0.683
11,2,10,1
11,16,21,0.305
11,15,21,0.305
11,18,7,0.368
11,21,5,0.598
11,1,3,0.894
11,8,9,0.517
11,19,4,0.458
11,11,13,0.349
11,12,13,0.349
11,4,17,0.344
11,3,17,0.344
11,7,19,0.244
11,5,19,0.244
11,6,19,0.244
11,20,11,0.604
11,10,7,0.368
11,14,12,0.463
