"edon.x","disloc2010","escenario3","dsiSQ_E3"
10,16,3,0.308
10,8,1,0.538
10,15,6,0.325
10,2,11,0.481
10,1,11,0.481
10,6,11,0.481
10,3,8,0.268
10,5,9,0.281
10,4,9,0.281
10,14,6,0.325
10,11,15,0.61
10,12,15,0.61
10,13,13,0.403
10,10,13,0.403
10,17,6,0.325
10,9,7,0.276
10,7,1,0.538
