"edon.x","disloc2015","escenario1","dsiSQ_E1"
19,20,3,0.68
19,22,1,0.432
19,24,2,0.431
19,21,1,0.432
19,16,10,0.42
19,26,4,0.645
19,23,25,0.239
19,18,23,0.875
19,17,13,0.585
19,15,5,0.505
19,12,5,0.505
19,14,8,0.457
19,13,6,0.361
19,25,4,0.645
19,3,19,0.166
19,5,20,0.438
19,4,20,0.438
19,6,18,0.345
19,7,18,0.345
19,8,18,0.345
19,1,16,0.442
19,2,22,0.376
19,11,14,0.47
19,10,14,0.47
19,9,15,0.745
19,19,24,0.847
