"edon.x","disloc2005","escenario1","dsiSQ_E1"
18,18,1,0.798
18,7,17,0.61
18,13,17,0.61
18,14,12,0.191
18,8,16,0.268
18,6,18,0.633
18,16,2,0.417
18,9,13,0.63
18,3,10,0.361
18,10,14,0.412
18,11,14,0.412
18,12,14,0.412
18,17,2,0.417
18,5,8,0.324
18,2,4,0.671
18,1,9,0.304
18,4,9,0.304
18,15,3,0.557
