"edon.x","disloc2013","escenario1","dsiSQ_E1"
32,14,1,0.507
32,15,1,0.507
32,3,15,0.429
32,12,16,1
32,18,18,0.457
32,6,2,0.218
32,16,14,0.659
32,11,8,0.257
32,8,8,0.257
32,17,18,0.457
32,10,4,0.426
32,4,13,0.615
32,5,13,0.615
32,7,15,0.429
32,9,3,0.708
32,13,5,1
32,1,10,0.293
32,2,10,0.293
