"edon.x","disloc2011","escenario1","dsiSQ_E1"
5,13,6,0.556
5,15,5,0.798
5,14,6,0.556
5,5,7,0.81
5,12,6,0.556
5,11,2,0.412
5,10,3,0.376
5,6,3,0.376
5,16,8,1
5,4,16,0.214
5,1,16,0.214
5,2,14,0.702
5,3,13,0.386
5,9,12,0.283
5,8,11,0.65
5,7,9,0.15
