"edon.x","disloc2012","escenario1","dsiSQ_E1"
27,1,18,0.506
27,19,11,0.703
27,2,11,0.703
27,3,16,0.387
27,20,7,0.229
27,4,7,0.229
27,21,7,0.229
27,5,5,0.368
27,6,12,0.546
27,7,14,0.758
27,8,16,0.387
27,9,8,0.321
27,10,19,0.264
27,11,15,0.74
27,12,16,0.387
27,13,19,0.264
27,14,1,1
27,15,17,0.818
27,16,20,0.509
27,17,20,0.509
27,18,18,0.506
