"edon","disloc2017","disloc2011","esc1","esc3","dsi_pob","pobtot"
5,5,13,6,5,0.42722530436434,760
5,1,15,5,3,0.851018297250062,3083
5,5,14,6,5,0.42722530436434,3656
5,12,5,7,11,1,7004
5,5,12,6,5,0.42722530436434,593
5,4,11,2,4,0.493703124645957,1287
5,7,10,3,8,0.457014369290419,2483
5,7,6,3,8,0.457014369290419,1941
5,2,16,8,16,0.835004898325909,4421
5,14,4,16,13,0.713483522821261,2708
5,14,1,16,13,0.713483522821261,7970
5,15,2,14,14,0.34527350225792,3589
5,15,3,13,14,0.34527350225792,833
5,8,9,12,7,0.323653866105438,4860
5,9,8,11,10,0.572416156618312,1326
5,11,7,9,9,0.244798379990393,2197
