"edon","disloc2016","disloc2013","esc1","esc3","dsi_pob","pobtot"
2,15,14,7,7,1,1952
2,16,14,6,6,1,2910
2,17,15,8,8,1,19001
2,4,1,1,1,1,948
2,3,2,5,5,1,389
2,2,4,4,4,1,1012
2,5,6,3,3,1,1785
2,1,5,2,2,1,1043
2,6,7,12,12,1,1939
2,11,8,16,16,1,2750
2,10,8,11,11,1,1284
2,9,12,13,13,1,563
2,8,10,17,17,1,1067
2,12,10,9,9,1,1247
2,13,10,14,14,1,1120
2,7,13,10,10,1,7721
2,14,13,15,15,1,3528
