"edon","disloc2018","disloc2012","esc1","esc3","dsi_pob","pobtot"
22,14,8,14,14,1,1355
22,3,15,3,3,1,1809
22,1,14,1,1,1,3080
22,2,13,2,2,1,1930
22,9,7,9,9,1,4952
22,12,7,12,12,1,3598
22,4,12,4,4,1,3467
22,15,11,15,15,1,2308
22,6,3,6,6,1,4632
22,10,3,10,10,1,2716
22,7,4,7,7,1,2479
22,8,4,8,8,1,7524
22,5,4,5,5,1,1113
22,11,5,11,11,1,1848
22,13,10,13,13,1,2507
