"","SECCION","munn","edo","edon","disloc2015","disloc2017","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"82",635,55,26,26,1,1,975,1424,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"83",636,55,26,26,1,1,2296,3188,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"84",637,55,26,26,1,1,1835,2651,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"85",638,55,26,26,1,1,9026,15227,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"86",639,55,26,26,1,1,820,1153,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"87",640,55,26,26,2,2,785,1096,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"88",641,55,26,26,1,1,1087,1501,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"89",642,55,26,26,1,1,647,985,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"90",643,55,26,26,1,1,58,86,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"91",644,55,26,26,1,1,2050,3553,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"92",645,55,26,26,1,1,11,18,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"93",646,55,26,26,1,1,480,700,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"94",647,55,26,26,1,1,193,249,26,"SONORA",1,53,"PUERTO PEÑASCO","URBANO(A)"
"95",648,55,26,26,1,1,2956,4668,26,"SONORA",1,53,"PUERTO PEÑASCO","MIXTO(A)"
"96",652,55,26,26,1,1,553,816,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"97",653,55,26,26,1,1,133,170,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"98",654,55,26,26,1,1,167,214,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"99",655,55,26,26,1,1,371,510,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"100",656,55,26,26,1,1,590,749,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"101",657,55,26,26,1,1,645,863,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"102",658,55,26,26,1,1,614,897,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"103",659,55,26,26,2,2,575,816,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"104",660,55,26,26,2,2,771,1134,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"105",661,55,26,26,1,1,7255,12370,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","MIXTO(A)"
"106",662,55,26,26,1,1,449,633,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"107",663,55,26,26,1,1,140,189,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"108",664,55,26,26,1,1,539,785,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"109",665,55,26,26,1,1,511,671,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"110",666,55,26,26,1,1,942,1299,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"111",667,55,26,26,1,1,906,1246,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"112",668,55,26,26,1,1,1120,1587,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"113",669,55,26,26,1,1,1215,1795,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"114",670,55,26,26,1,1,4054,5888,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"115",671,55,26,26,1,1,323,472,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"116",672,55,26,26,2,2,458,658,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"117",673,55,26,26,2,2,582,831,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"118",674,55,26,26,2,2,484,669,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"119",675,55,26,26,2,2,371,530,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"120",676,55,26,26,1,1,646,930,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"121",677,55,26,26,1,1,988,1394,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"122",678,55,26,26,1,1,923,1346,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"123",679,55,26,26,1,1,834,1244,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"124",680,55,26,26,1,1,1454,2182,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"125",681,55,26,26,1,1,2127,3403,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"126",682,55,26,26,1,1,366,525,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"127",683,55,26,26,1,1,416,581,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"128",684,55,26,26,1,1,611,943,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"129",685,55,26,26,1,1,942,1334,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"130",686,55,26,26,1,1,466,673,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"131",687,55,26,26,1,1,602,856,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"132",688,55,26,26,1,1,678,1029,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"133",689,55,26,26,2,2,622,904,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"134",690,55,26,26,2,2,845,1226,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"135",691,55,26,26,1,1,521,729,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"136",692,55,26,26,1,1,611,900,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"137",693,55,26,26,1,1,554,853,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"138",694,55,26,26,1,1,791,1254,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"139",695,55,26,26,1,1,766,1238,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"140",696,55,26,26,1,1,1631,2757,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"141",697,55,26,26,1,1,703,1068,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"142",698,55,26,26,1,1,666,930,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"143",699,55,26,26,1,1,584,840,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"144",700,55,26,26,1,1,656,964,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"145",701,55,26,26,1,1,2075,3145,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"146",702,55,26,26,2,2,896,1447,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"147",703,55,26,26,2,2,1254,1861,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"148",704,55,26,26,2,2,1306,2009,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"149",705,55,26,26,1,1,1289,1959,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"150",706,55,26,26,1,1,1313,1904,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"151",707,55,26,26,1,1,963,1434,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"152",708,55,26,26,2,2,790,1210,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"153",709,55,26,26,2,2,973,1471,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"154",710,55,26,26,1,1,2836,4640,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"155",711,55,26,26,1,1,2334,3865,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"156",712,55,26,26,1,1,551,859,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"157",713,55,26,26,1,1,1160,1741,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"158",714,55,26,26,1,1,1138,1637,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"159",715,55,26,26,1,1,910,1350,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"160",716,55,26,26,1,1,751,1131,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"161",717,55,26,26,1,1,685,1005,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"162",718,55,26,26,1,1,1209,1940,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"163",719,55,26,26,2,2,2177,3492,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"164",720,55,26,26,2,2,722,1114,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"165",721,55,26,26,2,2,1813,2936,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"166",722,56,26,26,6,6,1215,1796,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"167",723,56,26,26,6,6,2869,4821,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"168",724,56,26,26,6,6,4331,7574,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"169",725,56,26,26,6,6,945,1539,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"170",726,57,26,26,6,6,936,1429,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"171",727,57,26,26,6,6,1067,1632,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"172",728,57,26,26,6,6,1680,2749,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"173",729,57,26,26,6,6,7231,12757,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"174",730,57,26,26,6,6,7496,13211,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"175",731,57,26,26,6,6,447,772,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"176",732,57,26,26,6,6,1715,2794,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","URBANO(A)"
"177",733,57,26,26,6,6,1677,2647,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","MIXTO(A)"
"178",734,57,26,26,6,6,378,550,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"179",735,57,26,26,6,6,194,275,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"180",736,57,26,26,6,6,229,335,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"181",737,57,26,26,6,6,2712,4520,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"182",738,57,26,26,6,6,1201,1889,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"183",739,58,26,26,14,14,200,297,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"184",740,58,26,26,14,14,1416,2177,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"185",741,58,26,26,14,14,1629,2556,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","RURAL"
"186",742,58,26,26,14,14,2394,4008,26,"SONORA",1,55,"SAN LUIS RIO COLORADO","MIXTO(A)"
"187",1323,49,26,26,8,8,598,1040,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"188",1324,49,26,26,8,8,2563,4369,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","MIXTO(A)"
"189",1325,49,26,26,8,8,279,482,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"190",1326,49,26,26,8,8,1603,2831,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"191",1327,49,26,26,8,8,1112,1744,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"192",1328,49,26,26,8,8,705,1051,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"193",1329,49,26,26,8,8,1476,2312,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"194",1330,49,26,26,8,8,1159,1825,26,"SONORA",1,70,"GENERAL PLUTARCO ELIAS CALLES","URBANO(A)"
"195",3,2,26,26,7,7,1036,1617,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"196",4,2,26,26,7,7,594,918,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"197",5,2,26,26,7,7,297,401,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"198",6,2,26,26,7,7,1966,2940,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"199",7,2,26,26,7,7,1159,1686,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"200",8,2,26,26,7,7,2286,3625,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"201",9,2,26,26,7,7,2542,3906,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"202",10,2,26,26,7,7,2538,3808,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"203",11,2,26,26,7,7,694,1028,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"204",12,2,26,26,7,7,844,1269,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"205",13,2,26,26,7,7,704,1059,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"206",14,2,26,26,7,7,1820,2967,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"207",15,2,26,26,7,7,623,901,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"208",16,2,26,26,7,7,231,378,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"209",17,2,26,26,7,7,1796,2594,26,"SONORA",2,2,"AGUA PRIETA","MIXTO(A)"
"210",18,2,26,26,7,7,1300,2067,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"211",19,2,26,26,7,7,1822,3200,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"212",20,2,26,26,7,7,3249,5621,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"213",21,2,26,26,7,7,1015,1627,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"214",22,2,26,26,7,7,4547,7851,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"215",23,2,26,26,7,7,4643,8013,26,"SONORA",2,2,"AGUA PRIETA","MIXTO(A)"
"216",24,2,26,26,7,7,5362,9456,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"217",25,2,26,26,7,7,1174,1928,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"218",26,2,26,26,7,7,2639,5092,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"219",27,2,26,26,7,7,61,72,26,"SONORA",2,2,"AGUA PRIETA","RURAL"
"220",28,2,26,26,7,7,150,221,26,"SONORA",2,2,"AGUA PRIETA","RURAL"
"221",29,2,26,26,7,7,79,104,26,"SONORA",2,2,"AGUA PRIETA","RURAL"
"222",30,2,26,26,7,7,182,272,26,"SONORA",2,2,"AGUA PRIETA","RURAL"
"223",31,2,26,26,7,7,2492,4246,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"224",32,2,26,26,7,7,162,276,26,"SONORA",2,2,"AGUA PRIETA","URBANO(A)"
"225",41,5,26,26,6,6,616,884,26,"SONORA",2,5,"ARIZPE","URBANO(A)"
"226",42,5,26,26,6,6,721,1084,26,"SONORA",2,5,"ARIZPE","MIXTO(A)"
"227",43,5,26,26,6,6,281,395,26,"SONORA",2,5,"ARIZPE","RURAL"
"228",44,6,26,26,3,3,292,396,26,"SONORA",2,5,"ARIZPE","RURAL"
"229",45,7,26,26,18,18,201,289,26,"SONORA",2,5,"ARIZPE","RURAL"
"230",54,11,26,26,6,6,865,1231,26,"SONORA",2,10,"BACOACHI","MIXTO(A)"
"231",55,11,26,26,6,6,297,416,26,"SONORA",2,10,"BACOACHI","RURAL"
"232",70,15,26,26,6,6,942,1367,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"233",71,15,26,26,6,6,1303,1843,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"234",72,15,26,26,6,6,1575,2298,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"235",73,15,26,26,6,6,2732,4115,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"236",74,15,26,26,6,6,1548,2304,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"237",75,15,26,26,6,6,3974,6224,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"238",76,15,26,26,6,6,830,1140,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"239",77,15,26,26,6,6,853,1206,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"240",78,15,26,26,6,6,734,1063,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"241",79,15,26,26,6,6,303,425,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"242",80,15,26,26,6,6,425,608,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"243",81,15,26,26,6,6,226,306,26,"SONORA",2,15,"CANANEA","MIXTO(A)"
"244",82,15,26,26,6,6,361,557,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"245",83,15,26,26,6,6,1024,1693,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"246",84,15,26,26,6,6,775,1187,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"247",85,15,26,26,6,6,413,635,26,"SONORA",2,15,"CANANEA","URBANO(A)"
"248",86,15,26,26,6,6,260,405,26,"SONORA",2,15,"CANANEA","RURAL"
"249",87,16,26,26,6,6,1185,2223,26,"SONORA",2,15,"CANANEA","RURAL"
"250",88,16,26,26,6,6,1872,3306,26,"SONORA",2,15,"CANANEA","RURAL"
"251",89,16,26,26,6,6,532,801,26,"SONORA",2,16,"CUCURPE","MIXTO(A)"
"252",90,17,26,26,7,7,78,93,26,"SONORA",2,16,"CUCURPE","RURAL"
"253",91,17,26,26,7,7,45,59,26,"SONORA",2,16,"CUCURPE","RURAL"
"254",101,19,26,26,7,7,766,1136,26,"SONORA",2,19,"FRONTERAS","MIXTO(A)"
"255",102,19,26,26,7,7,147,196,26,"SONORA",2,19,"FRONTERAS","RURAL"
"256",103,19,26,26,7,7,1611,2724,26,"SONORA",2,19,"FRONTERAS","MIXTO(A)"
"257",104,20,26,26,18,18,1160,1824,26,"SONORA",2,19,"FRONTERAS","URBANO(A)"
"258",105,21,26,26,7,7,1558,2759,26,"SONORA",2,19,"FRONTERAS","URBANO(A)"
