"","SECCION","munn","edo","edon","disloc2010","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"1",2,2,20,20,25,2,655,977,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"2",3,2,20,20,25,2,1573,2444,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"3",4,2,20,20,25,2,1556,2537,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"4",5,2,20,20,25,2,561,862,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"5",6,2,20,20,25,2,1461,2154,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"6",7,2,20,20,25,2,854,1258,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"7",8,2,20,20,25,2,365,604,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"8",9,2,20,20,25,2,1980,3069,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"9",10,2,20,20,25,2,1329,1977,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"10",11,2,20,20,25,2,1390,2148,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"11",12,2,20,20,25,2,1385,2190,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"12",13,2,20,20,25,2,688,1076,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"13",14,2,20,20,25,2,655,1068,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"14",15,2,20,20,25,2,712,1110,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"15",16,2,20,20,25,2,281,425,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"16",17,2,20,20,25,2,959,1475,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"17",18,2,20,20,25,2,317,500,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"18",19,2,20,20,25,2,30,38,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","URBANO(A)"
"19",20,2,20,20,25,2,650,900,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"20",21,2,20,20,25,2,1074,1629,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"21",22,2,20,20,25,2,506,804,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"22",23,2,20,20,25,2,22,52,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"23",24,2,20,20,25,2,1060,1774,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"24",25,2,20,20,25,2,636,1060,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"25",26,2,20,20,25,2,860,1352,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"26",27,2,20,20,25,2,586,898,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"27",28,2,20,20,25,2,732,1154,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"28",29,2,20,20,25,2,878,1429,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"29",30,2,20,20,25,2,743,1356,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"30",31,2,20,20,25,2,2226,3864,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","MIXTO(A)"
"31",32,2,20,20,25,2,353,644,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"32",33,2,20,20,25,2,1132,1869,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
"33",34,2,20,20,25,2,1014,1621,20,"OAXACA",1,2,"ACATLAN DE PEREZ FIGUEROA","RURAL"
