ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,1,MIXTO(A)
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,2,MIXTO(A)
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,3,URBANO(A)
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,4,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,5,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,6,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,7,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,8,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,9,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,10,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,11,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,12,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,13,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,14,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,15,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,16,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,17,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,18,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,19,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,20,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,21,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,22,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,23,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,24,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,25,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,26,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,27,URBANO(A)
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,28,URBANO(A)
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,29,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,30,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,31,RURAL
15,MEXICO,1,1,ACAMBAY DE RUIZ CASTAÑEDA,32,RURAL
15,MEXICO,1,3,ACULCO,59,URBANO(A)
15,MEXICO,1,3,ACULCO,60,RURAL
15,MEXICO,1,3,ACULCO,61,RURAL
15,MEXICO,1,3,ACULCO,62,RURAL
15,MEXICO,1,3,ACULCO,63,RURAL
15,MEXICO,1,3,ACULCO,64,RURAL
15,MEXICO,1,3,ACULCO,65,RURAL
15,MEXICO,1,3,ACULCO,66,RURAL
15,MEXICO,1,3,ACULCO,67,RURAL
15,MEXICO,1,3,ACULCO,68,RURAL
15,MEXICO,1,3,ACULCO,69,RURAL
15,MEXICO,1,3,ACULCO,70,RURAL
15,MEXICO,1,3,ACULCO,71,RURAL
15,MEXICO,1,3,ACULCO,72,RURAL
15,MEXICO,1,3,ACULCO,73,RURAL
15,MEXICO,1,3,ACULCO,74,RURAL
15,MEXICO,1,3,ACULCO,75,RURAL
15,MEXICO,1,3,ACULCO,76,RURAL
15,MEXICO,1,3,ACULCO,77,RURAL
15,MEXICO,1,3,ACULCO,78,RURAL
15,MEXICO,1,3,ACULCO,79,RURAL
15,MEXICO,1,3,ACULCO,80,RURAL
15,MEXICO,1,3,ACULCO,81,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1081,MIXTO(A)
15,MEXICO,1,27,CHAPA DE MOTA,1082,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1083,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1084,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1085,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1086,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1087,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1088,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1089,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1090,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1091,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1092,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1093,RURAL
15,MEXICO,1,27,CHAPA DE MOTA,1094,RURAL
15,MEXICO,1,46,JILOTEPEC,2260,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2261,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2262,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2263,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2264,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2265,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2266,RURAL
15,MEXICO,1,46,JILOTEPEC,2267,RURAL
15,MEXICO,1,46,JILOTEPEC,2268,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2269,RURAL
15,MEXICO,1,46,JILOTEPEC,2270,RURAL
15,MEXICO,1,46,JILOTEPEC,2271,RURAL
15,MEXICO,1,46,JILOTEPEC,2272,RURAL
15,MEXICO,1,46,JILOTEPEC,2273,RURAL
15,MEXICO,1,46,JILOTEPEC,2274,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2275,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2276,RURAL
15,MEXICO,1,46,JILOTEPEC,2277,RURAL
15,MEXICO,1,46,JILOTEPEC,2278,RURAL
15,MEXICO,1,46,JILOTEPEC,2279,RURAL
15,MEXICO,1,46,JILOTEPEC,2280,RURAL
15,MEXICO,1,46,JILOTEPEC,2281,RURAL
15,MEXICO,1,46,JILOTEPEC,2282,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2283,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2284,URBANO(A)
15,MEXICO,1,46,JILOTEPEC,2285,RURAL
15,MEXICO,1,46,JILOTEPEC,2286,RURAL
15,MEXICO,1,46,JILOTEPEC,2287,RURAL
15,MEXICO,1,46,JILOTEPEC,2288,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2289,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2290,RURAL
15,MEXICO,1,46,JILOTEPEC,2291,MIXTO(A)
15,MEXICO,1,46,JILOTEPEC,2292,RURAL
15,MEXICO,1,46,JILOTEPEC,2293,RURAL
15,MEXICO,1,46,JILOTEPEC,2294,RURAL
15,MEXICO,1,46,JILOTEPEC,2295,RURAL
15,MEXICO,1,46,JILOTEPEC,2296,RURAL
15,MEXICO,1,46,JILOTEPEC,2297,RURAL
15,MEXICO,1,46,JILOTEPEC,2298,RURAL
15,MEXICO,1,46,JILOTEPEC,2299,RURAL
15,MEXICO,1,46,JILOTEPEC,2300,RURAL
15,MEXICO,1,46,JILOTEPEC,2301,RURAL
15,MEXICO,1,46,JILOTEPEC,2302,RURAL
15,MEXICO,1,46,JILOTEPEC,2303,RURAL
15,MEXICO,1,48,JIQUIPILCO,2314,MIXTO(A)
15,MEXICO,1,48,JIQUIPILCO,2315,RURAL
15,MEXICO,1,48,JIQUIPILCO,2316,RURAL
15,MEXICO,1,48,JIQUIPILCO,2317,RURAL
15,MEXICO,1,48,JIQUIPILCO,2318,MIXTO(A)
15,MEXICO,1,48,JIQUIPILCO,2319,URBANO(A)
15,MEXICO,1,48,JIQUIPILCO,2320,RURAL
15,MEXICO,1,48,JIQUIPILCO,2321,RURAL
15,MEXICO,1,48,JIQUIPILCO,2322,RURAL
15,MEXICO,1,48,JIQUIPILCO,2323,RURAL
15,MEXICO,1,48,JIQUIPILCO,2324,RURAL
15,MEXICO,1,48,JIQUIPILCO,2325,RURAL
15,MEXICO,1,48,JIQUIPILCO,2326,RURAL
15,MEXICO,1,48,JIQUIPILCO,2327,RURAL
15,MEXICO,1,48,JIQUIPILCO,2328,MIXTO(A)
15,MEXICO,1,48,JIQUIPILCO,2329,URBANO(A)
15,MEXICO,1,48,JIQUIPILCO,2330,URBANO(A)
15,MEXICO,1,48,JIQUIPILCO,2331,RURAL
15,MEXICO,1,48,JIQUIPILCO,2332,RURAL
15,MEXICO,1,48,JIQUIPILCO,2333,RURAL
15,MEXICO,1,48,JIQUIPILCO,2334,RURAL
15,MEXICO,1,48,JIQUIPILCO,2335,RURAL
15,MEXICO,1,48,JIQUIPILCO,2336,RURAL
15,MEXICO,1,48,JIQUIPILCO,2337,RURAL
15,MEXICO,1,48,JIQUIPILCO,2338,RURAL
