ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
16,MICHOACAN,1,9,ARIO,149,URBANO(A)
16,MICHOACAN,1,9,ARIO,150,MIXTO(A)
16,MICHOACAN,1,9,ARIO,151,URBANO(A)
16,MICHOACAN,1,9,ARIO,152,URBANO(A)
16,MICHOACAN,1,9,ARIO,153,MIXTO(A)
16,MICHOACAN,1,9,ARIO,154,URBANO(A)
16,MICHOACAN,1,9,ARIO,155,MIXTO(A)
16,MICHOACAN,1,9,ARIO,156,URBANO(A)
16,MICHOACAN,1,9,ARIO,157,RURAL
16,MICHOACAN,1,9,ARIO,158,RURAL
16,MICHOACAN,1,9,ARIO,159,RURAL
16,MICHOACAN,1,9,ARIO,160,RURAL
16,MICHOACAN,1,9,ARIO,161,RURAL
16,MICHOACAN,1,9,ARIO,162,RURAL
16,MICHOACAN,1,9,ARIO,163,RURAL
16,MICHOACAN,1,9,ARIO,164,RURAL
16,MICHOACAN,1,9,ARIO,165,RURAL
16,MICHOACAN,1,9,ARIO,166,RURAL
16,MICHOACAN,1,9,ARIO,167,RURAL
16,MICHOACAN,1,9,ARIO,168,RURAL
16,MICHOACAN,1,9,ARIO,169,RURAL
16,MICHOACAN,1,10,ARTEAGA,170,MIXTO(A)
16,MICHOACAN,1,10,ARTEAGA,171,URBANO(A)
16,MICHOACAN,1,10,ARTEAGA,172,MIXTO(A)
16,MICHOACAN,1,10,ARTEAGA,173,MIXTO(A)
16,MICHOACAN,1,10,ARTEAGA,174,MIXTO(A)
16,MICHOACAN,1,10,ARTEAGA,175,RURAL
16,MICHOACAN,1,10,ARTEAGA,176,RURAL
16,MICHOACAN,1,10,ARTEAGA,177,RURAL
16,MICHOACAN,1,10,ARTEAGA,178,RURAL
16,MICHOACAN,1,10,ARTEAGA,179,RURAL
16,MICHOACAN,1,10,ARTEAGA,180,RURAL
16,MICHOACAN,1,10,ARTEAGA,181,RURAL
16,MICHOACAN,1,10,ARTEAGA,182,RURAL
16,MICHOACAN,1,10,ARTEAGA,183,RURAL
16,MICHOACAN,1,29,CHURUMUCO,420,MIXTO(A)
16,MICHOACAN,1,29,CHURUMUCO,421,MIXTO(A)
16,MICHOACAN,1,29,CHURUMUCO,422,MIXTO(A)
16,MICHOACAN,1,29,CHURUMUCO,423,MIXTO(A)
16,MICHOACAN,1,29,CHURUMUCO,424,RURAL
16,MICHOACAN,1,29,CHURUMUCO,425,RURAL
16,MICHOACAN,1,29,CHURUMUCO,426,RURAL
16,MICHOACAN,1,29,CHURUMUCO,427,RURAL
16,MICHOACAN,1,29,CHURUMUCO,428,RURAL
16,MICHOACAN,1,29,CHURUMUCO,429,RURAL
16,MICHOACAN,1,29,CHURUMUCO,430,RURAL
16,MICHOACAN,1,29,CHURUMUCO,431,RURAL
16,MICHOACAN,1,29,CHURUMUCO,432,RURAL
16,MICHOACAN,1,35,LA HUACANA,557,MIXTO(A)
16,MICHOACAN,1,35,LA HUACANA,558,URBANO(A)
16,MICHOACAN,1,35,LA HUACANA,559,URBANO(A)
16,MICHOACAN,1,35,LA HUACANA,560,URBANO(A)
16,MICHOACAN,1,35,LA HUACANA,561,URBANO(A)
16,MICHOACAN,1,35,LA HUACANA,562,URBANO(A)
16,MICHOACAN,1,35,LA HUACANA,563,RURAL
16,MICHOACAN,1,35,LA HUACANA,564,RURAL
16,MICHOACAN,1,35,LA HUACANA,565,RURAL
16,MICHOACAN,1,35,LA HUACANA,566,RURAL
16,MICHOACAN,1,35,LA HUACANA,567,RURAL
16,MICHOACAN,1,35,LA HUACANA,568,RURAL
16,MICHOACAN,1,35,LA HUACANA,569,RURAL
16,MICHOACAN,1,35,LA HUACANA,570,RURAL
16,MICHOACAN,1,35,LA HUACANA,571,RURAL
16,MICHOACAN,1,35,LA HUACANA,572,RURAL
16,MICHOACAN,1,35,LA HUACANA,573,MIXTO(A)
16,MICHOACAN,1,35,LA HUACANA,574,URBANO(A)
16,MICHOACAN,1,35,LA HUACANA,575,RURAL
16,MICHOACAN,1,35,LA HUACANA,576,RURAL
16,MICHOACAN,1,35,LA HUACANA,577,RURAL
16,MICHOACAN,1,35,LA HUACANA,578,RURAL
16,MICHOACAN,1,35,LA HUACANA,579,RURAL
16,MICHOACAN,1,35,LA HUACANA,2666,RURAL
16,MICHOACAN,1,35,LA HUACANA,2667,RURAL
16,MICHOACAN,1,35,LA HUACANA,2668,RURAL
16,MICHOACAN,1,35,LA HUACANA,2669,RURAL
16,MICHOACAN,1,35,LA HUACANA,2670,RURAL
16,MICHOACAN,1,50,LAZARO CARDENAS,806,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,807,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,808,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,809,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,810,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,811,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,812,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,813,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,814,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,815,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,816,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,817,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,818,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,819,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,820,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,821,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,822,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,823,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,824,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,825,MIXTO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,826,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,827,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,828,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,829,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,830,RURAL
16,MICHOACAN,1,50,LAZARO CARDENAS,831,RURAL
16,MICHOACAN,1,50,LAZARO CARDENAS,832,MIXTO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,833,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,834,RURAL
16,MICHOACAN,1,50,LAZARO CARDENAS,835,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,836,URBANO(A)
16,MICHOACAN,1,50,LAZARO CARDENAS,837,URBANO(A)
