"","SECCION","munn","edo","edon","disloc1996","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"81",2271,46,"mex",15,14,14,868,1268,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"82",2272,46,"mex",15,14,14,797,1265,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"83",2273,46,"mex",15,14,14,1207,1942,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"84",2274,46,"mex",15,14,14,1389,2211,15,"MEXICO",1,46,"JILOTEPEC","MIXTO(A)"
"85",2275,46,"mex",15,14,14,1072,1725,15,"MEXICO",1,46,"JILOTEPEC","URBANO(A)"
"86",2276,46,"mex",15,14,14,536,869,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"87",2277,46,"mex",15,14,14,1509,2401,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"88",2278,46,"mex",15,14,14,300,436,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"89",2279,46,"mex",15,14,14,223,315,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"90",2280,46,"mex",15,14,14,1476,2678,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"91",2281,46,"mex",15,14,14,1359,2113,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"92",2282,46,"mex",15,14,14,915,1441,15,"MEXICO",1,46,"JILOTEPEC","URBANO(A)"
"93",2283,46,"mex",15,14,14,1065,1655,15,"MEXICO",1,46,"JILOTEPEC","MIXTO(A)"
"94",2284,46,"mex",15,14,14,640,989,15,"MEXICO",1,46,"JILOTEPEC","URBANO(A)"
"95",2285,46,"mex",15,14,14,1242,2231,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"96",2286,46,"mex",15,14,14,1285,2309,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"97",2287,46,"mex",15,14,14,4575,7976,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"98",2288,46,"mex",15,14,14,1043,1616,15,"MEXICO",1,46,"JILOTEPEC","MIXTO(A)"
"99",2289,46,"mex",15,14,14,1803,2829,15,"MEXICO",1,46,"JILOTEPEC","MIXTO(A)"
"100",2290,46,"mex",15,14,14,699,1034,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"101",2291,46,"mex",15,14,14,2754,4473,15,"MEXICO",1,46,"JILOTEPEC","MIXTO(A)"
"102",2292,46,"mex",15,14,14,1220,2036,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"103",2293,46,"mex",15,14,14,1876,3133,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"104",2294,46,"mex",15,14,14,810,1337,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"105",2295,46,"mex",15,14,14,1706,2716,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"106",2296,46,"mex",15,14,14,1147,1833,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"107",2297,46,"mex",15,14,14,1830,3097,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"108",2298,46,"mex",15,14,14,1558,2608,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"109",2299,46,"mex",15,14,14,593,965,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"110",2300,46,"mex",15,14,14,478,746,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"111",2301,46,"mex",15,14,14,660,1076,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"112",2302,46,"mex",15,14,14,333,570,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"113",2303,46,"mex",15,14,14,371,591,15,"MEXICO",1,46,"JILOTEPEC","RURAL"
"114",2314,48,"mex",15,3,15,2085,3322,15,"MEXICO",1,48,"JIQUIPILCO","MIXTO(A)"
"115",2315,48,"mex",15,3,15,1192,1939,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"116",2316,48,"mex",15,3,15,1126,2008,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"117",2317,48,"mex",15,3,15,980,1673,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"118",2318,48,"mex",15,3,15,2068,3442,15,"MEXICO",1,48,"JIQUIPILCO","MIXTO(A)"
