ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
24,SAN LUIS POTOSI,1,1,AHUALULCO,1,URBANO(A)
24,SAN LUIS POTOSI,1,1,AHUALULCO,2,URBANO(A)
24,SAN LUIS POTOSI,1,1,AHUALULCO,3,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,4,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,5,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,6,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,7,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,8,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,9,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,10,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,11,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,12,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,13,RURAL
24,SAN LUIS POTOSI,1,1,AHUALULCO,14,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,98,MIXTO(A)
24,SAN LUIS POTOSI,1,6,CATORCE,99,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,101,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,102,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,103,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,105,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,106,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,107,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,108,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,109,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,110,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,111,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,112,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,113,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,114,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,115,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,116,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,117,RURAL
24,SAN LUIS POTOSI,1,6,CATORCE,118,RURAL
24,SAN LUIS POTOSI,1,7,CEDRAL,119,MIXTO(A)
24,SAN LUIS POTOSI,1,7,CEDRAL,120,URBANO(A)
24,SAN LUIS POTOSI,1,7,CEDRAL,121,MIXTO(A)
24,SAN LUIS POTOSI,1,7,CEDRAL,122,MIXTO(A)
24,SAN LUIS POTOSI,1,7,CEDRAL,123,RURAL
24,SAN LUIS POTOSI,1,7,CEDRAL,124,RURAL
