"","SECCION","munn","edo","edon","disloc2012","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"1",188,7,"mor",17,1,2,2462,4047,17,"MORELOS",1,7,"CUERNAVACA","MIXTO(A)"
"2",189,7,"mor",17,1,1,1241,1892,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"3",190,7,"mor",17,1,1,2092,3264,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"4",191,7,"mor",17,1,1,1385,2137,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"5",192,7,"mor",17,1,1,1857,2626,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"6",193,7,"mor",17,1,1,2608,3916,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"7",194,7,"mor",17,2,1,3013,4773,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"8",195,7,"mor",17,2,1,2156,3332,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"9",196,7,"mor",17,2,1,2574,4036,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"10",197,7,"mor",17,2,1,3551,5381,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"11",198,7,"mor",17,2,1,1920,2918,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"12",199,7,"mor",17,2,1,2539,3978,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"13",200,7,"mor",17,1,1,1735,2664,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"14",201,7,"mor",17,1,1,1328,1945,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"15",202,7,"mor",17,1,1,1847,2706,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"16",203,7,"mor",17,1,1,1329,2029,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"17",204,7,"mor",17,1,1,1796,2772,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"18",205,7,"mor",17,1,1,2626,3834,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"19",206,7,"mor",17,1,2,1123,1799,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"20",207,7,"mor",17,1,2,2006,3146,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"21",208,7,"mor",17,1,2,1905,2982,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"22",209,7,"mor",17,1,2,3102,5191,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"23",210,7,"mor",17,1,2,1220,1667,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"24",211,7,"mor",17,1,2,966,1351,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"25",212,7,"mor",17,1,1,735,1145,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"26",213,7,"mor",17,1,1,1893,2976,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"27",214,7,"mor",17,1,1,1536,2399,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"28",215,7,"mor",17,1,1,1154,1768,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"29",216,7,"mor",17,1,1,1286,2008,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"30",217,7,"mor",17,1,1,781,1081,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"31",218,7,"mor",17,1,1,805,1133,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"32",219,7,"mor",17,2,1,1568,2304,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"33",220,7,"mor",17,2,1,5196,8082,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"34",221,7,"mor",17,2,1,1318,2078,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"35",222,7,"mor",17,2,1,4592,7348,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"36",223,7,"mor",17,2,1,835,1213,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"37",224,7,"mor",17,2,1,1181,1853,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"38",225,7,"mor",17,2,1,919,1372,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"39",226,7,"mor",17,2,1,923,1379,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"40",227,7,"mor",17,2,1,1301,1952,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"41",228,7,"mor",17,2,1,1437,2067,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"42",229,7,"mor",17,2,1,484,693,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"43",230,7,"mor",17,2,1,1563,2183,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"44",231,7,"mor",17,1,1,758,1057,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"45",232,7,"mor",17,1,1,1361,1905,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"46",233,7,"mor",17,1,1,711,1060,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"47",234,7,"mor",17,1,1,657,871,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"48",235,7,"mor",17,1,1,0,0,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"49",236,7,"mor",17,1,1,85,194,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"50",237,7,"mor",17,1,1,890,1208,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"51",238,7,"mor",17,1,2,1068,1513,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"52",239,7,"mor",17,1,2,6931,10694,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"53",240,7,"mor",17,1,2,2108,2982,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"54",241,7,"mor",17,1,2,1031,1535,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"55",242,7,"mor",17,1,2,1458,2161,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"56",243,7,"mor",17,1,2,368,529,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"57",244,7,"mor",17,3,2,864,1242,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"58",245,7,"mor",17,3,1,696,1052,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"59",246,7,"mor",17,3,1,419,645,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"60",247,7,"mor",17,3,1,1931,2997,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"61",248,7,"mor",17,3,1,1280,1724,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"62",249,7,"mor",17,3,1,474,639,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"63",250,7,"mor",17,3,1,840,1122,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"64",251,7,"mor",17,2,1,781,1058,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"65",252,7,"mor",17,2,1,850,1176,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"66",253,7,"mor",17,2,1,962,1439,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"67",254,7,"mor",17,2,1,1025,1655,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"68",255,7,"mor",17,2,1,1878,2817,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"69",256,7,"mor",17,2,3,1783,2520,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
"70",257,7,"mor",17,2,3,4377,6776,17,"MORELOS",1,7,"CUERNAVACA","URBANO(A)"
