ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,2,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,3,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,4,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,5,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,6,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,7,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,8,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,9,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,10,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,11,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,12,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,13,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,14,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,15,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,16,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,17,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,18,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,19,URBANO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,20,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,21,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,22,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,23,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,24,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,25,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,26,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,27,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,28,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,29,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,30,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,31,MIXTO(A)
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,32,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,33,RURAL
20,OAXACA,1,2,ACATLAN DE PEREZ FIGUEROA,34,RURAL
20,OAXACA,1,11,AYOTZINTEPEC,74,URBANO(A)
20,OAXACA,1,11,AYOTZINTEPEC,75,MIXTO(A)
20,OAXACA,1,11,AYOTZINTEPEC,76,RURAL
20,OAXACA,1,24,COSOLAPA,134,URBANO(A)
20,OAXACA,1,24,COSOLAPA,135,URBANO(A)
20,OAXACA,1,24,COSOLAPA,136,MIXTO(A)
20,OAXACA,1,24,COSOLAPA,137,URBANO(A)
20,OAXACA,1,24,COSOLAPA,138,MIXTO(A)
20,OAXACA,1,24,COSOLAPA,139,RURAL
20,OAXACA,1,24,COSOLAPA,140,RURAL
20,OAXACA,1,24,COSOLAPA,141,RURAL
20,OAXACA,1,24,COSOLAPA,142,RURAL
20,OAXACA,1,24,COSOLAPA,143,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,333,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,334,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,335,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,336,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,337,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,338,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,339,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,340,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,341,MIXTO(A)
20,OAXACA,1,44,LOMA BONITA,342,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,343,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,344,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,345,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,346,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,347,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,348,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,349,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,350,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,351,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,352,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,353,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,354,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,355,MIXTO(A)
20,OAXACA,1,44,LOMA BONITA,356,URBANO(A)
20,OAXACA,1,44,LOMA BONITA,357,RURAL
20,OAXACA,1,44,LOMA BONITA,358,RURAL
20,OAXACA,1,44,LOMA BONITA,359,RURAL
20,OAXACA,1,44,LOMA BONITA,360,RURAL
20,OAXACA,1,44,LOMA BONITA,361,RURAL
20,OAXACA,1,44,LOMA BONITA,362,RURAL
20,OAXACA,1,44,LOMA BONITA,363,RURAL
20,OAXACA,1,44,LOMA BONITA,364,RURAL
20,OAXACA,1,164,SAN JOSE CHILTEPEC,943,MIXTO(A)
20,OAXACA,1,164,SAN JOSE CHILTEPEC,944,MIXTO(A)
20,OAXACA,1,164,SAN JOSE CHILTEPEC,945,RURAL
20,OAXACA,1,164,SAN JOSE CHILTEPEC,946,RURAL
20,OAXACA,1,164,SAN JOSE CHILTEPEC,947,RURAL
20,OAXACA,1,164,SAN JOSE CHILTEPEC,948,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1010,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1011,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1012,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1013,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1014,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1015,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1016,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1017,URBANO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1018,MIXTO(A)
20,OAXACA,1,182,SAN JUAN BAUTISTA TUXTEPEC,1019,URBANO(A)
