"","SECCION","munn","edo","edon","disloc2015","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"52",486,6,"gue",12,20,20,254,471,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"53",487,6,"gue",12,20,20,60,85,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"54",488,6,"gue",12,20,20,150,231,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"55",489,6,"gue",12,20,20,277,535,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"56",490,6,"gue",12,20,20,269,451,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"57",491,6,"gue",12,20,20,106,216,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"58",492,6,"gue",12,20,20,555,1084,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"59",493,6,"gue",12,20,20,282,467,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"60",494,6,"gue",12,20,20,222,418,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"61",495,6,"gue",12,20,20,67,160,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"62",496,6,"gue",12,20,20,284,509,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"63",497,6,"gue",12,20,20,58,104,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"64",498,6,"gue",12,20,20,59,125,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"65",499,6,"gue",12,20,20,99,174,12,"GUERRERO",1,6,"APAXTLA","RURAL"
"66",500,7,"gue",12,18,18,1116,1844,12,"GUERRERO",1,7,"ARCELIA","MIXTO(A)"
"67",501,7,"gue",12,18,18,1245,2212,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"68",502,7,"gue",12,18,18,816,1342,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"69",503,7,"gue",12,18,18,776,1179,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"70",504,7,"gue",12,18,18,1052,1588,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"71",505,7,"gue",12,18,18,1009,1552,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"72",506,7,"gue",12,18,18,1188,1736,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"73",507,7,"gue",12,18,18,816,1227,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"74",508,7,"gue",12,18,18,383,683,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"75",509,7,"gue",12,18,18,642,1072,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"76",510,7,"gue",12,18,18,1770,2966,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"77",511,7,"gue",12,18,18,949,1430,12,"GUERRERO",1,7,"ARCELIA","URBANO(A)"
"78",512,7,"gue",12,18,18,794,1397,12,"GUERRERO",1,7,"ARCELIA","MIXTO(A)"
"79",513,7,"gue",12,18,18,458,743,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"80",514,7,"gue",12,18,18,174,298,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"81",515,7,"gue",12,18,18,301,481,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"82",517,7,"gue",12,18,18,150,231,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"83",518,7,"gue",12,18,18,607,869,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"84",519,7,"gue",12,18,18,122,190,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"85",520,7,"gue",12,18,18,64,94,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"86",521,7,"gue",12,18,18,182,300,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"87",522,7,"gue",12,18,18,108,225,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"88",523,7,"gue",12,18,18,75,134,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"89",524,7,"gue",12,18,18,332,550,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"90",525,7,"gue",12,18,18,86,153,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"91",527,7,"gue",12,18,18,114,198,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"92",528,7,"gue",12,18,18,124,228,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"93",529,7,"gue",12,18,18,149,241,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"94",530,7,"gue",12,18,18,129,232,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"95",531,7,"gue",12,18,18,101,175,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"96",532,7,"gue",12,18,18,111,189,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"97",533,7,"gue",12,18,18,284,486,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"98",534,7,"gue",12,18,18,198,300,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"99",535,7,"gue",12,18,18,298,535,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"100",536,7,"gue",12,18,18,64,108,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"101",537,7,"gue",12,18,18,89,149,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"102",538,7,"gue",12,18,18,707,1296,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"103",539,7,"gue",12,18,18,180,273,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"104",540,7,"gue",12,18,18,222,379,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"105",541,7,"gue",12,18,18,92,156,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"106",542,7,"gue",12,18,18,179,324,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"107",543,7,"gue",12,18,18,62,109,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"108",544,7,"gue",12,18,18,58,112,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"109",545,7,"gue",12,18,18,70,136,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"110",546,7,"gue",12,18,18,143,246,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"111",547,7,"gue",12,18,18,367,604,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"112",548,7,"gue",12,18,18,81,125,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"113",549,7,"gue",12,18,18,377,595,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"114",550,7,"gue",12,18,18,184,314,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"115",551,7,"gue",12,18,18,143,235,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"116",552,7,"gue",12,18,18,351,553,12,"GUERRERO",1,7,"ARCELIA","RURAL"
"117",943,22,"gue",12,17,17,875,1534,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"118",944,22,"gue",12,17,17,370,538,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"119",945,22,"gue",12,17,17,1446,2386,12,"GUERRERO",1,22,"COYUCA DE CATALAN","MIXTO(A)"
"120",946,22,"gue",12,17,17,1375,2430,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"121",947,22,"gue",12,17,17,66,137,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"122",948,22,"gue",12,17,17,49,77,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"123",949,22,"gue",12,17,17,227,336,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"124",950,22,"gue",12,17,17,236,345,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"125",951,22,"gue",12,17,17,657,1020,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"126",952,22,"gue",12,17,17,104,145,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"127",953,22,"gue",12,17,17,444,689,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"128",954,22,"gue",12,17,17,612,974,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"129",955,22,"gue",12,17,17,383,739,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"130",956,22,"gue",12,17,17,343,645,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"131",957,22,"gue",12,17,17,912,1531,12,"GUERRERO",1,22,"COYUCA DE CATALAN","MIXTO(A)"
"132",958,22,"gue",12,17,17,310,489,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"133",959,22,"gue",12,17,17,554,866,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"134",960,22,"gue",12,17,17,436,700,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"135",961,22,"gue",12,17,17,311,471,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"136",962,22,"gue",12,17,17,394,615,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"137",963,22,"gue",12,17,17,493,693,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"138",964,22,"gue",12,17,17,494,744,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"139",965,22,"gue",12,17,17,506,833,12,"GUERRERO",1,22,"COYUCA DE CATALAN","MIXTO(A)"
"140",966,22,"gue",12,17,17,183,361,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"141",967,22,"gue",12,17,17,600,969,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"142",968,22,"gue",12,17,17,431,717,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"143",969,22,"gue",12,17,17,270,442,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"144",970,22,"gue",12,17,17,1072,1799,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"145",971,22,"gue",12,17,17,614,1004,12,"GUERRERO",1,22,"COYUCA DE CATALAN","URBANO(A)"
"146",972,22,"gue",12,17,17,156,219,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"147",973,22,"gue",12,17,17,306,568,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"148",974,22,"gue",12,17,17,235,387,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"149",975,22,"gue",12,17,17,426,609,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"150",976,22,"gue",12,17,17,439,684,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"151",977,22,"gue",12,17,17,301,474,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"152",978,22,"gue",12,17,17,81,122,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"153",979,22,"gue",12,17,17,463,805,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"154",980,22,"gue",12,17,17,219,364,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"155",981,22,"gue",12,17,17,400,666,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"156",982,22,"gue",12,17,17,185,335,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"157",983,22,"gue",12,17,17,951,1622,12,"GUERRERO",1,22,"COYUCA DE CATALAN","MIXTO(A)"
"158",985,22,"gue",12,17,17,126,193,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"159",986,22,"gue",12,17,17,118,189,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"160",987,22,"gue",12,17,17,119,255,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"161",988,22,"gue",12,17,17,820,1359,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"162",989,22,"gue",12,17,17,251,488,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"163",990,22,"gue",12,17,17,305,569,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"164",991,22,"gue",12,17,17,384,672,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"165",992,22,"gue",12,17,17,132,280,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"166",993,22,"gue",12,17,17,239,613,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"167",994,22,"gue",12,17,17,724,1555,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"168",995,22,"gue",12,17,17,287,541,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"169",996,22,"gue",12,17,17,464,1064,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"170",997,22,"gue",12,17,17,40,169,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"171",998,22,"gue",12,17,17,457,1173,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"172",999,22,"gue",12,17,17,409,918,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"173",1000,22,"gue",12,17,17,312,621,12,"GUERRERO",1,22,"COYUCA DE CATALAN","RURAL"
"174",1067,27,"gue",12,18,18,724,1207,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","URBANO(A)"
"175",1068,27,"gue",12,18,18,629,1075,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","MIXTO(A)"
"176",1069,27,"gue",12,18,18,571,877,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","URBANO(A)"
"177",1070,27,"gue",12,18,18,960,1552,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","URBANO(A)"
"178",1071,27,"gue",12,18,18,483,776,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","URBANO(A)"
"179",1072,27,"gue",12,18,18,329,573,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"180",1074,27,"gue",12,18,18,147,267,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"181",1075,27,"gue",12,18,18,103,161,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"182",1076,27,"gue",12,18,18,153,337,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"183",1077,27,"gue",12,18,18,28,55,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"184",1079,27,"gue",12,18,18,97,142,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"185",1080,27,"gue",12,18,18,127,166,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"186",1081,27,"gue",12,18,18,695,1151,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"187",1082,27,"gue",12,18,18,185,296,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
