ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
29,TLAXCALA,1,3,APIZACO,12,URBANO(A)
29,TLAXCALA,1,3,APIZACO,13,URBANO(A)
29,TLAXCALA,1,3,APIZACO,14,URBANO(A)
29,TLAXCALA,1,3,APIZACO,15,URBANO(A)
29,TLAXCALA,1,3,APIZACO,16,MIXTO(A)
29,TLAXCALA,1,3,APIZACO,17,URBANO(A)
29,TLAXCALA,1,3,APIZACO,18,URBANO(A)
29,TLAXCALA,1,3,APIZACO,19,URBANO(A)
29,TLAXCALA,1,3,APIZACO,20,URBANO(A)
29,TLAXCALA,1,3,APIZACO,21,URBANO(A)
29,TLAXCALA,1,3,APIZACO,22,URBANO(A)
29,TLAXCALA,1,3,APIZACO,23,URBANO(A)
29,TLAXCALA,1,3,APIZACO,24,URBANO(A)
29,TLAXCALA,1,3,APIZACO,25,URBANO(A)
29,TLAXCALA,1,3,APIZACO,26,URBANO(A)
29,TLAXCALA,1,3,APIZACO,27,URBANO(A)
29,TLAXCALA,1,3,APIZACO,28,URBANO(A)
29,TLAXCALA,1,3,APIZACO,29,URBANO(A)
29,TLAXCALA,1,3,APIZACO,30,URBANO(A)
29,TLAXCALA,1,3,APIZACO,31,URBANO(A)
29,TLAXCALA,1,3,APIZACO,32,URBANO(A)
29,TLAXCALA,1,3,APIZACO,33,URBANO(A)
29,TLAXCALA,1,3,APIZACO,34,URBANO(A)
29,TLAXCALA,1,3,APIZACO,35,URBANO(A)
29,TLAXCALA,1,3,APIZACO,36,URBANO(A)
29,TLAXCALA,1,3,APIZACO,37,URBANO(A)
29,TLAXCALA,1,3,APIZACO,38,MIXTO(A)
29,TLAXCALA,1,3,APIZACO,39,URBANO(A)
29,TLAXCALA,1,3,APIZACO,40,URBANO(A)
29,TLAXCALA,1,3,APIZACO,41,URBANO(A)
29,TLAXCALA,1,3,APIZACO,42,URBANO(A)
29,TLAXCALA,1,3,APIZACO,43,URBANO(A)
29,TLAXCALA,1,3,APIZACO,44,URBANO(A)
29,TLAXCALA,1,3,APIZACO,45,URBANO(A)
29,TLAXCALA,1,3,APIZACO,46,URBANO(A)
29,TLAXCALA,1,3,APIZACO,47,URBANO(A)
29,TLAXCALA,1,3,APIZACO,48,URBANO(A)
29,TLAXCALA,1,4,ATLANGATEPEC,49,MIXTO(A)
29,TLAXCALA,1,4,ATLANGATEPEC,50,RURAL
29,TLAXCALA,1,4,ATLANGATEPEC,51,RURAL
29,TLAXCALA,1,4,ATLANGATEPEC,52,RURAL
29,TLAXCALA,1,4,ATLANGATEPEC,53,URBANO(A)
29,TLAXCALA,1,4,ATLANGATEPEC,54,RURAL
29,TLAXCALA,1,4,ATLANGATEPEC,55,RURAL
29,TLAXCALA,1,4,ATLANGATEPEC,56,MIXTO(A)
29,TLAXCALA,1,4,ATLANGATEPEC,57,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,59,MIXTO(A)
29,TLAXCALA,1,5,ALTZAYANCA,60,MIXTO(A)
29,TLAXCALA,1,5,ALTZAYANCA,61,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,62,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,63,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,64,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,65,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,66,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,67,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,68,MIXTO(A)
29,TLAXCALA,1,5,ALTZAYANCA,69,MIXTO(A)
29,TLAXCALA,1,5,ALTZAYANCA,70,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,71,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,72,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,73,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,74,MIXTO(A)
29,TLAXCALA,1,5,ALTZAYANCA,75,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,76,RURAL
29,TLAXCALA,1,5,ALTZAYANCA,77,URBANO(A)
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,100,URBANO(A)
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,101,URBANO(A)
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,102,URBANO(A)
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,103,MIXTO(A)
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,104,URBANO(A)
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,105,RURAL
29,TLAXCALA,1,7,EL CARMEN TEQUEXQUITLA,106,RURAL
29,TLAXCALA,1,8,CUAPIAXTLA,107,MIXTO(A)
29,TLAXCALA,1,8,CUAPIAXTLA,108,URBANO(A)
29,TLAXCALA,1,8,CUAPIAXTLA,109,URBANO(A)
29,TLAXCALA,1,8,CUAPIAXTLA,110,MIXTO(A)
29,TLAXCALA,1,8,CUAPIAXTLA,111,RURAL
29,TLAXCALA,1,8,CUAPIAXTLA,112,RURAL
29,TLAXCALA,1,8,CUAPIAXTLA,113,RURAL
29,TLAXCALA,1,8,CUAPIAXTLA,114,MIXTO(A)
29,TLAXCALA,1,8,CUAPIAXTLA,115,RURAL
29,TLAXCALA,1,8,CUAPIAXTLA,116,RURAL
29,TLAXCALA,1,9,CUAXOMULCO,117,URBANO(A)
29,TLAXCALA,1,9,CUAXOMULCO,118,URBANO(A)
29,TLAXCALA,1,9,CUAXOMULCO,119,RURAL
29,TLAXCALA,1,9,CUAXOMULCO,120,RURAL
29,TLAXCALA,1,9,CUAXOMULCO,121,RURAL
29,TLAXCALA,1,11,MUÑOZ DE DOMINGO ARENAS,161,MIXTO(A)
29,TLAXCALA,1,11,MUÑOZ DE DOMINGO ARENAS,162,MIXTO(A)
29,TLAXCALA,1,11,MUÑOZ DE DOMINGO ARENAS,163,RURAL
29,TLAXCALA,1,11,MUÑOZ DE DOMINGO ARENAS,164,RURAL
29,TLAXCALA,1,13,HUAMANTLA,178,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,179,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,180,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,181,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,182,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,183,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,184,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,185,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,186,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,187,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,188,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,189,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,190,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,191,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,192,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,193,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,194,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,195,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,196,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,197,RURAL
29,TLAXCALA,1,13,HUAMANTLA,198,RURAL
29,TLAXCALA,1,13,HUAMANTLA,199,RURAL
29,TLAXCALA,1,13,HUAMANTLA,200,URBANO(A)
29,TLAXCALA,1,13,HUAMANTLA,201,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,202,RURAL
29,TLAXCALA,1,13,HUAMANTLA,203,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,204,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,205,RURAL
29,TLAXCALA,1,13,HUAMANTLA,206,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,207,MIXTO(A)
29,TLAXCALA,1,13,HUAMANTLA,208,RURAL
29,TLAXCALA,1,13,HUAMANTLA,209,MIXTO(A)
