ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,821,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,822,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,823,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,824,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,825,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,826,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,827,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,828,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,829,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,830,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,831,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,832,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,833,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,834,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,835,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,836,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,837,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,838,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,839,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,840,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,841,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,842,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,843,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,844,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,845,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,846,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,847,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,848,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,849,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,850,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,851,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,852,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,853,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,854,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,855,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,856,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,857,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,858,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,859,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,860,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,861,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,862,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,863,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,864,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,865,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,866,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,867,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,868,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,869,URBANO(A)
9,DISTRITO FEDERAL,1,5,GUSTAVO A. MADERO,870,URBANO(A)
