ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
26,SONORA,1,3,ALTAR,34,URBANO(A)
26,SONORA,1,3,ALTAR,35,URBANO(A)
26,SONORA,1,3,ALTAR,37,RURAL
26,SONORA,1,3,ALTAR,1362,MIXTO(A)
26,SONORA,1,3,ALTAR,1363,URBANO(A)
26,SONORA,1,3,ALTAR,1364,URBANO(A)
26,SONORA,1,3,ALTAR,1365,URBANO(A)
26,SONORA,1,6,ATIL,46,MIXTO(A)
26,SONORA,1,14,BENJAMIN HILL,66,MIXTO(A)
26,SONORA,1,14,BENJAMIN HILL,67,URBANO(A)
26,SONORA,1,14,BENJAMIN HILL,68,URBANO(A)
26,SONORA,1,14,BENJAMIN HILL,69,URBANO(A)
26,SONORA,1,31,OQUITOA,232,MIXTO(A)
26,SONORA,1,36,SANTA ANA,252,URBANO(A)
26,SONORA,1,36,SANTA ANA,253,URBANO(A)
26,SONORA,1,36,SANTA ANA,254,URBANO(A)
26,SONORA,1,36,SANTA ANA,255,MIXTO(A)
26,SONORA,1,36,SANTA ANA,256,URBANO(A)
26,SONORA,1,36,SANTA ANA,257,URBANO(A)
26,SONORA,1,36,SANTA ANA,258,RURAL
26,SONORA,1,36,SANTA ANA,259,RURAL
26,SONORA,1,36,SANTA ANA,260,RURAL
26,SONORA,1,36,SANTA ANA,261,RURAL
26,SONORA,1,36,SANTA ANA,262,RURAL
26,SONORA,1,36,SANTA ANA,263,URBANO(A)
26,SONORA,1,38,SARIC,265,MIXTO(A)
26,SONORA,1,38,SARIC,266,RURAL
26,SONORA,1,42,TRINCHERAS,278,MIXTO(A)
26,SONORA,1,42,TRINCHERAS,279,RURAL
26,SONORA,1,42,TRINCHERAS,280,RURAL
26,SONORA,1,43,TUBUTAMA,281,MIXTO(A)
26,SONORA,1,43,TUBUTAMA,282,RURAL
26,SONORA,1,43,TUBUTAMA,283,RURAL
26,SONORA,1,43,TUBUTAMA,284,RURAL
26,SONORA,1,43,TUBUTAMA,285,RURAL
26,SONORA,1,46,CABORCA,292,URBANO(A)
26,SONORA,1,46,CABORCA,293,URBANO(A)
26,SONORA,1,46,CABORCA,294,URBANO(A)
26,SONORA,1,46,CABORCA,295,URBANO(A)
26,SONORA,1,46,CABORCA,296,URBANO(A)
26,SONORA,1,46,CABORCA,297,URBANO(A)
26,SONORA,1,46,CABORCA,298,URBANO(A)
26,SONORA,1,46,CABORCA,299,URBANO(A)
26,SONORA,1,46,CABORCA,300,URBANO(A)
26,SONORA,1,46,CABORCA,301,URBANO(A)
26,SONORA,1,46,CABORCA,302,URBANO(A)
26,SONORA,1,46,CABORCA,303,URBANO(A)
26,SONORA,1,46,CABORCA,304,URBANO(A)
26,SONORA,1,46,CABORCA,305,URBANO(A)
26,SONORA,1,46,CABORCA,306,URBANO(A)
26,SONORA,1,46,CABORCA,307,URBANO(A)
26,SONORA,1,46,CABORCA,308,URBANO(A)
26,SONORA,1,46,CABORCA,309,URBANO(A)
26,SONORA,1,46,CABORCA,310,URBANO(A)
26,SONORA,1,46,CABORCA,311,MIXTO(A)
26,SONORA,1,46,CABORCA,312,URBANO(A)
26,SONORA,1,46,CABORCA,313,URBANO(A)
26,SONORA,1,46,CABORCA,314,URBANO(A)
26,SONORA,1,46,CABORCA,315,URBANO(A)
26,SONORA,1,46,CABORCA,316,URBANO(A)
26,SONORA,1,46,CABORCA,317,URBANO(A)
26,SONORA,1,46,CABORCA,319,RURAL
26,SONORA,1,46,CABORCA,320,RURAL
26,SONORA,1,46,CABORCA,321,RURAL
26,SONORA,1,46,CABORCA,322,RURAL
26,SONORA,1,46,CABORCA,323,RURAL
26,SONORA,1,46,CABORCA,324,RURAL
26,SONORA,1,46,CABORCA,325,RURAL
26,SONORA,1,46,CABORCA,326,RURAL
26,SONORA,1,46,CABORCA,327,MIXTO(A)
26,SONORA,1,46,CABORCA,328,RURAL
26,SONORA,1,52,PITIQUITO,625,MIXTO(A)
26,SONORA,1,52,PITIQUITO,626,URBANO(A)
26,SONORA,1,52,PITIQUITO,629,RURAL
26,SONORA,1,52,PITIQUITO,630,RURAL
26,SONORA,1,52,PITIQUITO,1366,MIXTO(A)
26,SONORA,1,52,PITIQUITO,1367,URBANO(A)
