"","SECCION","munn","edo","edon","disloc2015","disloc2017","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"1",320,50,31,31,5,14,751,964,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"2",321,50,31,31,5,14,1264,1508,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"3",322,50,31,31,5,14,1530,1971,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"4",323,50,31,31,5,14,968,1264,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"5",324,50,31,31,5,14,932,1359,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"6",325,50,31,31,5,14,2298,3407,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"7",326,50,31,31,5,14,953,1200,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"8",327,50,31,31,5,14,1246,1617,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"9",328,50,31,31,5,14,914,1070,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"10",329,50,31,31,5,14,928,1129,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"11",330,50,31,31,2,15,603,693,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"12",331,50,31,31,2,10,798,954,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"13",332,50,31,31,2,10,801,951,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","URBANO(A)"
"14",333,50,31,31,2,10,717,851,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","MIXTO(A)"
"15",334,50,31,31,2,10,529,643,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","MIXTO(A)"
"16",335,50,31,31,2,10,770,931,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","RURAL"
"17",336,50,31,31,3,10,816,958,30,"VERACRUZ",1,15,"NARANJOS AMATLAN","RURAL"
