ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
21,PUEBLA,1,50,CHICONCUAUTLA,423,MIXTO(A)
21,PUEBLA,1,50,CHICONCUAUTLA,424,RURAL
21,PUEBLA,1,50,CHICONCUAUTLA,425,RURAL
21,PUEBLA,1,50,CHICONCUAUTLA,426,RURAL
21,PUEBLA,1,50,CHICONCUAUTLA,427,RURAL
21,PUEBLA,1,50,CHICONCUAUTLA,428,RURAL
21,PUEBLA,1,50,CHICONCUAUTLA,429,RURAL
21,PUEBLA,1,58,HONEY,502,MIXTO(A)
21,PUEBLA,1,58,HONEY,503,RURAL
21,PUEBLA,1,58,HONEY,504,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,535,MIXTO(A)
21,PUEBLA,1,65,FRANCISCO Z. MENA,536,MIXTO(A)
21,PUEBLA,1,65,FRANCISCO Z. MENA,537,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,538,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,539,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,540,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,541,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,542,RURAL
21,PUEBLA,1,65,FRANCISCO Z. MENA,543,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,594,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,595,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,596,MIXTO(A)
21,PUEBLA,1,72,HUAUCHINANGO,597,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,598,MIXTO(A)
21,PUEBLA,1,72,HUAUCHINANGO,599,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,600,MIXTO(A)
21,PUEBLA,1,72,HUAUCHINANGO,601,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,602,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,603,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,604,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,605,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,606,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,607,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,608,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,609,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,610,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,611,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,612,MIXTO(A)
21,PUEBLA,1,72,HUAUCHINANGO,613,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,614,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,615,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,616,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,617,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,618,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,619,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,620,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,621,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,622,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,623,URBANO(A)
21,PUEBLA,1,72,HUAUCHINANGO,624,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,625,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,626,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,627,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,628,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,629,RURAL
21,PUEBLA,1,72,HUAUCHINANGO,630,RURAL
21,PUEBLA,1,88,JALPAN,764,MIXTO(A)
21,PUEBLA,1,88,JALPAN,765,RURAL
21,PUEBLA,1,88,JALPAN,766,RURAL
21,PUEBLA,1,88,JALPAN,767,RURAL
21,PUEBLA,1,88,JALPAN,768,RURAL
21,PUEBLA,1,88,JALPAN,769,RURAL
21,PUEBLA,1,91,JOPALA,779,MIXTO(A)
21,PUEBLA,1,91,JOPALA,780,URBANO(A)
21,PUEBLA,1,91,JOPALA,781,URBANO(A)
21,PUEBLA,1,91,JOPALA,782,RURAL
21,PUEBLA,1,91,JOPALA,783,RURAL
21,PUEBLA,1,91,JOPALA,784,RURAL
21,PUEBLA,1,91,JOPALA,785,RURAL
21,PUEBLA,1,93,JUAN GALINDO,792,URBANO(A)
21,PUEBLA,1,93,JUAN GALINDO,793,URBANO(A)
21,PUEBLA,1,93,JUAN GALINDO,794,MIXTO(A)
21,PUEBLA,1,93,JUAN GALINDO,795,URBANO(A)
21,PUEBLA,1,93,JUAN GALINDO,796,RURAL
21,PUEBLA,1,101,NAUPAN,830,MIXTO(A)
21,PUEBLA,1,101,NAUPAN,831,RURAL
21,PUEBLA,1,101,NAUPAN,832,RURAL
21,PUEBLA,1,101,NAUPAN,833,RURAL
21,PUEBLA,1,101,NAUPAN,834,RURAL
21,PUEBLA,1,110,PAHUATLAN,883,MIXTO(A)
21,PUEBLA,1,110,PAHUATLAN,884,URBANO(A)
21,PUEBLA,1,110,PAHUATLAN,885,URBANO(A)
21,PUEBLA,1,110,PAHUATLAN,886,RURAL
21,PUEBLA,1,110,PAHUATLAN,887,RURAL
21,PUEBLA,1,110,PAHUATLAN,888,RURAL
21,PUEBLA,1,110,PAHUATLAN,889,RURAL
21,PUEBLA,1,110,PAHUATLAN,890,RURAL
21,PUEBLA,1,110,PAHUATLAN,891,RURAL
21,PUEBLA,1,110,PAHUATLAN,892,RURAL
21,PUEBLA,1,110,PAHUATLAN,893,RURAL
21,PUEBLA,1,110,PAHUATLAN,894,RURAL
21,PUEBLA,1,110,PAHUATLAN,895,RURAL
21,PUEBLA,1,110,PAHUATLAN,896,RURAL
21,PUEBLA,1,112,PANTEPEC,912,URBANO(A)
21,PUEBLA,1,112,PANTEPEC,913,MIXTO(A)
21,PUEBLA,1,112,PANTEPEC,914,RURAL
21,PUEBLA,1,112,PANTEPEC,915,RURAL
21,PUEBLA,1,112,PANTEPEC,916,RURAL
21,PUEBLA,1,112,PANTEPEC,917,RURAL
21,PUEBLA,1,112,PANTEPEC,918,URBANO(A)
21,PUEBLA,1,112,PANTEPEC,919,MIXTO(A)
21,PUEBLA,1,112,PANTEPEC,920,RURAL
