ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
13,HIDALGO,1,10,ATLAPEXCO,162,MIXTO(A)
13,HIDALGO,1,10,ATLAPEXCO,163,RURAL
13,HIDALGO,1,10,ATLAPEXCO,164,RURAL
13,HIDALGO,1,10,ATLAPEXCO,165,RURAL
13,HIDALGO,1,10,ATLAPEXCO,166,RURAL
13,HIDALGO,1,10,ATLAPEXCO,167,RURAL
13,HIDALGO,1,10,ATLAPEXCO,168,RURAL
13,HIDALGO,1,10,ATLAPEXCO,169,RURAL
13,HIDALGO,1,10,ATLAPEXCO,170,RURAL
13,HIDALGO,1,10,ATLAPEXCO,171,RURAL
13,HIDALGO,1,10,ATLAPEXCO,172,RURAL
13,HIDALGO,1,10,ATLAPEXCO,173,RURAL
13,HIDALGO,1,10,ATLAPEXCO,174,RURAL
13,HIDALGO,1,10,ATLAPEXCO,175,RURAL
13,HIDALGO,1,10,ATLAPEXCO,176,RURAL
13,HIDALGO,1,10,ATLAPEXCO,177,RURAL
13,HIDALGO,1,13,CALNALI,224,MIXTO(A)
13,HIDALGO,1,13,CALNALI,225,MIXTO(A)
13,HIDALGO,1,13,CALNALI,226,RURAL
13,HIDALGO,1,13,CALNALI,227,RURAL
13,HIDALGO,1,13,CALNALI,228,RURAL
13,HIDALGO,1,13,CALNALI,229,RURAL
13,HIDALGO,1,13,CALNALI,230,RURAL
13,HIDALGO,1,13,CALNALI,231,RURAL
13,HIDALGO,1,13,CALNALI,232,RURAL
13,HIDALGO,1,13,CALNALI,233,RURAL
13,HIDALGO,1,13,CALNALI,234,RURAL
13,HIDALGO,1,13,CALNALI,235,RURAL
13,HIDALGO,1,13,CALNALI,236,RURAL
13,HIDALGO,1,13,CALNALI,237,RURAL
13,HIDALGO,1,13,CALNALI,238,RURAL
13,HIDALGO,1,13,CALNALI,239,RURAL
13,HIDALGO,1,25,HUAUTLA,405,URBANO(A)
13,HIDALGO,1,25,HUAUTLA,406,MIXTO(A)
13,HIDALGO,1,25,HUAUTLA,407,RURAL
13,HIDALGO,1,25,HUAUTLA,408,RURAL
13,HIDALGO,1,25,HUAUTLA,409,RURAL
13,HIDALGO,1,25,HUAUTLA,410,RURAL
13,HIDALGO,1,25,HUAUTLA,411,RURAL
13,HIDALGO,1,25,HUAUTLA,412,RURAL
13,HIDALGO,1,25,HUAUTLA,413,RURAL
13,HIDALGO,1,25,HUAUTLA,414,RURAL
13,HIDALGO,1,25,HUAUTLA,415,RURAL
13,HIDALGO,1,25,HUAUTLA,416,RURAL
13,HIDALGO,1,25,HUAUTLA,417,RURAL
13,HIDALGO,1,25,HUAUTLA,418,RURAL
13,HIDALGO,1,25,HUAUTLA,419,RURAL
13,HIDALGO,1,25,HUAUTLA,420,RURAL
13,HIDALGO,1,25,HUAUTLA,421,RURAL
13,HIDALGO,1,25,HUAUTLA,422,RURAL
13,HIDALGO,1,25,HUAUTLA,423,RURAL
13,HIDALGO,1,25,HUAUTLA,424,RURAL
13,HIDALGO,1,25,HUAUTLA,425,RURAL
13,HIDALGO,1,25,HUAUTLA,426,RURAL
13,HIDALGO,1,25,HUAUTLA,427,RURAL
13,HIDALGO,1,25,HUAUTLA,428,RURAL
13,HIDALGO,1,25,HUAUTLA,429,RURAL
13,HIDALGO,1,25,HUAUTLA,430,RURAL
13,HIDALGO,1,26,HUAZALINGO,431,MIXTO(A)
