ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
27,TABASCO,1,1,BALANCAN,1,MIXTO(A)
27,TABASCO,1,1,BALANCAN,2,MIXTO(A)
27,TABASCO,1,1,BALANCAN,3,URBANO(A)
27,TABASCO,1,1,BALANCAN,4,URBANO(A)
27,TABASCO,1,1,BALANCAN,5,MIXTO(A)
27,TABASCO,1,1,BALANCAN,6,MIXTO(A)
27,TABASCO,1,1,BALANCAN,7,MIXTO(A)
27,TABASCO,1,1,BALANCAN,8,RURAL
27,TABASCO,1,1,BALANCAN,9,RURAL
27,TABASCO,1,1,BALANCAN,10,RURAL
27,TABASCO,1,1,BALANCAN,11,RURAL
27,TABASCO,1,1,BALANCAN,12,RURAL
27,TABASCO,1,1,BALANCAN,13,MIXTO(A)
27,TABASCO,1,1,BALANCAN,14,URBANO(A)
27,TABASCO,1,1,BALANCAN,15,URBANO(A)
27,TABASCO,1,1,BALANCAN,16,URBANO(A)
27,TABASCO,1,1,BALANCAN,17,MIXTO(A)
27,TABASCO,1,1,BALANCAN,18,RURAL
27,TABASCO,1,1,BALANCAN,19,RURAL
27,TABASCO,1,1,BALANCAN,20,RURAL
27,TABASCO,1,1,BALANCAN,21,RURAL
27,TABASCO,1,1,BALANCAN,22,RURAL
27,TABASCO,1,1,BALANCAN,23,RURAL
27,TABASCO,1,1,BALANCAN,24,MIXTO(A)
27,TABASCO,1,1,BALANCAN,25,RURAL
27,TABASCO,1,1,BALANCAN,27,MIXTO(A)
27,TABASCO,1,1,BALANCAN,28,MIXTO(A)
27,TABASCO,1,1,BALANCAN,29,RURAL
27,TABASCO,1,1,BALANCAN,30,RURAL
27,TABASCO,1,1,BALANCAN,31,RURAL
27,TABASCO,1,1,BALANCAN,32,RURAL
27,TABASCO,1,1,BALANCAN,33,RURAL
27,TABASCO,1,1,BALANCAN,34,RURAL
27,TABASCO,1,1,BALANCAN,35,RURAL
27,TABASCO,1,1,BALANCAN,36,RURAL
27,TABASCO,1,1,BALANCAN,37,RURAL
27,TABASCO,1,1,BALANCAN,38,RURAL
27,TABASCO,1,1,BALANCAN,39,RURAL
27,TABASCO,1,1,BALANCAN,40,RURAL
27,TABASCO,1,1,BALANCAN,41,RURAL
27,TABASCO,1,1,BALANCAN,42,RURAL
27,TABASCO,1,1,BALANCAN,43,RURAL
27,TABASCO,1,1,BALANCAN,44,RURAL
27,TABASCO,1,1,BALANCAN,45,RURAL
27,TABASCO,1,7,EMILIANO ZAPATA,668,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,669,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,670,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,671,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,672,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,673,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,674,MIXTO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,675,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,676,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,677,URBANO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,678,MIXTO(A)
27,TABASCO,1,7,EMILIANO ZAPATA,679,RURAL
27,TABASCO,1,7,EMILIANO ZAPATA,680,RURAL
27,TABASCO,1,7,EMILIANO ZAPATA,681,RURAL
27,TABASCO,1,7,EMILIANO ZAPATA,682,RURAL
27,TABASCO,1,7,EMILIANO ZAPATA,683,RURAL
27,TABASCO,1,11,JONUTA,846,URBANO(A)
27,TABASCO,1,11,JONUTA,847,URBANO(A)
27,TABASCO,1,11,JONUTA,848,URBANO(A)
27,TABASCO,1,11,JONUTA,849,URBANO(A)
27,TABASCO,1,11,JONUTA,850,RURAL
27,TABASCO,1,11,JONUTA,851,RURAL
27,TABASCO,1,11,JONUTA,852,RURAL
27,TABASCO,1,11,JONUTA,853,RURAL
27,TABASCO,1,11,JONUTA,854,RURAL
27,TABASCO,1,11,JONUTA,855,RURAL
27,TABASCO,1,11,JONUTA,856,RURAL
27,TABASCO,1,11,JONUTA,857,RURAL
27,TABASCO,1,11,JONUTA,858,RURAL
27,TABASCO,1,11,JONUTA,859,RURAL
27,TABASCO,1,11,JONUTA,860,RURAL
27,TABASCO,1,11,JONUTA,861,RURAL
27,TABASCO,1,11,JONUTA,862,RURAL
27,TABASCO,1,11,JONUTA,863,RURAL
27,TABASCO,1,11,JONUTA,864,RURAL
27,TABASCO,1,11,JONUTA,865,RURAL
27,TABASCO,1,11,JONUTA,866,RURAL
27,TABASCO,1,11,JONUTA,867,RURAL
27,TABASCO,1,11,JONUTA,868,RURAL
27,TABASCO,1,11,JONUTA,869,RURAL
27,TABASCO,1,11,JONUTA,870,RURAL
27,TABASCO,1,11,JONUTA,871,RURAL
27,TABASCO,1,12,MACUSPANA,872,URBANO(A)
27,TABASCO,1,12,MACUSPANA,873,URBANO(A)
27,TABASCO,1,12,MACUSPANA,874,URBANO(A)
27,TABASCO,1,12,MACUSPANA,875,URBANO(A)
27,TABASCO,1,12,MACUSPANA,876,URBANO(A)
27,TABASCO,1,12,MACUSPANA,877,URBANO(A)
27,TABASCO,1,12,MACUSPANA,878,URBANO(A)
27,TABASCO,1,12,MACUSPANA,879,URBANO(A)
27,TABASCO,1,12,MACUSPANA,880,URBANO(A)
27,TABASCO,1,12,MACUSPANA,881,URBANO(A)
27,TABASCO,1,12,MACUSPANA,882,URBANO(A)
27,TABASCO,1,12,MACUSPANA,883,URBANO(A)
27,TABASCO,1,12,MACUSPANA,884,MIXTO(A)
27,TABASCO,1,12,MACUSPANA,885,URBANO(A)
27,TABASCO,1,12,MACUSPANA,886,RURAL
27,TABASCO,1,12,MACUSPANA,887,RURAL
27,TABASCO,1,12,MACUSPANA,888,RURAL
27,TABASCO,1,12,MACUSPANA,889,RURAL
27,TABASCO,1,12,MACUSPANA,890,RURAL
27,TABASCO,1,12,MACUSPANA,891,RURAL
27,TABASCO,1,12,MACUSPANA,892,RURAL
27,TABASCO,1,12,MACUSPANA,893,RURAL
27,TABASCO,1,12,MACUSPANA,894,RURAL
27,TABASCO,1,12,MACUSPANA,895,URBANO(A)
27,TABASCO,1,12,MACUSPANA,896,URBANO(A)
27,TABASCO,1,12,MACUSPANA,897,MIXTO(A)
27,TABASCO,1,12,MACUSPANA,898,URBANO(A)
27,TABASCO,1,12,MACUSPANA,899,URBANO(A)
27,TABASCO,1,12,MACUSPANA,900,RURAL
27,TABASCO,1,12,MACUSPANA,901,URBANO(A)
27,TABASCO,1,12,MACUSPANA,902,URBANO(A)
27,TABASCO,1,12,MACUSPANA,903,MIXTO(A)
27,TABASCO,1,12,MACUSPANA,904,RURAL
27,TABASCO,1,12,MACUSPANA,905,RURAL
27,TABASCO,1,12,MACUSPANA,906,RURAL
27,TABASCO,1,12,MACUSPANA,907,RURAL
27,TABASCO,1,12,MACUSPANA,908,RURAL
27,TABASCO,1,12,MACUSPANA,909,RURAL
27,TABASCO,1,12,MACUSPANA,910,MIXTO(A)
27,TABASCO,1,12,MACUSPANA,911,MIXTO(A)
27,TABASCO,1,12,MACUSPANA,912,URBANO(A)
27,TABASCO,1,12,MACUSPANA,913,URBANO(A)
27,TABASCO,1,12,MACUSPANA,914,URBANO(A)
27,TABASCO,1,12,MACUSPANA,915,URBANO(A)
