ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
7,CHIAPAS,1,16,CATAZAJA,186,MIXTO(A)
7,CHIAPAS,1,16,CATAZAJA,187,URBANO(A)
7,CHIAPAS,1,16,CATAZAJA,188,RURAL
7,CHIAPAS,1,16,CATAZAJA,189,RURAL
7,CHIAPAS,1,16,CATAZAJA,190,RURAL
7,CHIAPAS,1,16,CATAZAJA,191,RURAL
7,CHIAPAS,1,16,CATAZAJA,192,RURAL
7,CHIAPAS,1,16,CATAZAJA,193,RURAL
7,CHIAPAS,1,16,CATAZAJA,194,RURAL
7,CHIAPAS,1,16,CATAZAJA,195,RURAL
7,CHIAPAS,1,16,CATAZAJA,196,RURAL
7,CHIAPAS,1,31,CHILON,456,URBANO(A)
7,CHIAPAS,1,31,CHILON,457,URBANO(A)
7,CHIAPAS,1,31,CHILON,458,RURAL
7,CHIAPAS,1,31,CHILON,459,RURAL
7,CHIAPAS,1,31,CHILON,460,RURAL
7,CHIAPAS,1,31,CHILON,461,RURAL
7,CHIAPAS,1,31,CHILON,462,RURAL
7,CHIAPAS,1,31,CHILON,463,RURAL
7,CHIAPAS,1,31,CHILON,464,RURAL
7,CHIAPAS,1,31,CHILON,465,RURAL
7,CHIAPAS,1,31,CHILON,466,RURAL
7,CHIAPAS,1,31,CHILON,467,RURAL
7,CHIAPAS,1,31,CHILON,468,RURAL
7,CHIAPAS,1,31,CHILON,469,RURAL
7,CHIAPAS,1,31,CHILON,470,RURAL
7,CHIAPAS,1,31,CHILON,471,RURAL
7,CHIAPAS,1,31,CHILON,472,RURAL
7,CHIAPAS,1,31,CHILON,473,RURAL
7,CHIAPAS,1,31,CHILON,474,RURAL
7,CHIAPAS,1,31,CHILON,475,RURAL
7,CHIAPAS,1,31,CHILON,476,RURAL
7,CHIAPAS,1,31,CHILON,477,RURAL
7,CHIAPAS,1,31,CHILON,478,RURAL
7,CHIAPAS,1,31,CHILON,479,RURAL
7,CHIAPAS,1,31,CHILON,480,RURAL
7,CHIAPAS,1,31,CHILON,481,RURAL
7,CHIAPAS,1,31,CHILON,482,RURAL
7,CHIAPAS,1,31,CHILON,483,RURAL
7,CHIAPAS,1,31,CHILON,484,URBANO(A)
7,CHIAPAS,1,31,CHILON,485,URBANO(A)
7,CHIAPAS,1,31,CHILON,486,RURAL
7,CHIAPAS,1,31,CHILON,487,RURAL
7,CHIAPAS,1,31,CHILON,488,RURAL
7,CHIAPAS,1,50,LA LIBERTAD,692,MIXTO(A)
7,CHIAPAS,1,50,LA LIBERTAD,693,URBANO(A)
7,CHIAPAS,1,50,LA LIBERTAD,694,RURAL
7,CHIAPAS,1,50,LA LIBERTAD,695,RURAL
7,CHIAPAS,1,50,LA LIBERTAD,696,RURAL
7,CHIAPAS,1,65,PALENQUE,944,MIXTO(A)
7,CHIAPAS,1,65,PALENQUE,945,URBANO(A)
7,CHIAPAS,1,65,PALENQUE,946,URBANO(A)
7,CHIAPAS,1,65,PALENQUE,947,URBANO(A)
7,CHIAPAS,1,65,PALENQUE,948,URBANO(A)
7,CHIAPAS,1,65,PALENQUE,949,MIXTO(A)
7,CHIAPAS,1,65,PALENQUE,950,URBANO(A)
7,CHIAPAS,1,65,PALENQUE,951,URBANO(A)
