ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
10,DURANGO,1,2,CANELAS,42,MIXTO(A)
10,DURANGO,1,2,CANELAS,43,RURAL
10,DURANGO,1,2,CANELAS,44,RURAL
10,DURANGO,1,2,CANELAS,45,RURAL
10,DURANGO,1,2,CANELAS,46,RURAL
10,DURANGO,1,2,CANELAS,47,RURAL
10,DURANGO,1,2,CANELAS,48,RURAL
10,DURANGO,1,2,CANELAS,50,RURAL
10,DURANGO,1,2,CANELAS,51,RURAL
10,DURANGO,1,2,CANELAS,52,RURAL
10,DURANGO,1,2,CANELAS,53,RURAL
10,DURANGO,1,2,CANELAS,54,RURAL
10,DURANGO,1,2,CANELAS,55,RURAL
10,DURANGO,1,2,CANELAS,56,RURAL
10,DURANGO,1,5,DURANGO,201,URBANO(A)
10,DURANGO,1,5,DURANGO,204,URBANO(A)
10,DURANGO,1,5,DURANGO,236,URBANO(A)
10,DURANGO,1,5,DURANGO,237,URBANO(A)
10,DURANGO,1,5,DURANGO,238,URBANO(A)
10,DURANGO,1,5,DURANGO,270,URBANO(A)
10,DURANGO,1,5,DURANGO,271,URBANO(A)
10,DURANGO,1,5,DURANGO,296,URBANO(A)
10,DURANGO,1,5,DURANGO,297,URBANO(A)
10,DURANGO,1,5,DURANGO,298,URBANO(A)
10,DURANGO,1,5,DURANGO,299,URBANO(A)
10,DURANGO,1,5,DURANGO,300,URBANO(A)
10,DURANGO,1,5,DURANGO,301,URBANO(A)
10,DURANGO,1,5,DURANGO,302,URBANO(A)
10,DURANGO,1,5,DURANGO,306,URBANO(A)
10,DURANGO,1,5,DURANGO,307,URBANO(A)
10,DURANGO,1,5,DURANGO,308,URBANO(A)
10,DURANGO,1,5,DURANGO,309,URBANO(A)
10,DURANGO,1,5,DURANGO,310,URBANO(A)
10,DURANGO,1,5,DURANGO,311,URBANO(A)
10,DURANGO,1,5,DURANGO,312,URBANO(A)
10,DURANGO,1,5,DURANGO,313,URBANO(A)
10,DURANGO,1,5,DURANGO,314,URBANO(A)
10,DURANGO,1,5,DURANGO,315,URBANO(A)
10,DURANGO,1,5,DURANGO,316,URBANO(A)
10,DURANGO,1,5,DURANGO,317,URBANO(A)
10,DURANGO,1,5,DURANGO,318,URBANO(A)
10,DURANGO,1,5,DURANGO,319,URBANO(A)
10,DURANGO,1,5,DURANGO,320,URBANO(A)
10,DURANGO,1,5,DURANGO,321,URBANO(A)
10,DURANGO,1,5,DURANGO,322,URBANO(A)
10,DURANGO,1,5,DURANGO,323,URBANO(A)
10,DURANGO,1,5,DURANGO,324,URBANO(A)
10,DURANGO,1,5,DURANGO,325,URBANO(A)
10,DURANGO,1,5,DURANGO,326,URBANO(A)
10,DURANGO,1,5,DURANGO,327,URBANO(A)
10,DURANGO,1,5,DURANGO,328,URBANO(A)
10,DURANGO,1,5,DURANGO,329,URBANO(A)
10,DURANGO,1,5,DURANGO,330,URBANO(A)
10,DURANGO,1,5,DURANGO,331,URBANO(A)
10,DURANGO,1,5,DURANGO,332,URBANO(A)
10,DURANGO,1,5,DURANGO,333,URBANO(A)
10,DURANGO,1,5,DURANGO,334,URBANO(A)
10,DURANGO,1,5,DURANGO,335,URBANO(A)
10,DURANGO,1,5,DURANGO,336,URBANO(A)
10,DURANGO,1,5,DURANGO,337,URBANO(A)
10,DURANGO,1,5,DURANGO,338,URBANO(A)
