ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
28,TAMAULIPAS,1,7,CAMARGO,125,MIXTO(A)
28,TAMAULIPAS,1,7,CAMARGO,126,URBANO(A)
28,TAMAULIPAS,1,7,CAMARGO,127,URBANO(A)
28,TAMAULIPAS,1,7,CAMARGO,128,MIXTO(A)
28,TAMAULIPAS,1,7,CAMARGO,129,URBANO(A)
28,TAMAULIPAS,1,7,CAMARGO,130,URBANO(A)
28,TAMAULIPAS,1,7,CAMARGO,131,MIXTO(A)
28,TAMAULIPAS,1,7,CAMARGO,132,RURAL
28,TAMAULIPAS,1,7,CAMARGO,133,RURAL
28,TAMAULIPAS,1,7,CAMARGO,134,RURAL
28,TAMAULIPAS,1,7,CAMARGO,135,RURAL
28,TAMAULIPAS,1,7,CAMARGO,136,RURAL
28,TAMAULIPAS,1,7,CAMARGO,137,MIXTO(A)
28,TAMAULIPAS,1,7,CAMARGO,138,MIXTO(A)
28,TAMAULIPAS,1,7,CAMARGO,139,URBANO(A)
28,TAMAULIPAS,1,7,CAMARGO,140,RURAL
28,TAMAULIPAS,1,7,CAMARGO,141,RURAL
28,TAMAULIPAS,1,7,CAMARGO,142,RURAL
28,TAMAULIPAS,1,14,GUERRERO,327,URBANO(A)
28,TAMAULIPAS,1,14,GUERRERO,328,MIXTO(A)
28,TAMAULIPAS,1,14,GUERRERO,329,MIXTO(A)
28,TAMAULIPAS,1,24,MIER,716,MIXTO(A)
28,TAMAULIPAS,1,24,MIER,717,URBANO(A)
28,TAMAULIPAS,1,24,MIER,718,MIXTO(A)
28,TAMAULIPAS,1,24,MIER,719,URBANO(A)
28,TAMAULIPAS,1,24,MIER,720,URBANO(A)
28,TAMAULIPAS,1,24,MIER,721,MIXTO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,722,MIXTO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,723,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,724,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,725,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,726,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,727,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,728,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,729,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,730,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,731,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,732,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,733,MIXTO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,734,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,735,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,736,URBANO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,737,MIXTO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,738,MIXTO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,739,MIXTO(A)
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,740,RURAL
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,741,RURAL
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,742,RURAL
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,743,RURAL
28,TAMAULIPAS,1,25,MIGUEL ALEMAN,744,RURAL
28,TAMAULIPAS,1,27,NUEVO LAREDO,749,URBANO(A)
28,TAMAULIPAS,1,27,NUEVO LAREDO,750,URBANO(A)
