ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
2,BAJA CALIFORNIA,1,2,MEXICALI,319,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,320,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,321,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,338,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,339,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,340,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,341,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,342,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,358,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,359,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,360,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,361,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,362,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,363,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,364,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,365,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,366,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,367,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,368,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,451,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,459,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,463,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,464,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,465,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,466,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,467,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,468,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,471,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,472,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,473,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,474,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,475,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,476,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,477,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,478,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,479,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,480,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,481,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,482,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,483,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,484,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,485,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,486,URBANO(A)
2,BAJA CALIFORNIA,1,2,MEXICALI,487,URBANO(A)
