ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,356,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,357,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,358,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,359,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,360,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,361,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,362,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,363,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,364,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,365,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,366,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,367,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,368,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,369,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,370,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,371,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,372,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,373,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,374,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,375,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,376,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,377,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,378,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,379,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,380,URBANO(A)
19,NUEVO LEON,1,19,SAN PEDRO GARZA GARCIA,381,URBANO(A)
