ENTIDAD,NOMBRE ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE MUNICIPIO,SECCION,TIPO
22,QUERETARO,1,2,ARROYO SECO,35,MIXTO(A)
22,QUERETARO,1,2,ARROYO SECO,36,RURAL
22,QUERETARO,1,2,ARROYO SECO,37,RURAL
22,QUERETARO,1,2,ARROYO SECO,38,RURAL
22,QUERETARO,1,2,ARROYO SECO,39,RURAL
22,QUERETARO,1,2,ARROYO SECO,40,RURAL
22,QUERETARO,1,2,ARROYO SECO,41,RURAL
22,QUERETARO,1,2,ARROYO SECO,42,RURAL
22,QUERETARO,1,2,ARROYO SECO,43,RURAL
22,QUERETARO,1,2,ARROYO SECO,44,RURAL
22,QUERETARO,1,2,ARROYO SECO,45,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,46,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,47,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,48,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,49,URBANO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,50,URBANO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,51,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,52,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,53,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,54,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,55,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,56,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,57,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,58,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,59,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,60,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,61,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,62,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,63,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,64,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,65,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,66,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,67,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,68,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,69,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,70,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,71,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,72,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,73,MIXTO(A)
22,QUERETARO,1,3,CADEREYTA DE MONTES,74,RURAL
22,QUERETARO,1,3,CADEREYTA DE MONTES,75,RURAL
22,QUERETARO,1,4,COLON,76,MIXTO(A)
22,QUERETARO,1,4,COLON,77,URBANO(A)
22,QUERETARO,1,4,COLON,78,MIXTO(A)
22,QUERETARO,1,4,COLON,79,MIXTO(A)
22,QUERETARO,1,4,COLON,80,RURAL
22,QUERETARO,1,4,COLON,81,RURAL
