"","SECCION","munn","edo","edon","disloc2015","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"1",356,19,"nl",19,18,18,1339,2003,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"2",357,19,"nl",19,18,18,1206,1797,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"3",358,19,"nl",19,18,18,1098,1680,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"4",359,19,"nl",19,18,18,2709,4067,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"5",360,19,"nl",19,18,18,1950,2731,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"6",361,19,"nl",19,18,18,1611,2333,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"7",362,19,"nl",19,18,18,1369,1907,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"8",363,19,"nl",19,18,18,1325,1776,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"9",364,19,"nl",19,18,18,1410,1857,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"10",365,19,"nl",19,18,18,1499,2003,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"11",366,19,"nl",19,18,18,1581,2263,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"12",367,19,"nl",19,18,18,1366,1943,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"13",368,19,"nl",19,18,18,1303,1812,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"14",369,19,"nl",19,18,18,994,1569,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"15",370,19,"nl",19,18,18,1565,2446,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"16",371,19,"nl",19,18,18,1839,2515,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"17",372,19,"nl",19,18,18,1159,1546,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"18",373,19,"nl",19,18,18,1472,1966,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"19",374,19,"nl",19,18,18,1324,1804,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"20",375,19,"nl",19,18,18,1099,1484,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"21",376,19,"nl",19,18,18,698,916,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"22",377,19,"nl",19,18,18,908,1245,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"23",378,19,"nl",19,18,18,1013,1339,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"24",379,19,"nl",19,18,18,680,896,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"25",380,19,"nl",19,18,18,1358,1993,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"26",381,19,"nl",19,18,18,595,857,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"27",382,19,"nl",19,18,18,1280,1906,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"28",383,19,"nl",19,18,18,902,1235,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"29",384,19,"nl",19,18,18,1182,1703,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"30",385,19,"nl",19,18,18,1139,1575,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"31",386,19,"nl",19,18,18,1282,2021,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"32",387,19,"nl",19,18,18,1658,2208,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"33",388,19,"nl",19,18,18,2244,3185,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"34",389,19,"nl",19,18,18,4016,6005,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"35",390,19,"nl",19,18,18,4261,6380,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"36",391,19,"nl",19,18,18,1430,1863,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"37",392,19,"nl",19,18,18,1314,1842,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"38",393,19,"nl",19,18,18,949,1344,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"39",394,19,"nl",19,18,18,867,1234,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"40",395,19,"nl",19,18,18,487,669,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"41",396,19,"nl",19,18,18,681,881,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"42",397,19,"nl",19,18,18,1092,1397,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"43",398,19,"nl",19,18,18,1227,1607,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"44",399,19,"nl",19,18,18,988,1360,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"45",400,19,"nl",19,18,18,759,986,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"46",401,19,"nl",19,18,18,1177,1573,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"47",402,19,"nl",19,18,18,2130,3050,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"48",403,19,"nl",19,18,18,1657,2334,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"49",404,19,"nl",19,18,18,1688,2373,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"50",405,19,"nl",19,18,18,859,1123,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"51",406,19,"nl",19,18,18,1024,1360,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
"52",407,19,"nl",19,18,18,1233,1677,19,"NUEVO LEON",1,19,"SAN PEDRO GARZA GARCIA","URBANO(A)"
