"","edon.x","disloc2012.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2012.y","escenario1","dsi_SQ_E3_pob","pob_total"
"1",9,5,15,0.476,9,5,5,15,0.38667654803957,905
"2",9,3,16,0.695,9,3,3,16,0.677524860648151,701
"3",9,26,23,0.355,9,26,26,23,0.332768903798591,1668
"4",9,30,23,0.355,9,26,26,23,0.332768903798591,1668
"5",9,32,21,0.868,9,26,32,21,0.863022095795188,1497
"6",9,26,23,0.355,9,26,30,23,0.332768903798591,1002
"7",9,30,23,0.355,9,26,30,23,0.332768903798591,1002
"8",9,20,31,0.543,9,20,20,31,0.580502224119017,4007
"9",9,1,12,0.752,9,1,1,12,0.818982423557729,3366
"10",9,2,12,0.752,9,1,1,12,0.818982423557729,3366
"11",9,1,12,0.752,9,1,2,12,0.818982423557729,2844
"12",9,2,12,0.752,9,1,2,12,0.818982423557729,2844
"13",9,7,10,0.515,9,2,7,10,0.524246705672567,856
"14",9,4,9,0.783,9,4,4,9,0.782701951145581,1003
"15",9,6,9,0.783,9,4,4,9,0.782701951145581,1003
"16",9,4,9,0.783,9,4,6,9,0.782701951145581,1328
"17",9,6,9,0.783,9,4,6,9,0.782701951145581,1328
"18",9,15,18,0.705,9,15,15,19,0.708270332531675,1025
"19",9,14,18,0.705,9,15,15,19,0.708270332531675,1025
"20",9,15,18,0.705,9,15,14,19,0.708270332531675,1051
"21",9,14,18,0.705,9,15,14,19,0.708270332531675,1051
"22",9,24,6,0.655,9,24,24,6,0.653793717765213,1322
"23",9,21,6,0.655,9,24,24,6,0.653793717765213,1322
"24",9,28,6,0.655,9,24,24,6,0.653793717765213,1322
"25",9,24,6,0.655,9,24,21,6,0.653793717765213,890
"26",9,21,6,0.655,9,24,21,6,0.653793717765213,890
"27",9,28,6,0.655,9,24,21,6,0.653793717765213,890
"28",9,19,7,0.329,9,21,19,7,0.306362314806223,1670
"29",9,29,7,0.329,9,21,19,7,0.306362314806223,1670
"30",9,31,7,0.329,9,21,19,7,0.306362314806223,1670
"31",9,22,8,0.575,9,22,22,8,0.579425851515141,1359
"32",9,24,6,0.655,9,24,28,5,0.653793717765213,1591
"33",9,21,6,0.655,9,24,28,5,0.653793717765213,1591
"34",9,28,6,0.655,9,24,28,5,0.653793717765213,1591
"35",9,19,7,0.329,9,21,29,7,0.306362314806223,1187
"36",9,29,7,0.329,9,21,29,7,0.306362314806223,1187
"37",9,31,7,0.329,9,21,29,7,0.306362314806223,1187
"38",9,27,3,0.932,9,27,27,3,0.931420114732088,2283
"39",9,19,7,0.329,9,31,31,7,0.306362314806223,1926
"40",9,29,7,0.329,9,31,31,7,0.306362314806223,1926
"41",9,31,7,0.329,9,31,31,7,0.306362314806223,1926
"42",9,33,1,1,9,33,33,1,1,1166
"43",9,34,25,0.842,9,7,34,28,0.872779309902514,2025
"44",9,18,33,0.75,9,18,18,33,0.7672147995889,1770
"45",9,25,33,0.75,9,18,18,33,0.7672147995889,1770
"46",9,23,32,0.659,9,23,23,32,0.587164718312259,1141
"47",9,18,33,0.75,9,18,25,33,0.7672147995889,500
"48",9,25,33,0.75,9,18,25,33,0.7672147995889,500
"49",9,35,26,0.848,9,8,35,26,0.878577112600618,3458
"50",9,38,28,0.784,9,16,38,30,0.721223790403607,1105
"51",9,37,27,0.783,9,14,37,29,0.785419369624118,1330
"52",9,40,27,0.783,9,14,37,29,0.785419369624118,1330
"53",9,37,27,0.783,9,14,40,29,0.785419369624118,2682
"54",9,40,27,0.783,9,14,40,29,0.785419369624118,2682
"55",9,39,29,0.351,9,19,39,27,0.338094823078264,1570
"56",9,36,30,0.552,9,25,36,25,0.63108287120612,1996
"57",9,16,24,0.604,9,17,16,24,0.590099843403879,1860
"58",9,17,24,0.604,9,17,16,24,0.590099843403879,1860
"59",9,16,24,0.604,9,17,17,24,0.590099843403879,1496
"60",9,17,24,0.604,9,17,17,24,0.590099843403879,1496
"61",9,13,14,0.597,9,12,13,14,0.648175259849092,1429
"62",9,9,13,0.821,9,9,9,13,0.865326353266167,2871
"63",9,12,13,0.821,9,9,9,13,0.865326353266167,2871
"64",9,9,13,0.821,9,9,12,13,0.865326353266167,1528
"65",9,12,13,0.821,9,9,12,13,0.865326353266167,1528
"66",9,8,17,0.439,9,13,8,17,0.43260615096294,280
"67",9,10,20,0.788,9,10,10,20,0.790618987111999,1442
"68",9,11,20,0.788,9,10,10,20,0.790618987111999,1442
"69",9,10,20,0.788,9,10,11,20,0.790618987111999,878
"70",9,11,20,0.788,9,10,11,20,0.790618987111999,878
