"","edon.x","disloc2005.x","escenario1","dsi_SQ_E1_sec","edon.y","disloc2017","disloc2005.y","escenario3","dsi_SQ_E1_pob","pob_total"
"1",18,18,1,0.798,18,1,18,1,0.784991816693944,767
"2",18,7,17,0.61,18,16,7,18,0.628034327748263,835
"3",18,13,17,0.61,18,16,7,18,0.628034327748263,835
"4",18,7,17,0.61,18,16,13,18,0.628034327748263,548
"5",18,13,17,0.61,18,16,13,18,0.628034327748263,548
"6",18,14,12,0.191,18,18,14,3,0.444149836398511,23216
"7",18,8,16,0.268,18,15,8,13,0.402085061984999,1166
"8",18,6,18,0.633,18,3,6,12,0.732460582606461,2092
"9",18,16,2,0.417,18,1,16,1,0.410126732908907,1308
"10",18,17,2,0.417,18,1,16,1,0.410126732908907,1308
"11",18,9,13,0.63,18,10,9,14,0.633614482616746,2597
"12",18,3,10,0.361,18,13,3,17,0.257955104667449,2125
"13",18,10,14,0.412,18,5,10,16,0.394196301564723,1064
"14",18,11,14,0.412,18,5,10,16,0.394196301564723,1064
"15",18,12,14,0.412,18,5,10,16,0.394196301564723,1064
"16",18,10,14,0.412,18,5,11,16,0.394196301564723,1230
"17",18,11,14,0.412,18,5,11,16,0.394196301564723,1230
"18",18,12,14,0.412,18,5,11,16,0.394196301564723,1230
"19",18,10,14,0.412,18,5,12,16,0.394196301564723,506
"20",18,11,14,0.412,18,5,12,16,0.394196301564723,506
"21",18,12,14,0.412,18,5,12,16,0.394196301564723,506
"22",18,16,2,0.417,18,2,17,2,0.410126732908907,829
"23",18,17,2,0.417,18,2,17,2,0.410126732908907,829
"24",18,5,8,0.324,18,6,5,11,0.393779191541313,1533
"25",18,2,4,0.671,18,8,2,8,0.624594686685939,2510
"26",18,1,9,0.304,18,9,1,9,0.325237401503631,535
"27",18,4,9,0.304,18,9,1,9,0.325237401503631,535
"28",18,1,9,0.304,18,6,4,11,0.325237401503631,1798
"29",18,4,9,0.304,18,6,4,11,0.325237401503631,1798
"30",18,15,3,0.557,18,4,15,15,0.56672836474899,1056
