"","edon.x","disloc2012.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2012.y","escenario1","dsi_SQ_E3_pob","pob_total"
"1",14,3,2,0.151,14,2,3,3,0.111926942181978,1998
"2",14,7,2,0.151,14,2,3,3,0.111926942181978,1998
"3",14,17,4,0.605,14,4,17,8,0.609802915535873,2431
"4",14,18,4,0.605,14,4,17,8,0.609802915535873,2431
"5",14,5,4,0.605,14,4,17,8,0.609802915535873,2431
"6",14,1,3,0.991,14,3,1,8,0.993118838450891,2618
"7",14,0,3,0.991,14,3,1,8,0.993118838450891,2618
"8",14,19,5,0.593,14,5,19,4,0.611714264392951,1127
"9",14,17,4,0.605,14,4,18,8,0.609802915535873,3485
"10",14,18,4,0.605,14,4,18,8,0.609802915535873,3485
"11",14,5,4,0.605,14,4,18,8,0.609802915535873,3485
"12",14,17,4,0.605,14,4,5,6,0.609802915535873,983
"13",14,18,4,0.605,14,4,5,6,0.609802915535873,983
"14",14,5,4,0.605,14,4,5,6,0.609802915535873,983
"15",14,15,8,1,14,8,15,7,1,1248
"16",14,1,3,0.991,14,3,0,2,0.993118838450891,945
"17",14,0,3,0.991,14,3,0,2,0.993118838450891,945
"18",14,2,9,1,14,9,2,5,1,5485
"19",14,12,13,0.364,14,13,12,14,0.397517129430334,693
"20",14,8,13,0.364,14,13,12,14,0.397517129430334,693
"21",14,9,12,0.682,14,12,9,12,0.674842293321247,1303
"22",14,11,12,0.682,14,12,9,12,0.674842293321247,1303
"23",14,9,12,0.682,14,12,11,12,0.674842293321247,1523
"24",14,11,12,0.682,14,12,11,12,0.674842293321247,1523
"25",14,13,11,0.443,14,11,13,13,0.451009938101707,1863
"26",14,14,10,0.646,14,10,14,11,0.663250190174961,1657
"27",14,12,13,0.364,14,13,8,14,0.397517129430334,3015
"28",14,8,13,0.364,14,13,8,14,0.397517129430334,3015
"29",14,3,2,0.151,14,2,7,1,0.111926942181978,21175
"30",14,7,2,0.151,14,2,7,1,0.111926942181978,21175
"31",14,16,14,0.793,14,14,16,20,0.745429961307997,1791
"32",14,20,16,0.84,14,16,20,19,0.777166741421115,6516
"33",14,10,19,0.566,14,19,10,16,0.46548024831325,1554
"34",14,6,19,0.566,14,19,10,16,0.46548024831325,1554
"35",14,4,17,0.748,14,17,4,17,0.865868291898193,1749
"36",14,10,19,0.566,14,19,6,17,0.46548024831325,4328
"37",14,6,19,0.566,14,19,6,17,0.46548024831325,4328
