"","edon.x","disloc2013.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2017","disloc2013.y","escenario1","dsi_SQ_E3_pob","pob_total"
"1",25,3,3,0.331,25,3,3,19,0.35737695681163,19421
"2",25,4,3,0.331,25,3,3,19,0.35737695681163,19421
"3",25,3,3,0.331,25,3,4,19,0.35737695681163,1123
"4",25,4,3,0.331,25,3,4,19,0.35737695681163,1123
"5",25,8,2,0.584,25,2,8,1,0.633690162627166,1151
"6",25,9,2,0.584,25,2,8,1,0.633690162627166,1151
"7",25,11,23,0.539,25,23,11,16,0.431108169440242,707
"8",25,10,23,0.539,25,23,11,16,0.431108169440242,707
"9",25,21,11,0.624,25,11,21,5,0.558420945107098,644
"10",25,20,11,0.624,25,11,21,5,0.558420945107098,644
"11",25,16,19,0.321,25,19,16,15,0.366342394140849,844
"12",25,17,19,0.321,25,19,16,15,0.366342394140849,844
"13",25,18,19,0.321,25,19,16,15,0.366342394140849,844
"14",25,24,18,0.135,25,18,24,13,0.316328981225579,1241
"15",25,12,20,0.287,25,20,12,13,0.337148742889669,328
"16",25,13,17,0.241,25,17,13,12,0.239282147335277,332
"17",25,14,17,0.241,25,17,13,12,0.239282147335277,332
"18",25,13,17,0.241,25,17,14,11,0.239282147335277,597
"19",25,14,17,0.241,25,17,14,11,0.239282147335277,597
"20",25,1,1,0.713,25,1,1,2,0.750062505208767,1897
"21",25,2,1,0.713,25,1,1,2,0.750062505208767,1897
"22",25,16,19,0.321,25,19,17,10,0.366342394140849,1597
"23",25,17,19,0.321,25,19,17,10,0.366342394140849,1597
"24",25,18,19,0.321,25,19,17,10,0.366342394140849,1597
"25",25,23,10,0.579,25,10,23,3,0.480767930124929,128
"26",25,22,10,0.579,25,10,23,3,0.480767930124929,128
"27",25,1,1,0.713,25,1,2,18,0.750062505208767,462
"28",25,2,1,0.713,25,1,2,18,0.750062505208767,462
"29",25,6,6,0.419,25,6,6,23,0.428773265210364,3065
"30",25,7,4,0.55,25,4,7,23,0.49114892460243,452
"31",25,21,11,0.624,25,11,20,4,0.558420945107098,268
"32",25,20,11,0.624,25,11,20,4,0.558420945107098,268
"33",25,19,14,0.203,25,14,19,6,0.302589715356398,3658
"34",25,11,23,0.539,25,23,10,16,0.431108169440242,389
"35",25,10,23,0.539,25,23,10,16,0.431108169440242,389
"36",25,23,10,0.579,25,10,22,3,0.480767930124929,1366
"37",25,22,10,0.579,25,10,22,3,0.480767930124929,1366
"38",25,8,2,0.584,25,2,9,1,0.633690162627166,2445
"39",25,9,2,0.584,25,2,9,1,0.633690162627166,2445
"40",25,16,19,0.321,25,19,18,10,0.366342394140849,1687
"41",25,17,19,0.321,25,19,18,10,0.366342394140849,1687
"42",25,18,19,0.321,25,19,18,10,0.366342394140849,1687
"43",25,5,5,0.829,25,5,5,2,0.748760488176964,902
"44",25,15,24,0.73,25,24,15,17,0.774866788361626,139
