"","edon.x","disloc2012.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2012.y","escenario1","dsi_SQ_E3_pob","pob_total"
"1",16,19,14,0.845,16,14,19,5,0.885712448835266,1889
"2",16,21,10,0.897,16,10,21,8,0.84968574066903,2596
"3",16,8,12,0.738,16,12,8,9,0.741818096774948,1894
"4",16,2,9,0.709,16,9,2,13,0.758874421399437,1073
"5",16,13,2,1,16,2,13,14,1,986
"6",16,23,11,0.656,16,11,23,3,0.628473387219765,2653
"7",16,20,11,0.656,16,11,23,3,0.628473387219765,2653
"8",16,3,8,1,16,8,3,15,1,1459
"9",16,22,16,0.872,16,16,22,3,0.858683201212736,2906
"10",16,4,1,0.887,16,1,4,11,0.907199912896297,1475
"11",16,18,6,0.764,16,6,18,4,0.709630922125706,3422
"12",16,7,4,0.248,16,4,7,10,0.215455134371135,875
"13",16,15,4,0.248,16,4,7,10,0.215455134371135,875
"14",16,14,4,0.248,16,4,7,10,0.215455134371135,875
"15",16,9,15,0.453,16,15,9,2,0.436492870071962,1362
"16",16,5,15,0.453,16,15,9,2,0.436492870071962,1362
"17",16,9,15,0.453,16,15,5,2,0.436492870071962,744
"18",16,5,15,0.453,16,15,5,2,0.436492870071962,744
"19",16,1,5,0.806,16,5,1,13,0.849343419237189,1178
"20",16,7,4,0.248,16,4,15,10,0.215455134371135,2060
"21",16,15,4,0.248,16,4,15,10,0.215455134371135,2060
"22",16,14,4,0.248,16,4,15,10,0.215455134371135,2060
"23",16,12,3,0.601,16,3,12,12,0.613051358500246,6009
"24",16,24,18,1,16,18,24,18,1,10135
"25",16,10,20,0.57,16,20,10,22,0.688235425558063,1544
"26",16,11,21,0.31,16,21,11,22,0.456853257757089,1116
"27",16,17,19,0.41,16,19,17,21,0.466948622229894,358
"28",16,16,19,0.41,16,19,17,21,0.466948622229894,358
"29",16,17,19,0.41,16,19,16,22,0.466948622229894,412
"30",16,16,19,0.41,16,19,16,22,0.466948622229894,412
"31",16,23,11,0.656,16,11,20,8,0.628473387219765,3297
"32",16,20,11,0.656,16,11,20,8,0.628473387219765,3297
"33",16,7,4,0.248,16,4,14,10,0.215455134371135,3146
"34",16,15,4,0.248,16,4,14,10,0.215455134371135,3146
"35",16,14,4,0.248,16,4,14,10,0.215455134371135,3146
"36",16,6,17,1,16,17,6,17,1,2485
