"","edon.x","disloc2012.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2012.y","escenario1","dsi_SQ_E3_pob","pob_total"
"1",27,1,6,0.506,27,6,1,18,0.512159448887043,3737
"2",27,18,6,0.506,27,6,1,18,0.512159448887043,3737
"3",27,19,3,0.828,27,3,19,11,0.776259314218244,1801
"4",27,2,3,0.828,27,3,19,11,0.776259314218244,1801
"5",27,19,3,0.828,27,3,2,11,0.776259314218244,2913
"6",27,2,3,0.828,27,3,2,11,0.776259314218244,2913
"7",27,3,21,1,27,21,3,16,1,1395
"8",27,20,11,0.21,27,11,20,7,0.237154933683137,19842
"9",27,4,11,0.21,27,11,20,7,0.237154933683137,19842
"10",27,21,11,0.21,27,11,20,7,0.237154933683137,19842
"11",27,20,11,0.21,27,11,4,7,0.237154933683137,4328
"12",27,4,11,0.21,27,11,4,7,0.237154933683137,4328
"13",27,21,11,0.21,27,11,4,7,0.237154933683137,4328
"14",27,20,11,0.21,27,11,21,7,0.237154933683137,4098
"15",27,4,11,0.21,27,11,21,7,0.237154933683137,4098
"16",27,21,11,0.21,27,11,21,7,0.237154933683137,4098
"17",27,5,12,0.212,27,12,5,5,0.132940894441041,780
"18",27,6,18,0.639,27,18,6,12,0.62424131147541,2422
"19",27,7,14,0.814,27,14,7,14,0.816316874243141,3961
"20",27,8,9,0.382,27,9,8,16,0.303384194851291,2839
"21",27,12,9,0.382,27,9,8,16,0.303384194851291,2839
"22",27,9,5,0.691,27,5,9,8,0.602031873621926,2165
"23",27,10,8,0.438,27,8,10,19,0.369570232184946,2543
"24",27,16,8,0.438,27,8,10,19,0.369570232184946,2543
"25",27,11,19,0.685,27,19,11,15,0.695432811211871,1604
"26",27,8,9,0.382,27,9,12,16,0.303384194851291,2435
"27",27,12,9,0.382,27,9,12,16,0.303384194851291,2435
"28",27,13,7,0.573,27,7,13,19,0.634843493126011,2761
"29",27,14,1,1,27,1,14,1,1,1232
"30",27,15,20,0.714,27,20,15,17,0.714067845513375,2504
"31",27,10,8,0.438,27,8,16,20,0.369570232184946,2816
"32",27,16,8,0.438,27,8,16,20,0.369570232184946,2816
"33",27,17,13,0.634,27,13,17,20,0.535646416354944,1921
"34",27,1,6,0.506,27,6,18,18,0.512159448887043,807
"35",27,18,6,0.506,27,6,18,18,0.512159448887043,807
