"","SECCION","munn.x","edon.x","edo.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"38",482,31,7,"cps",4,7,17,17,2,5255,0.313,0.301109339438789,0.011890660561211,1,0,0
"39",483,31,7,"cps",4,7,17,17,2,2093,0.313,0.301109339438789,0.011890660561211,1,0,0
"40",484,31,7,"cps",4,7,17,17,2,1950,0.313,0.301109339438789,0.011890660561211,0,0,0
"41",485,31,7,"cps",4,7,17,17,2,2305,0.313,0.301109339438789,0.011890660561211,0,0,0
"42",486,31,7,"cps",4,7,17,17,2,5497,0.313,0.301109339438789,0.011890660561211,1,0,0
"43",487,31,7,"cps",4,7,17,17,2,5455,0.313,0.301109339438789,0.011890660561211,1,0,0
"44",488,31,7,"cps",4,7,17,17,2,3543,0.313,0.301109339438789,0.011890660561211,1,0,0
"45",692,50,7,"cps",9,9,20,20,20,543,1,1,0,0,0,1
"46",693,50,7,"cps",9,9,20,20,20,1490,1,1,0,0,0,0
"47",694,50,7,"cps",9,9,20,20,20,868,1,1,0,1,0,0
"48",695,50,7,"cps",9,9,20,20,20,866,1,1,0,1,0,0
"49",696,50,7,"cps",9,9,20,20,20,1053,1,1,0,1,0,0
"50",944,65,7,"cps",9,9,20,20,20,3414,1,1,0,0,0,1
"51",945,65,7,"cps",9,9,20,20,20,8665,1,1,0,0,0,0
"52",946,65,7,"cps",9,9,20,20,20,2468,1,1,0,0,0,0
"53",947,65,7,"cps",9,9,20,20,20,12785,1,1,0,0,0,0
"54",948,65,7,"cps",9,9,20,20,20,3353,1,1,0,0,0,0
"55",949,65,7,"cps",9,9,20,20,20,5157,1,1,0,0,0,1
"56",950,65,7,"cps",9,9,20,20,20,2792,1,1,0,0,0,0
"57",951,65,7,"cps",9,9,20,20,20,4090,1,1,0,0,0,0
"58",952,65,7,"cps",9,9,20,20,20,5235,1,1,0,0,0,1
"59",953,65,7,"cps",9,9,20,20,20,2677,1,1,0,1,0,0
"60",954,65,7,"cps",9,9,20,20,20,2569,1,1,0,1,0,0
"61",955,65,7,"cps",9,9,20,20,20,1554,1,1,0,1,0,0
"62",956,65,7,"cps",9,9,20,20,20,2164,1,1,0,1,0,0
"63",957,65,7,"cps",9,9,20,20,20,2242,1,1,0,1,0,0
"64",958,65,7,"cps",9,9,20,20,20,2017,1,1,0,1,0,0
"65",959,65,7,"cps",9,9,20,20,20,1576,1,1,0,1,0,0
"66",960,65,7,"cps",9,9,20,20,20,2587,1,1,0,1,0,0
"67",961,65,7,"cps",9,9,20,20,20,900,1,1,0,1,0,0
"68",962,65,7,"cps",9,9,20,20,20,2965,1,1,0,1,0,0
"69",963,65,7,"cps",9,9,20,20,20,2982,1,1,0,1,0,0
"70",964,65,7,"cps",9,9,20,20,20,3786,1,1,0,1,0,0
"71",965,65,7,"cps",9,9,20,20,20,3489,1,1,0,1,0,0
"72",966,65,7,"cps",9,9,20,20,20,938,1,1,0,1,0,0
"73",967,65,7,"cps",9,9,20,20,20,1016,1,1,0,1,0,0
"74",968,65,7,"cps",9,9,20,20,20,2854,1,1,0,1,0,0
"75",969,65,7,"cps",9,9,20,20,20,2286,1,1,0,0,0,1
"76",970,65,7,"cps",9,9,20,20,20,2919,1,1,0,1,0,0
"77",971,65,7,"cps",9,9,20,20,20,2781,1,1,0,1,0,0
"78",972,65,7,"cps",9,9,20,20,20,3918,1,1,0,1,0,0
"79",973,65,7,"cps",9,9,20,20,20,4196,1,1,0,1,0,0
"80",974,65,7,"cps",9,9,20,20,20,3034,1,1,0,1,0,0
"81",975,65,7,"cps",9,9,20,20,20,2478,1,1,0,1,0,0
"82",976,65,7,"cps",9,9,20,20,20,2426,1,1,0,1,0,0
"83",1082,75,7,"cps",8,8,22,22,4,2825,0.537,0.561679960789927,0.024679960789927,0,0,0
"84",1083,75,7,"cps",8,8,22,22,4,2488,0.537,0.561679960789927,0.024679960789927,1,0,0
"85",1084,75,7,"cps",8,8,22,22,4,2834,0.537,0.561679960789927,0.024679960789927,1,0,0
"86",1085,75,7,"cps",8,8,22,22,4,2541,0.537,0.561679960789927,0.024679960789927,1,0,0
"87",1086,75,7,"cps",8,8,22,22,4,2194,0.537,0.561679960789927,0.024679960789927,1,0,0
"88",1087,75,7,"cps",8,8,22,22,4,3965,0.537,0.561679960789927,0.024679960789927,1,0,0
"89",1088,75,7,"cps",8,8,22,22,4,3406,0.537,0.561679960789927,0.024679960789927,1,0,0
"90",1089,75,7,"cps",8,8,22,22,4,2240,0.537,0.561679960789927,0.024679960789927,1,0,0
"91",1090,75,7,"cps",8,8,22,22,4,1869,0.537,0.561679960789927,0.024679960789927,1,0,0
"92",1091,75,7,"cps",8,8,22,22,4,1594,0.537,0.561679960789927,0.024679960789927,1,0,0
"93",1092,76,7,"cps",9,9,20,20,20,3076,1,1,0,0,0,0
"94",1093,76,7,"cps",9,9,20,20,20,1041,1,1,0,0,0,0
"95",1094,76,7,"cps",9,9,20,20,20,1914,1,1,0,1,0,0
"96",1095,76,7,"cps",9,9,20,20,20,1336,1,1,0,1,0,0
"97",1096,76,7,"cps",9,9,20,20,20,2904,1,1,0,1,0,0
"98",1097,76,7,"cps",9,9,20,20,20,2247,1,1,0,1,0,0
"99",1098,76,7,"cps",9,9,20,20,20,4496,1,1,0,1,0,0
"100",1099,76,7,"cps",9,9,20,20,20,2030,1,1,0,1,0,0
"101",1100,76,7,"cps",9,9,20,20,20,3548,1,1,0,1,0,0
"102",1101,76,7,"cps",9,9,20,20,20,1559,1,1,0,1,0,0
"103",1102,76,7,"cps",9,9,20,20,20,2367,1,1,0,1,0,0
"104",1103,76,7,"cps",9,9,20,20,20,3084,1,1,0,1,0,0
"105",1104,76,7,"cps",9,9,20,20,20,2042,1,1,0,1,0,0
"106",1105,76,7,"cps",9,9,20,20,20,2212,1,1,0,1,0,0
"107",1106,76,7,"cps",9,9,20,20,20,3660,1,1,0,1,0,0
"108",1107,76,7,"cps",9,9,20,20,20,2736,1,1,0,1,0,0
"109",1108,76,7,"cps",9,9,20,20,20,3256,1,1,0,1,0,0
"110",1109,76,7,"cps",9,9,20,20,20,2453,1,1,0,1,0,0
"111",1110,76,7,"cps",9,9,20,20,20,1736,1,1,0,1,0,0
"112",1111,76,7,"cps",9,9,20,20,20,5042,1,1,0,1,0,0
"113",1112,76,7,"cps",9,9,20,20,20,4885,1,1,0,1,0,0
"114",1464,96,7,"cps",8,8,22,22,4,1485,0.537,0.561679960789927,0.024679960789927,0,0,0
"115",1465,96,7,"cps",8,8,22,22,4,2951,0.537,0.561679960789927,0.024679960789927,0,0,0
"116",1466,96,7,"cps",8,8,22,22,4,1551,0.537,0.561679960789927,0.024679960789927,0,0,0
"117",1467,96,7,"cps",8,8,22,22,4,1966,0.537,0.561679960789927,0.024679960789927,1,0,0
"118",1468,96,7,"cps",8,8,22,22,4,3703,0.537,0.561679960789927,0.024679960789927,1,0,0
"119",1469,96,7,"cps",8,8,22,22,4,1771,0.537,0.561679960789927,0.024679960789927,1,0,0
"120",1470,96,7,"cps",8,8,22,22,4,3536,0.537,0.561679960789927,0.024679960789927,1,0,0
"121",1471,96,7,"cps",8,8,22,22,4,3457,0.537,0.561679960789927,0.024679960789927,1,0,0
"122",1472,96,7,"cps",8,8,22,22,4,3537,0.537,0.561679960789927,0.024679960789927,1,0,0
"123",1473,96,7,"cps",8,8,22,22,4,2257,0.537,0.561679960789927,0.024679960789927,1,0,0
"124",1474,96,7,"cps",8,8,22,22,4,3941,0.537,0.561679960789927,0.024679960789927,1,0,0
"125",1475,96,7,"cps",8,8,22,22,4,4115,0.537,0.561679960789927,0.024679960789927,1,0,0
"126",1476,96,7,"cps",8,8,22,22,4,4372,0.537,0.561679960789927,0.024679960789927,1,0,0
"127",1477,96,7,"cps",8,8,22,22,4,4555,0.537,0.561679960789927,0.024679960789927,1,0,0
"128",1478,96,7,"cps",8,8,22,22,4,4011,0.537,0.561679960789927,0.024679960789927,1,0,0
"129",1479,96,7,"cps",8,8,22,22,4,3357,0.537,0.561679960789927,0.024679960789927,0,0,0
"130",1480,96,7,"cps",8,8,22,22,4,3709,0.537,0.561679960789927,0.024679960789927,1,0,0
"131",1481,96,7,"cps",8,8,22,22,4,3393,0.537,0.561679960789927,0.024679960789927,1,0,0
"132",1482,96,7,"cps",8,8,22,22,4,2943,0.537,0.561679960789927,0.024679960789927,1,0,0
"133",1483,96,7,"cps",8,8,22,22,4,2516,0.537,0.561679960789927,0.024679960789927,0,0,0
"134",1484,96,7,"cps",8,8,22,22,4,3987,0.537,0.561679960789927,0.024679960789927,0,0,0
"135",1485,96,7,"cps",8,8,22,22,4,3136,0.537,0.561679960789927,0.024679960789927,1,0,0
"136",1568,100,7,"cps",8,8,22,22,4,2350,0.537,0.561679960789927,0.024679960789927,0,0,0
"137",1569,100,7,"cps",8,8,22,22,4,2267,0.537,0.561679960789927,0.024679960789927,1,0,0
"138",1570,100,7,"cps",8,8,22,22,4,2747,0.537,0.561679960789927,0.024679960789927,1,0,0
"139",1571,100,7,"cps",8,8,22,22,4,3608,0.537,0.561679960789927,0.024679960789927,1,0,0
"140",1572,100,7,"cps",8,8,22,22,4,3905,0.537,0.561679960789927,0.024679960789927,1,0,0
"141",1573,100,7,"cps",8,8,22,22,4,1611,0.537,0.561679960789927,0.024679960789927,1,0,0
"142",1574,100,7,"cps",8,8,22,22,4,3110,0.537,0.561679960789927,0.024679960789927,1,0,0
"143",1575,100,7,"cps",8,8,22,22,4,2920,0.537,0.561679960789927,0.024679960789927,1,0,0
"144",1576,100,7,"cps",8,8,22,22,4,2594,0.537,0.561679960789927,0.024679960789927,1,0,0
"145",1577,100,7,"cps",8,8,22,22,4,1372,0.537,0.561679960789927,0.024679960789927,1,0,0
"146",1578,100,7,"cps",8,8,22,22,4,3423,0.537,0.561679960789927,0.024679960789927,1,0,0
"147",1579,100,7,"cps",8,8,22,22,4,3385,0.537,0.561679960789927,0.024679960789927,1,0,0
"148",1902,110,7,"cps",4,8,17,17,2,3797,0.313,0.301109339438789,0.011890660561211,0,0,0
"149",1903,110,7,"cps",4,8,17,17,2,2873,0.313,0.301109339438789,0.011890660561211,0,0,0
"150",1904,110,7,"cps",4,8,17,17,2,3791,0.313,0.301109339438789,0.011890660561211,0,0,0
"151",1905,110,7,"cps",4,8,17,17,2,1584,0.313,0.301109339438789,0.011890660561211,0,0,0
"152",1906,110,7,"cps",4,8,17,17,2,3079,0.313,0.301109339438789,0.011890660561211,0,0,0
"153",1907,110,7,"cps",4,8,17,17,2,2136,0.313,0.301109339438789,0.011890660561211,1,0,0
"154",1908,110,7,"cps",4,8,17,17,2,3388,0.313,0.301109339438789,0.011890660561211,1,0,0
"155",1909,110,7,"cps",4,8,17,17,2,1893,0.313,0.301109339438789,0.011890660561211,1,0,0
"156",1910,110,7,"cps",4,8,17,17,2,2004,0.313,0.301109339438789,0.011890660561211,1,0,0
"157",1911,110,7,"cps",4,8,17,17,2,3192,0.313,0.301109339438789,0.011890660561211,1,0,0
"158",1912,110,7,"cps",4,8,17,17,2,3250,0.313,0.301109339438789,0.011890660561211,1,0,0
"159",1913,110,7,"cps",4,8,17,17,2,2748,0.313,0.301109339438789,0.011890660561211,1,0,0
"160",1914,110,7,"cps",4,8,17,17,2,961,0.313,0.301109339438789,0.011890660561211,1,0,0
"161",144,13,7,"cps",11,10,23,23,11,3384,0.169,0.176163958396182,0.007163958396182,0,0,0
"162",145,13,7,"cps",11,10,23,23,11,3149,0.169,0.176163958396182,0.007163958396182,0,0,0
"163",146,13,7,"cps",11,10,23,23,11,2014,0.169,0.176163958396182,0.007163958396182,0,0,0
"164",147,13,7,"cps",11,10,23,23,11,3616,0.169,0.176163958396182,0.007163958396182,0,0,0
"165",148,13,7,"cps",11,10,23,23,11,2407,0.169,0.176163958396182,0.007163958396182,1,0,0
"166",149,13,7,"cps",11,10,23,23,11,2389,0.169,0.176163958396182,0.007163958396182,1,0,0
"167",150,13,7,"cps",11,10,23,23,11,1995,0.169,0.176163958396182,0.007163958396182,1,0,0
"168",151,13,7,"cps",11,10,23,23,11,4114,0.169,0.176163958396182,0.007163958396182,1,0,0
"169",152,13,7,"cps",11,10,23,23,11,3175,0.169,0.176163958396182,0.007163958396182,1,0,0
"170",153,13,7,"cps",11,10,23,23,11,3460,0.169,0.176163958396182,0.007163958396182,1,0,0
"171",154,13,7,"cps",11,10,23,23,11,3482,0.169,0.176163958396182,0.007163958396182,1,0,0
"172",155,14,7,"cps",11,10,23,23,11,1382,0.169,0.176163958396182,0.007163958396182,0,0,0
"173",156,14,7,"cps",11,10,23,23,11,1492,0.169,0.176163958396182,0.007163958396182,0,0,0
"174",157,14,7,"cps",11,10,23,23,11,4838,0.169,0.176163958396182,0.007163958396182,1,0,0
"175",158,14,7,"cps",11,10,23,23,11,1331,0.169,0.176163958396182,0.007163958396182,1,0,0
"176",159,14,7,"cps",11,10,23,23,11,2061,0.169,0.176163958396182,0.007163958396182,1,0,0
"177",160,14,7,"cps",11,10,23,23,11,4112,0.169,0.176163958396182,0.007163958396182,1,0,0
"178",161,14,7,"cps",11,10,23,23,11,1339,0.169,0.176163958396182,0.007163958396182,1,0,0
"179",162,14,7,"cps",11,10,23,23,11,2460,0.169,0.176163958396182,0.007163958396182,1,0,0
"180",331,22,7,"cps",21,22,23,23,10,849,0.169,0.176163958396182,0.007163958396182,0,0,0
"181",332,22,7,"cps",21,22,23,23,10,4709,0.169,0.176163958396182,0.007163958396182,1,0,0
"182",333,22,7,"cps",21,22,23,23,10,3166,0.169,0.176163958396182,0.007163958396182,1,0,0
"183",334,22,7,"cps",21,22,23,23,10,2860,0.169,0.176163958396182,0.007163958396182,1,0,0
"184",335,22,7,"cps",21,22,23,23,10,2987,0.169,0.176163958396182,0.007163958396182,1,0,0
"185",381,25,7,"cps",11,12,4,4,11,3063,0.655,0.601108478591978,0.053891521408022,0,0,0
"186",382,25,7,"cps",11,12,4,4,11,1542,0.655,0.601108478591978,0.053891521408022,1,0,0
"187",383,25,7,"cps",11,12,4,4,11,2034,0.655,0.601108478591978,0.053891521408022,1,0,0
"188",384,26,7,"cps",21,22,23,23,10,2352,0.169,0.176163958396182,0.007163958396182,0,0,0
"189",385,26,7,"cps",21,22,23,23,10,557,0.169,0.176163958396182,0.007163958396182,1,0,0
"190",386,26,7,"cps",21,22,23,23,10,1030,0.169,0.176163958396182,0.007163958396182,1,0,0
"191",387,26,7,"cps",21,22,23,23,10,2970,0.169,0.176163958396182,0.007163958396182,1,0,0
"192",388,26,7,"cps",21,22,23,23,10,1821,0.169,0.176163958396182,0.007163958396182,1,0,0
"193",389,26,7,"cps",21,22,23,23,10,2959,0.169,0.176163958396182,0.007163958396182,1,0,0
"194",390,26,7,"cps",21,22,23,23,10,2673,0.169,0.176163958396182,0.007163958396182,1,0,0
"195",391,26,7,"cps",21,22,23,23,10,2337,0.169,0.176163958396182,0.007163958396182,1,0,0
"196",392,26,7,"cps",21,22,23,23,10,2060,0.169,0.176163958396182,0.007163958396182,1,0,0
"197",393,26,7,"cps",21,22,23,23,10,3802,0.169,0.176163958396182,0.007163958396182,1,0,0
"198",394,26,7,"cps",21,22,23,23,10,1612,0.169,0.176163958396182,0.007163958396182,1,0,0
"199",395,26,7,"cps",21,22,23,23,10,1590,0.169,0.176163958396182,0.007163958396182,1,0,0
"200",396,26,7,"cps",21,22,23,23,10,1832,0.169,0.176163958396182,0.007163958396182,1,0,0
"201",397,26,7,"cps",21,22,23,23,10,2550,0.169,0.176163958396182,0.007163958396182,1,0,0
"202",398,112,7,"cps",21,22,21,21,10,738,0.541,0.484033855244966,0.056966144755034,1,0,0
"203",399,112,7,"cps",21,22,21,21,10,2048,0.541,0.484033855244966,0.056966144755034,1,0,0
"204",400,26,7,"cps",21,22,23,23,10,3651,0.169,0.176163958396182,0.007163958396182,1,0,0
"205",401,26,7,"cps",21,22,23,23,10,3581,0.169,0.176163958396182,0.007163958396182,1,0,0
"206",502,33,7,"cps",11,13,4,4,11,4005,0.655,0.601108478591978,0.053891521408022,1,0,0
"207",503,33,7,"cps",11,13,4,4,11,2337,0.655,0.601108478591978,0.053891521408022,1,0,0
"208",556,38,7,"cps",8,10,22,22,4,2564,0.537,0.561679960789927,0.024679960789927,0,0,0
"209",557,38,7,"cps",8,10,22,22,4,2217,0.537,0.561679960789927,0.024679960789927,1,0,0
"210",558,38,7,"cps",8,10,22,22,4,2598,0.537,0.561679960789927,0.024679960789927,1,0,0
"211",559,38,7,"cps",8,10,22,22,4,2292,0.537,0.561679960789927,0.024679960789927,1,0,0
"212",560,38,7,"cps",8,10,22,22,4,2844,0.537,0.561679960789927,0.024679960789927,1,0,0
"213",561,38,7,"cps",8,10,22,22,4,2711,0.537,0.561679960789927,0.024679960789927,1,0,0
"214",562,38,7,"cps",8,10,22,22,4,1757,0.537,0.561679960789927,0.024679960789927,1,0,0
"215",563,38,7,"cps",8,10,22,22,4,2227,0.537,0.561679960789927,0.024679960789927,1,0,0
"216",564,38,7,"cps",8,10,22,22,4,855,0.537,0.561679960789927,0.024679960789927,1,0,0
"217",565,38,7,"cps",8,10,22,22,4,2117,0.537,0.561679960789927,0.024679960789927,1,0,0
"218",617,42,7,"cps",11,12,23,23,11,1681,0.169,0.176163958396182,0.007163958396182,0,0,1
"219",618,42,7,"cps",11,12,23,23,11,3505,0.169,0.176163958396182,0.007163958396182,0,0,1
"220",619,42,7,"cps",11,12,23,23,11,2198,0.169,0.176163958396182,0.007163958396182,1,0,0
"221",620,42,7,"cps",11,12,23,23,11,2892,0.169,0.176163958396182,0.007163958396182,1,0,0
"222",662,47,7,"cps",11,11,23,23,11,2832,0.169,0.176163958396182,0.007163958396182,0,0,1
"223",663,47,7,"cps",11,11,23,23,11,3218,0.169,0.176163958396182,0.007163958396182,0,0,0
"224",664,47,7,"cps",11,11,23,23,11,3239,0.169,0.176163958396182,0.007163958396182,1,0,0
"225",665,47,7,"cps",11,11,23,23,11,1628,0.169,0.176163958396182,0.007163958396182,1,0,0
"226",666,47,7,"cps",11,11,23,23,11,2228,0.169,0.176163958396182,0.007163958396182,1,0,0
"227",667,47,7,"cps",11,11,23,23,11,4079,0.169,0.176163958396182,0.007163958396182,1,0,0
"228",668,47,7,"cps",11,11,23,23,11,1534,0.169,0.176163958396182,0.007163958396182,1,0,0
"229",682,49,7,"cps",21,22,21,21,10,2147,0.541,0.484033855244966,0.056966144755034,0,0,0
"230",683,49,7,"cps",21,22,21,21,10,886,0.541,0.484033855244966,0.056966144755034,1,0,0
"231",684,49,7,"cps",21,22,21,21,10,2466,0.541,0.484033855244966,0.056966144755034,1,0,0
"232",685,118,7,"cps",21,22,21,21,10,3055,0.541,0.484033855244966,0.056966144755034,1,0,0
"233",686,49,7,"cps",21,22,21,21,10,3335,0.541,0.484033855244966,0.056966144755034,1,0,0
"234",687,49,7,"cps",21,22,21,21,10,2382,0.541,0.484033855244966,0.056966144755034,1,0,0
"235",688,49,7,"cps",21,22,21,21,10,1623,0.541,0.484033855244966,0.056966144755034,1,0,0
"236",689,49,7,"cps",21,22,21,21,10,2634,0.541,0.484033855244966,0.056966144755034,1,0,0
"237",690,49,7,"cps",21,22,21,21,10,2421,0.541,0.484033855244966,0.056966144755034,1,0,0
"238",691,49,7,"cps",21,22,21,21,10,1820,0.541,0.484033855244966,0.056966144755034,1,0,0
"239",882,60,7,"cps",11,13,4,4,11,4711,0.655,0.601108478591978,0.053891521408022,0,0,1
"240",883,60,7,"cps",11,13,4,4,11,2992,0.655,0.601108478591978,0.053891521408022,0,0,0
"241",884,60,7,"cps",11,13,4,4,11,4217,0.655,0.601108478591978,0.053891521408022,1,0,0
"242",977,66,7,"cps",21,22,17,17,10,668,0.313,0.301109339438789,0.011890660561211,0,0,0
"243",978,66,7,"cps",21,22,17,17,10,3088,0.313,0.301109339438789,0.011890660561211,0,0,0
"244",979,66,7,"cps",21,22,17,17,10,3758,0.313,0.301109339438789,0.011890660561211,0,0,1
"245",980,66,7,"cps",21,22,17,17,10,2357,0.313,0.301109339438789,0.011890660561211,1,0,0
"246",981,66,7,"cps",21,22,17,17,10,2091,0.313,0.301109339438789,0.011890660561211,1,0,0
"247",982,66,7,"cps",21,22,17,17,10,4353,0.313,0.301109339438789,0.011890660561211,1,0,0
"248",983,66,7,"cps",21,22,17,17,10,2175,0.313,0.301109339438789,0.011890660561211,1,0,0
"249",984,66,7,"cps",21,22,17,17,10,3512,0.313,0.301109339438789,0.011890660561211,1,0,0
"250",985,67,7,"cps",11,11,4,4,11,3091,0.655,0.601108478591978,0.053891521408022,0,0,1
"251",986,67,7,"cps",11,11,4,4,11,2021,0.655,0.601108478591978,0.053891521408022,1,0,0
"252",987,67,7,"cps",11,11,4,4,11,1189,0.655,0.601108478591978,0.053891521408022,1,0,0
"253",988,67,7,"cps",11,11,4,4,11,1222,0.655,0.601108478591978,0.053891521408022,1,0,0
"254",989,67,7,"cps",11,11,4,4,11,2481,0.655,0.601108478591978,0.053891521408022,1,0,0
"255",1039,71,7,"cps",11,11,23,23,11,2685,0.169,0.176163958396182,0.007163958396182,0,0,0
"256",1040,71,7,"cps",11,11,23,23,11,1642,0.169,0.176163958396182,0.007163958396182,0,0,0
"257",1041,71,7,"cps",11,11,23,23,11,4528,0.169,0.176163958396182,0.007163958396182,0,0,0
"258",1042,71,7,"cps",11,11,23,23,11,3354,0.169,0.176163958396182,0.007163958396182,1,0,0
"259",1043,71,7,"cps",11,11,23,23,11,2137,0.169,0.176163958396182,0.007163958396182,1,0,0
"260",1044,71,7,"cps",11,11,23,23,11,5444,0.169,0.176163958396182,0.007163958396182,1,0,0
"261",1045,71,7,"cps",11,11,23,23,11,2345,0.169,0.176163958396182,0.007163958396182,0,0,0
"262",1046,71,7,"cps",11,11,23,23,11,823,0.169,0.176163958396182,0.007163958396182,0,0,0
"263",1047,71,7,"cps",11,11,23,23,11,5274,0.169,0.176163958396182,0.007163958396182,1,0,0
"264",1048,71,7,"cps",11,11,23,23,11,2638,0.169,0.176163958396182,0.007163958396182,1,0,0
"265",1049,72,7,"cps",11,11,4,4,11,3288,0.655,0.601108478591978,0.053891521408022,0,0,1
"266",1050,72,7,"cps",11,11,4,4,11,3042,0.655,0.601108478591978,0.053891521408022,0,0,0
"267",1051,72,7,"cps",11,11,4,4,11,2495,0.655,0.601108478591978,0.053891521408022,1,0,0
"268",1178,79,7,"cps",4,21,18,18,2,731,0.579,0.505021292100289,0.0739787078997109,0,0,0
"269",1179,79,7,"cps",4,21,18,18,2,111,0.579,0.505021292100289,0.0739787078997109,0,0,0
"270",1180,79,7,"cps",4,21,18,18,2,4510,0.579,0.505021292100289,0.0739787078997109,1,0,0
"271",1181,79,7,"cps",4,21,18,18,2,3066,0.579,0.505021292100289,0.0739787078997109,1,0,0
"272",1182,79,7,"cps",4,21,18,18,2,3179,0.579,0.505021292100289,0.0739787078997109,1,0,0
"273",1183,79,7,"cps",4,21,18,18,2,3467,0.579,0.505021292100289,0.0739787078997109,1,0,0
"274",1184,79,7,"cps",4,21,18,18,2,2307,0.579,0.505021292100289,0.0739787078997109,1,0,0
"275",1185,79,7,"cps",4,21,18,18,2,5606,0.579,0.505021292100289,0.0739787078997109,1,0,0
"276",1186,79,7,"cps",4,21,18,18,2,7304,0.579,0.505021292100289,0.0739787078997109,1,0,0
"277",1207,82,7,"cps",8,10,22,22,4,3073,0.537,0.561679960789927,0.024679960789927,0,0,0
"278",1208,82,7,"cps",8,10,22,22,4,2973,0.537,0.561679960789927,0.024679960789927,0,0,0
"279",1209,82,7,"cps",8,10,22,22,4,4840,0.537,0.561679960789927,0.024679960789927,0,0,0
"280",1210,82,7,"cps",8,10,22,22,4,5085,0.537,0.561679960789927,0.024679960789927,1,0,0
"281",1211,82,7,"cps",8,10,22,22,4,1578,0.537,0.561679960789927,0.024679960789927,1,0,0
"282",1212,82,7,"cps",8,10,22,22,4,2086,0.537,0.561679960789927,0.024679960789927,1,0,0
