"","SECCION","munn.x","edon.x","edo.x","disloc2016.x","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"28",471,10,1,"ags",17,4,17,17,17,1894,1,1,0,0,0,0
"29",472,10,1,"ags",17,4,17,17,17,1738,1,1,0,0,0,0
"30",473,10,1,"ags",17,4,17,17,17,10911,1,1,0,0,0,0
"31",474,10,1,"ags",17,4,17,17,17,1906,1,1,0,0,0,0
"32",475,10,1,"ags",17,4,17,17,17,1916,1,1,0,0,0,0
"33",476,10,1,"ags",17,4,17,17,17,4601,1,1,0,0,0,0
"34",477,10,1,"ags",17,4,17,17,17,4649,1,1,0,0,0,0
"35",478,10,1,"ags",17,4,17,17,17,7421,1,1,0,0,0,0
"36",479,11,1,"ags",2,2,2,2,2,3069,1,1,0,0,0,0
"37",480,11,1,"ags",2,2,2,2,2,2470,1,1,0,0,0,0
"38",481,11,1,"ags",2,2,2,2,2,1735,1,1,0,0,0,0
"39",482,11,1,"ags",2,2,2,2,2,3347,1,1,0,0,0,0
"40",483,11,1,"ags",2,2,2,2,2,1241,1,1,0,0,0,0
"41",484,11,1,"ags",2,2,2,2,2,1143,1,1,0,0,0,0
"42",485,11,1,"ags",2,2,2,2,2,2726,1,1,0,0,0,0
"43",486,11,1,"ags",2,2,2,2,2,3094,1,1,0,0,0,0
"44",487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"45",488,6,1,"ags",1,3,1,1,1,274,1,1,0,0,0,0
"46",489,1,1,"ags",8,13,8,8,8,1142,0.321,0.434282863989764,0.113282863989764,0,0,0
"47",490,1,1,"ags",8,13,8,8,8,966,0.321,0.434282863989764,0.113282863989764,0,0,0
"48",491,1,1,"ags",8,13,8,8,8,1078,0.321,0.434282863989764,0.113282863989764,0,0,0
"49",492,1,1,"ags",8,12,8,8,8,1340,0.321,0.434282863989764,0.113282863989764,0,0,0
"50",493,1,1,"ags",7,12,7,7,7,2019,0.522,0.797884517858437,0.275884517858437,0,0,0
"51",494,1,1,"ags",7,12,7,7,7,1352,0.522,0.797884517858437,0.275884517858437,0,0,0
"52",495,1,1,"ags",7,12,7,7,7,1826,0.522,0.797884517858437,0.275884517858437,0,0,0
"53",496,1,1,"ags",7,12,7,7,7,2648,0.522,0.797884517858437,0.275884517858437,0,0,0
"54",497,1,1,"ags",7,12,7,7,7,1097,0.522,0.797884517858437,0.275884517858437,0,0,0
"55",498,1,1,"ags",8,12,8,8,8,1274,0.321,0.434282863989764,0.113282863989764,0,0,0
"56",499,1,1,"ags",8,13,8,8,8,1235,0.321,0.434282863989764,0.113282863989764,0,0,0
"57",500,1,1,"ags",8,13,8,8,8,1225,0.321,0.434282863989764,0.113282863989764,0,0,0
"58",501,1,1,"ags",8,13,8,8,8,1269,0.321,0.434282863989764,0.113282863989764,0,0,0
"59",502,1,1,"ags",8,13,8,8,8,1200,0.321,0.434282863989764,0.113282863989764,0,0,0
"60",503,1,1,"ags",8,13,8,8,8,1049,0.321,0.434282863989764,0.113282863989764,0,0,0
"61",504,1,1,"ags",8,13,8,8,8,1174,0.321,0.434282863989764,0.113282863989764,0,0,0
"62",505,1,1,"ags",8,13,8,8,8,1105,0.321,0.434282863989764,0.113282863989764,0,0,0
"63",507,1,1,"ags",8,13,8,8,8,1063,0.321,0.434282863989764,0.113282863989764,0,0,0
"64",508,1,1,"ags",5,12,5,5,5,830,0.327,0.479481666040934,0.152481666040934,0,0,0
"65",509,1,1,"ags",5,12,5,5,5,2593,0.327,0.479481666040934,0.152481666040934,0,0,0
"66",510,1,1,"ags",5,12,5,5,5,845,0.327,0.479481666040934,0.152481666040934,0,0,0
"67",511,1,1,"ags",8,13,8,8,8,1080,0.321,0.434282863989764,0.113282863989764,0,0,0
"68",512,1,1,"ags",5,13,5,5,5,773,0.327,0.479481666040934,0.152481666040934,0,0,0
"69",513,1,1,"ags",5,12,5,5,5,630,0.327,0.479481666040934,0.152481666040934,0,0,0
"70",514,1,1,"ags",15,14,15,15,15,851,0.278,0.490065927142632,0.212065927142632,0,0,0
"71",515,1,1,"ags",15,14,15,15,15,1039,0.278,0.490065927142632,0.212065927142632,0,0,0
"72",516,1,1,"ags",9,14,9,9,9,1194,0.322,0.211402852099334,0.110597147900666,0,0,0
"73",569,1,1,"ags",9,16,9,9,9,946,0.322,0.211402852099334,0.110597147900666,0,0,1
"74",570,1,1,"ags",9,16,9,9,9,737,0.322,0.211402852099334,0.110597147900666,0,0,1
"75",580,1,1,"ags",5,16,5,5,5,1295,0.327,0.479481666040934,0.152481666040934,1,0,0
"76",581,1,1,"ags",5,16,5,5,5,1236,0.327,0.479481666040934,0.152481666040934,0,0,1
"77",582,1,1,"ags",5,16,5,5,5,1481,0.327,0.479481666040934,0.152481666040934,0,0,0
"78",587,1,1,"ags",5,16,5,5,5,1556,0.327,0.479481666040934,0.152481666040934,1,0,0
"79",588,1,1,"ags",5,16,5,5,5,1500,0.327,0.479481666040934,0.152481666040934,0,0,1
"80",589,1,1,"ags",5,16,5,5,5,12193,0.327,0.479481666040934,0.152481666040934,0,0,1
"81",590,1,1,"ags",5,16,5,5,5,1146,0.327,0.479481666040934,0.152481666040934,0,0,1
"82",591,1,1,"ags",5,16,5,5,5,806,0.327,0.479481666040934,0.152481666040934,0,0,1
"83",592,1,1,"ags",5,14,5,5,5,894,0.327,0.479481666040934,0.152481666040934,0,0,1
"84",593,1,1,"ags",5,14,5,5,5,747,0.327,0.479481666040934,0.152481666040934,0,0,0
"85",594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"86",595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"87",596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"88",597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"89",598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"90",599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"91",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"92",601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"93",602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"94",603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"95",604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"96",605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"97",606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"98",607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"99",608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"100",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"101",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"102",611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"103",612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"104",613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"105",614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"106",615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"107",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"108",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"109",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"110",619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"111",620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"112",621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"113",622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"114",623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"115",624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"116",625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"117",626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"118",627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"119",628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"120",629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"121",630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"122",631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"123",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"124",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"125",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"126",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"127",636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"128",637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"129",638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"130",639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"131",640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"132",641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"133",642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"134",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"135",644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"136",645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"137",646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"138",647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"139",648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"140",649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"141",650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"142",651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"143",652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"144",653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"145",654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"146",655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"147",656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"148",657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"149",658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"150",659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"151",660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"152",661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"153",662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"154",663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"155",664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"156",665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"157",666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"158",667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"159",668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"160",669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"161",670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"162",671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"163",673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"164",674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"165",675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"166",676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"167",677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"168",678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"169",679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"170",680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"171",688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"172",689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"173",690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"174",691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"175",693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"176",1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"177",1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"178",1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"179",1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"180",1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"181",1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"182",1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"183",1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"184",1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"185",1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"186",1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"187",1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"188",1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"189",1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"190",1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"191",1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"192",1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"193",1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"194",1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"195",1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"196",1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"197",1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"198",1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"199",1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"200",1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"201",1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"202",1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"203",1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"204",1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"205",1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"206",1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"207",1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"208",1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"209",1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"210",1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"211",1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"212",1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"213",1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"214",1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"215",1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"216",1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"217",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"218",1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"219",1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"220",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"221",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"222",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"223",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"224",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"225",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"226",213,1,1,"ags",12,11,12,12,12,921,0.779,0.723280850841979,0.055719149158021,0,0,0
"227",214,1,1,"ags",10,17,10,10,10,1013,0.671,0.674123475609756,0.00312347560975601,0,0,0
"228",215,1,1,"ags",10,17,10,10,10,1137,0.671,0.674123475609756,0.00312347560975601,0,0,0
"229",216,1,1,"ags",10,17,10,10,10,928,0.671,0.674123475609756,0.00312347560975601,0,0,0
"230",217,1,1,"ags",10,17,10,10,10,968,0.671,0.674123475609756,0.00312347560975601,0,0,0
"231",218,1,1,"ags",10,17,10,10,10,1757,0.671,0.674123475609756,0.00312347560975601,0,0,0
"232",219,1,1,"ags",10,17,10,10,10,799,0.671,0.674123475609756,0.00312347560975601,0,0,0
"233",220,1,1,"ags",10,17,10,10,10,1416,0.671,0.674123475609756,0.00312347560975601,0,0,0
"234",221,1,1,"ags",10,17,10,10,10,1144,0.671,0.674123475609756,0.00312347560975601,0,0,0
"235",222,1,1,"ags",10,17,10,10,10,1630,0.671,0.674123475609756,0.00312347560975601,0,0,0
"236",223,1,1,"ags",10,17,10,10,10,878,0.671,0.674123475609756,0.00312347560975601,0,0,0
"237",224,1,1,"ags",10,17,10,10,10,1282,0.671,0.674123475609756,0.00312347560975601,0,0,0
"238",225,1,1,"ags",10,17,10,10,10,1142,0.671,0.674123475609756,0.00312347560975601,0,0,0
"239",226,1,1,"ags",10,17,10,10,10,1054,0.671,0.674123475609756,0.00312347560975601,0,0,0
"240",227,1,1,"ags",10,17,10,10,10,955,0.671,0.674123475609756,0.00312347560975601,0,0,0
"241",228,1,1,"ags",10,17,10,10,10,965,0.671,0.674123475609756,0.00312347560975601,0,0,0
"242",229,1,1,"ags",10,17,10,10,10,928,0.671,0.674123475609756,0.00312347560975601,0,0,0
"243",230,1,1,"ags",10,17,10,10,10,1507,0.671,0.674123475609756,0.00312347560975601,0,0,0
"244",231,1,1,"ags",10,17,10,10,10,1652,0.671,0.674123475609756,0.00312347560975601,0,0,0
"245",232,1,1,"ags",10,9,10,10,10,959,0.671,0.674123475609756,0.00312347560975601,0,0,0
"246",237,1,1,"ags",10,17,10,10,10,1052,0.671,0.674123475609756,0.00312347560975601,0,0,0
"247",238,1,1,"ags",10,17,10,10,10,1012,0.671,0.674123475609756,0.00312347560975601,0,0,0
"248",239,1,1,"ags",10,17,10,10,10,1034,0.671,0.674123475609756,0.00312347560975601,0,0,0
"249",240,1,1,"ags",10,17,10,10,10,920,0.671,0.674123475609756,0.00312347560975601,0,0,0
"250",241,1,1,"ags",10,17,10,10,10,874,0.671,0.674123475609756,0.00312347560975601,0,0,0
"251",242,1,1,"ags",10,17,10,10,10,765,0.671,0.674123475609756,0.00312347560975601,0,0,0
"252",243,1,1,"ags",10,17,10,10,10,1546,0.671,0.674123475609756,0.00312347560975601,0,0,0
"253",244,1,1,"ags",10,17,10,10,10,1574,0.671,0.674123475609756,0.00312347560975601,0,0,0
"254",245,1,1,"ags",10,17,10,10,10,1125,0.671,0.674123475609756,0.00312347560975601,0,0,0
"255",246,1,1,"ags",14,17,14,14,14,1295,0.644,0.737639522343066,0.0936395223430659,0,0,0
"256",247,1,1,"ags",14,17,14,14,14,1229,0.644,0.737639522343066,0.0936395223430659,0,0,0
"257",248,1,1,"ags",14,17,14,14,14,1058,0.644,0.737639522343066,0.0936395223430659,0,0,0
"258",249,1,1,"ags",14,17,14,14,14,1527,0.644,0.737639522343066,0.0936395223430659,0,0,0
"259",250,1,1,"ags",14,9,14,14,14,1073,0.644,0.737639522343066,0.0936395223430659,0,0,0
"260",251,1,1,"ags",14,9,14,14,14,1450,0.644,0.737639522343066,0.0936395223430659,0,0,0
"261",258,1,1,"ags",14,17,14,14,14,1665,0.644,0.737639522343066,0.0936395223430659,0,0,0
"262",259,1,1,"ags",6,17,6,6,6,578,0.594,0.727957471506965,0.133957471506965,0,0,0
"263",260,1,1,"ags",6,17,6,6,6,2473,0.594,0.727957471506965,0.133957471506965,0,0,0
"264",261,1,1,"ags",14,17,14,14,14,1356,0.644,0.737639522343066,0.0936395223430659,0,0,0
"265",262,1,1,"ags",14,17,14,14,14,824,0.644,0.737639522343066,0.0936395223430659,0,0,0
"266",263,1,1,"ags",14,17,14,14,14,958,0.644,0.737639522343066,0.0936395223430659,0,0,0
"267",264,1,1,"ags",14,9,14,14,14,1141,0.644,0.737639522343066,0.0936395223430659,0,0,0
"268",265,1,1,"ags",14,9,14,14,14,1113,0.644,0.737639522343066,0.0936395223430659,0,0,0
"269",266,1,1,"ags",14,9,14,14,14,865,0.644,0.737639522343066,0.0936395223430659,0,0,0
"270",267,1,1,"ags",14,9,14,14,14,1636,0.644,0.737639522343066,0.0936395223430659,0,0,0
"271",268,1,1,"ags",14,9,14,14,14,930,0.644,0.737639522343066,0.0936395223430659,0,0,0
"272",269,1,1,"ags",14,9,14,14,14,930,0.644,0.737639522343066,0.0936395223430659,0,0,0
"273",270,1,1,"ags",14,9,14,14,14,9002,0.644,0.737639522343066,0.0936395223430659,0,0,0
"274",271,1,1,"ags",13,10,13,13,13,1090,0.458,0.57150405692613,0.11350405692613,0,0,0
"275",272,1,1,"ags",13,10,13,13,13,963,0.458,0.57150405692613,0.11350405692613,0,0,0
"276",273,1,1,"ags",13,10,13,13,13,865,0.458,0.57150405692613,0.11350405692613,0,0,0
"277",274,1,1,"ags",10,10,10,10,10,773,0.671,0.674123475609756,0.00312347560975601,0,0,0
"278",275,1,1,"ags",10,10,10,10,10,929,0.671,0.674123475609756,0.00312347560975601,0,0,0
"279",276,1,1,"ags",10,10,10,10,10,1142,0.671,0.674123475609756,0.00312347560975601,0,0,0
"280",277,1,1,"ags",10,17,10,10,10,891,0.671,0.674123475609756,0.00312347560975601,0,0,0
"281",278,1,1,"ags",10,10,10,10,10,781,0.671,0.674123475609756,0.00312347560975601,0,0,0
"282",279,1,1,"ags",13,10,13,13,13,686,0.458,0.57150405692613,0.11350405692613,0,0,0
"283",285,1,1,"ags",10,17,10,10,10,691,0.671,0.674123475609756,0.00312347560975601,0,0,0
"284",286,1,1,"ags",10,17,10,10,10,702,0.671,0.674123475609756,0.00312347560975601,0,0,0
"285",287,1,1,"ags",10,17,10,10,10,593,0.671,0.674123475609756,0.00312347560975601,0,0,0
"286",288,1,1,"ags",10,17,10,10,10,913,0.671,0.674123475609756,0.00312347560975601,0,0,0
