"","SECCION","munn.x","edon.x","disloc2015.x","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E3","dsi_pob","dif","rural","urbano","mixto"
"168",605,1,23,10,1,6,6,1,713,1,1,0,0,0,0
"169",606,1,23,10,1,6,6,1,925,1,1,0,0,0,0
"170",607,1,23,10,1,1,1,1,910,1,1,0,0,0,0
"171",608,1,23,10,1,6,6,1,773,1,1,0,0,0,0
"172",609,1,23,10,1,1,1,1,1026,1,1,0,0,0,0
"173",610,1,23,10,1,1,1,1,692,1,1,0,0,0,0
"174",611,1,23,10,1,1,1,1,956,1,1,0,0,0,0
"175",612,1,23,10,1,1,1,1,1118,1,1,0,0,0,0
"176",613,1,23,10,1,1,1,1,673,1,1,0,0,0,0
"177",614,1,23,10,1,1,1,1,736,1,1,0,0,0,0
"178",615,1,23,10,1,1,1,1,793,1,1,0,0,0,0
"179",616,1,23,10,1,1,1,1,963,1,1,0,0,0,0
"180",617,1,23,10,1,1,1,1,867,1,1,0,0,0,0
"181",618,1,23,10,1,1,1,1,778,1,1,0,0,0,0
"182",619,1,23,10,1,1,1,1,1768,1,1,0,0,0,0
"183",620,1,23,8,1,1,1,1,1144,1,1,0,1,0,0
"184",621,1,23,10,1,1,1,1,992,1,1,0,0,0,0
"185",622,1,23,10,1,1,1,1,978,1,1,0,0,0,0
"186",623,1,23,10,1,1,1,1,988,1,1,0,0,0,0
"187",624,1,23,10,1,1,1,1,569,1,1,0,0,0,0
"188",625,1,23,10,1,1,1,1,867,1,1,0,0,0,0
"189",626,1,23,10,1,1,1,1,6187,1,1,0,0,0,0
"190",627,1,23,10,1,1,1,1,1525,1,1,0,0,0,0
"191",628,1,23,10,1,1,1,1,1957,1,1,0,0,0,0
"192",629,1,23,10,1,1,1,1,570,1,1,0,0,0,0
"193",630,1,23,10,1,1,1,1,749,1,1,0,0,0,0
"194",631,1,23,8,1,1,1,1,2667,1,1,0,1,0,0
"195",632,1,23,8,1,1,1,1,1106,1,1,0,0,0,1
"196",633,1,23,8,1,1,1,1,2498,1,1,0,1,0,0
"197",634,1,23,8,6,1,1,6,1975,1,1,0,1,0,0
"198",635,1,23,8,6,7,7,6,1134,1,1,0,1,0,0
"199",636,1,23,8,6,7,7,6,886,1,1,0,1,0,0
"200",637,1,23,8,6,7,7,6,384,1,1,0,1,0,0
"201",638,1,23,8,8,6,6,8,1432,1,1,0,1,0,0
"202",639,1,23,8,8,6,6,8,1366,1,1,0,1,0,0
"203",640,1,23,8,8,6,6,8,2020,1,1,0,1,0,0
"204",641,1,23,8,1,1,1,1,1552,1,1,0,1,0,0
"205",811,1,23,13,3,2,2,3,1597,1,1,0,0,0,0
"206",812,1,23,13,3,2,2,3,1406,1,1,0,0,0,0
"207",813,1,23,13,3,2,2,3,1055,1,1,0,0,0,0
"208",814,1,23,13,3,2,2,3,1070,1,1,0,0,0,0
"209",815,1,23,13,3,2,2,3,1093,1,1,0,0,0,0
"210",816,1,23,13,3,2,2,3,1246,1,1,0,0,0,0
"211",817,1,23,13,3,2,2,3,1352,1,1,0,0,0,0
"212",818,1,23,13,3,2,2,3,1278,1,1,0,0,0,0
"213",819,1,23,13,3,2,2,3,970,1,1,0,0,0,0
"214",820,1,23,13,3,2,2,3,1000,1,1,0,0,0,0
"215",821,1,23,13,3,2,2,3,722,1,1,0,0,0,0
"216",822,1,23,13,3,2,2,3,1533,1,1,0,0,0,0
"217",823,1,23,13,3,2,2,3,884,1,1,0,0,0,0
"218",824,1,23,13,3,2,2,3,905,1,1,0,0,0,0
"219",825,1,23,13,3,2,2,3,1157,1,1,0,0,0,0
"220",826,1,23,13,3,2,2,3,754,1,1,0,0,0,0
"221",827,1,23,13,3,2,2,3,757,1,1,0,0,0,0
"222",828,1,23,13,3,1,1,3,1298,1,1,0,0,0,0
"223",829,1,23,13,3,2,2,3,867,1,1,0,0,0,0
"224",830,1,23,13,3,1,1,3,1220,1,1,0,0,0,0
"225",831,1,23,13,3,2,2,3,690,1,1,0,0,0,0
"226",832,1,23,13,3,1,1,3,937,1,1,0,0,0,0
"227",833,1,23,13,3,2,2,3,904,1,1,0,0,0,0
"228",834,1,23,13,3,1,1,3,714,1,1,0,0,0,0
"229",835,1,23,13,3,1,1,3,728,1,1,0,0,0,0
"230",836,1,23,13,3,1,1,3,480,1,1,0,0,0,0
"231",837,1,23,13,3,1,1,3,1019,1,1,0,0,0,0
"232",838,1,23,13,3,1,1,3,455,1,1,0,0,0,0
"233",839,1,23,13,3,1,1,3,1024,1,1,0,0,0,0
"234",840,1,23,13,3,1,1,3,688,1,1,0,0,0,0
"235",841,1,23,13,3,1,1,3,1047,1,1,0,0,0,0
"236",842,1,23,13,3,1,1,3,1170,1,1,0,0,0,0
"237",843,1,23,13,3,1,1,3,684,1,1,0,0,0,0
"238",844,1,23,13,3,1,1,3,787,1,1,0,0,0,0
"239",845,1,23,13,3,1,1,3,999,1,1,0,0,0,0
"240",846,1,23,13,3,1,1,3,1268,1,1,0,0,0,0
"241",847,1,23,13,3,1,1,3,1467,1,1,0,0,0,0
"242",848,1,23,13,3,1,1,3,1527,1,1,0,0,0,0
"243",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"244",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"245",851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"246",852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"247",853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"248",854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"249",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"250",856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"251",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"252",858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"253",859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"254",860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"255",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"256",862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"257",863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"258",864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"259",865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"260",866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"261",867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"262",868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"263",869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"264",870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"265",871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"266",872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"267",873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"268",182,2,23,6,11,12,12,11,2264,1,1,0,0,0,1
"269",183,2,23,6,11,12,12,11,2911,1,1,0,0,0,0
"270",184,2,23,6,11,12,12,11,2423,1,1,0,0,0,0
"271",185,2,23,6,11,12,12,11,3226,1,1,0,0,0,0
"272",186,2,23,6,11,12,12,11,1165,1,1,0,0,0,1
"273",187,2,23,6,11,12,12,11,2429,1,1,0,0,0,0
"274",188,2,23,6,11,12,12,11,2722,1,1,0,0,0,0
"275",189,2,23,6,11,12,12,11,2601,1,1,0,0,0,0
"276",190,2,23,6,11,12,12,11,1927,1,1,0,0,0,0
"277",191,2,23,6,11,12,12,11,1106,1,1,0,0,0,0
"278",192,2,23,6,11,12,12,11,1448,1,1,0,0,0,1
"279",193,2,23,6,11,12,12,11,1720,1,1,0,0,0,0
"280",194,2,23,6,11,12,12,11,2552,1,1,0,0,0,0
"281",195,2,23,6,11,12,12,11,11741,1,1,0,0,0,1
"282",196,2,23,6,11,12,12,11,7082,1,1,0,0,0,0
"283",197,2,23,6,11,12,12,11,2384,1,1,0,0,0,0
"284",198,2,23,6,11,12,12,11,2492,1,1,0,0,0,0
"285",199,2,23,6,11,12,12,11,3245,1,1,0,0,0,1
"286",200,2,23,6,11,12,12,11,4217,1,1,0,0,0,0
"287",201,2,23,6,11,12,12,11,2503,1,1,0,0,0,0
"288",202,2,23,6,11,12,12,11,2662,1,1,0,0,0,0
"289",203,2,23,6,11,12,12,11,14720,1,1,0,0,0,0
"290",252,4,23,14,6,7,7,6,869,1,1,0,0,0,0
"291",253,4,23,14,6,7,7,6,413,1,1,0,0,0,0
"292",254,4,23,14,6,7,7,6,401,1,1,0,0,0,0
"293",255,4,23,14,6,7,7,6,2996,1,1,0,0,0,0
"294",256,4,23,14,6,7,7,6,1536,1,1,0,0,0,0
"295",257,4,23,14,6,7,7,6,1599,1,1,0,0,0,1
"296",258,4,23,14,6,7,7,6,3269,1,1,0,0,0,1
"297",259,4,23,14,6,7,7,6,1559,1,1,0,0,0,1
"298",260,4,23,14,6,7,7,6,2400,1,1,0,1,0,0
"299",261,4,23,14,6,7,7,6,6516,1,1,0,1,0,0
"300",284,6,23,15,6,7,7,6,1933,1,1,0,0,0,1
"301",285,6,23,15,6,7,7,6,1749,1,1,0,0,0,1
"302",286,6,23,15,6,7,7,6,3503,1,1,0,0,0,1
"303",287,6,23,15,6,7,7,6,1486,1,1,0,0,0,1
"304",288,6,23,15,6,7,7,6,2332,1,1,0,1,0,0
"305",289,6,23,15,6,7,7,6,1041,1,1,0,1,0,0
"306",290,6,23,15,6,7,7,6,2361,1,1,0,1,0,0
"307",291,6,23,15,6,7,7,6,1346,1,1,0,1,0,0
"308",292,6,23,15,6,7,7,6,1969,1,1,0,1,0,0
"309",293,6,23,15,6,7,7,6,2241,1,1,0,0,0,1
"310",294,6,23,15,6,7,7,6,1365,1,1,0,1,0,0
"311",295,6,23,15,6,7,7,6,1370,1,1,0,1,0,0
"312",296,6,23,15,6,7,7,6,1670,1,1,0,1,0,0
"313",297,6,23,15,6,7,7,6,1029,1,1,0,1,0,0
"314",206,8,23,5,9,9,9,9,8776,1,1,0,0,0,0
"315",668,8,23,5,10,11,11,10,1211,1,1,0,0,0,0
"316",669,8,23,7,10,11,11,10,1538,1,1,0,0,0,0
"317",670,8,23,7,10,11,11,10,1000,1,1,0,0,0,0
"318",671,8,23,7,10,11,11,10,884,1,1,0,0,0,0
"319",672,8,23,7,10,11,11,10,1585,1,1,0,0,0,0
"320",673,8,23,7,10,11,11,10,1226,1,1,0,0,0,0
"321",674,8,23,7,10,11,11,10,1955,1,1,0,0,0,1
"322",675,8,23,7,10,11,11,10,1965,1,1,0,0,0,0
"323",676,8,23,7,10,11,11,10,1157,1,1,0,0,0,0
"324",677,8,23,7,10,11,11,10,839,1,1,0,0,0,0
"325",678,8,23,7,10,11,11,10,1297,1,1,0,0,0,0
"326",679,8,23,7,10,11,11,10,1175,1,1,0,0,0,0
"327",680,8,23,7,10,11,11,10,4433,1,1,0,0,0,0
"328",681,8,23,7,10,11,11,10,2438,1,1,0,0,0,0
"329",682,8,23,7,10,11,11,10,1942,1,1,0,0,0,0
"330",683,8,23,7,10,11,11,10,1144,1,1,0,0,0,0
"331",684,8,23,7,10,11,11,10,1458,1,1,0,0,0,0
"332",685,8,23,7,10,11,11,10,1627,1,1,0,0,0,0
"333",686,8,23,7,10,11,11,10,1154,1,1,0,0,0,0
"334",687,8,23,7,10,11,11,10,1365,1,1,0,0,0,0
"335",688,8,23,7,10,11,11,10,1167,1,1,0,0,0,0
"336",689,8,23,7,10,11,11,10,1209,1,1,0,0,0,0
"337",690,8,23,7,10,11,11,10,493,1,1,0,0,0,0
"338",691,8,23,7,10,11,11,10,1225,1,1,0,0,0,0
"339",692,8,23,7,10,11,11,10,1364,1,1,0,0,0,0
"340",693,8,23,7,10,11,11,10,1367,1,1,0,0,0,0
"341",694,8,23,7,10,11,11,10,3726,1,1,0,0,0,0
"342",695,8,23,7,10,11,11,10,1644,1,1,0,0,0,0
"343",696,8,23,7,10,11,11,10,1260,1,1,0,0,0,0
"344",697,8,23,7,10,11,11,10,1245,1,1,0,0,0,0
"345",698,8,23,7,10,11,11,10,1612,1,1,0,0,0,0
"346",699,8,23,7,10,11,11,10,711,1,1,0,0,0,0
"347",700,8,23,7,10,11,11,10,1185,1,1,0,0,0,0
"348",701,8,23,7,10,11,11,10,1329,1,1,0,0,0,0
"349",702,8,23,7,10,11,11,10,1050,1,1,0,0,0,0
"350",703,8,23,7,10,11,11,10,1253,1,1,0,0,0,0
"351",704,8,23,7,10,11,11,10,1286,1,1,0,0,0,0
"352",705,8,23,7,10,11,11,10,1084,1,1,0,0,0,0
"353",706,8,23,7,10,11,11,10,809,1,1,0,0,0,0
"354",707,8,23,7,10,11,11,10,976,1,1,0,0,0,0
"355",708,8,23,7,10,11,11,10,1163,1,1,0,0,0,0
"356",709,8,23,7,10,11,11,10,2491,1,1,0,0,0,0
"357",710,8,23,7,10,11,11,10,1355,1,1,0,0,0,0
"358",711,8,23,7,10,11,11,10,1319,1,1,0,0,0,0
"359",712,8,23,7,10,11,11,10,2202,1,1,0,0,0,0
"360",713,8,23,7,10,11,11,10,1327,1,1,0,0,0,0
"361",714,8,23,7,10,11,11,10,1628,1,1,0,0,0,0
"362",715,8,23,7,10,11,11,10,1777,1,1,0,0,0,0
"363",716,8,23,7,10,11,11,10,726,1,1,0,0,0,0
"364",717,8,23,7,10,11,11,10,1309,1,1,0,0,0,0
"365",718,8,23,7,10,11,11,10,1826,1,1,0,0,0,0
"366",719,8,23,7,10,11,11,10,1032,1,1,0,0,0,0
"367",720,8,23,7,10,11,11,10,1887,1,1,0,0,0,0
"368",721,8,23,7,10,11,11,10,1190,1,1,0,0,0,0
"369",722,8,23,7,10,11,11,10,1439,1,1,0,0,0,0
"370",723,8,23,7,10,11,11,10,339,1,1,0,0,0,0
"371",724,8,23,7,10,11,11,10,784,1,1,0,0,0,0
"372",725,8,23,7,10,11,11,10,1826,1,1,0,0,0,0
"373",726,8,23,5,10,11,11,10,533,1,1,0,0,0,0
"374",727,8,23,5,10,11,11,10,1374,1,1,0,0,0,0
"375",728,8,23,5,10,11,11,10,927,1,1,0,0,0,0
"376",729,8,23,7,10,11,11,10,1837,1,1,0,0,0,0
"377",730,8,23,7,10,9,9,10,758,1,1,0,0,0,0
"378",731,8,23,7,10,9,9,10,789,1,1,0,0,0,0
"379",732,8,23,7,10,9,9,10,474,1,1,0,0,0,0
"380",733,8,23,7,9,9,9,9,1126,1,1,0,0,0,0
"381",734,8,23,7,9,9,9,9,1243,1,1,0,0,0,0
"382",735,8,23,7,9,9,9,9,119,1,1,0,0,0,0
"383",736,8,23,7,9,9,9,9,984,1,1,0,0,0,0
"384",737,8,23,7,10,9,9,10,1009,1,1,0,0,0,0
"385",738,8,23,7,9,9,9,9,382,1,1,0,0,0,0
"386",739,8,23,7,9,9,9,9,498,1,1,0,0,0,0
"387",740,8,23,7,9,9,9,9,417,1,1,0,0,0,0
"388",741,8,23,7,9,9,9,9,526,1,1,0,0,0,0
"389",742,8,23,5,9,9,9,9,1837,1,1,0,0,0,1
"390",743,8,23,5,9,9,9,9,635,1,1,0,0,0,0
"391",744,8,23,5,9,9,9,9,432,1,1,0,0,0,0
"392",745,8,23,5,9,9,9,9,136,1,1,0,0,0,0
"393",746,8,23,5,9,9,9,9,758,1,1,0,0,0,0
"394",747,8,23,5,9,9,9,9,306,1,1,0,0,0,0
"395",748,8,23,5,9,9,9,9,1452,1,1,0,0,0,0
"396",749,8,23,5,9,9,9,9,780,1,1,0,0,0,0
"397",750,8,23,5,9,9,9,9,1201,1,1,0,0,0,0
"398",751,8,23,5,9,9,9,9,451,1,1,0,0,0,0
"399",752,8,23,5,9,9,9,9,1239,1,1,0,0,0,0
"400",753,8,23,5,9,9,9,9,1049,1,1,0,0,0,0
"401",754,8,23,5,9,9,9,9,612,1,1,0,0,0,0
"402",755,8,23,5,9,9,9,9,984,1,1,0,0,0,0
"403",756,8,23,5,9,9,9,9,249,1,1,0,0,0,0
