"","seccion","munn","edon","dist_nueva","dist_anterior","esc1","esc2","esc3","pob total","dsi_secc","dsi_pob","dif","rural","urbano","mixto"
"32",32,1,4,5,1,10,5,5,953,0,0.208190485936994,0.208190485936994,0,1,0
"33",33,1,4,5,1,10,5,5,1145,0,0.208190485936994,0.208190485936994,0,1,0
"34",34,1,4,5,1,10,5,5,1621,0,0.208190485936994,0.208190485936994,0,1,0
"35",35,1,4,5,2,10,5,5,1308,0,0.208190485936994,0.208190485936994,0,1,0
"36",36,1,4,5,2,10,5,5,1395,0,0.208190485936994,0.208190485936994,0,1,0
"37",37,1,4,5,2,10,5,5,1141,0,0.208190485936994,0.208190485936994,0,1,0
"38",38,1,4,7,2,7,7,7,897,0,0.581423764497998,0.581423764497998,0,1,0
"39",39,1,4,7,3,7,7,7,2817,0,0.581423764497998,0.581423764497998,0,1,0
"40",40,1,4,5,3,10,5,5,927,0,0.208190485936994,0.208190485936994,0,1,0
"41",41,1,4,5,3,10,5,5,1029,0,0.208190485936994,0.208190485936994,0,1,0
"42",42,1,4,8,3,5,8,8,1330,0,0.692373070901364,0.692373070901364,0,1,0
"43",43,1,4,8,1,5,8,8,1186,0,0.692373070901364,0.692373070901364,0,1,0
"44",44,1,4,11,1,5,11,11,1045,0,0.692373070901364,0.692373070901364,0,1,0
"45",45,1,4,11,1,5,11,11,941,0,0.692373070901364,0.692373070901364,0,1,0
"46",46,1,4,11,1,5,11,11,1102,0,0.692373070901364,0.692373070901364,0,1,0
"47",47,1,4,11,1,5,11,11,1082,0,0.692373070901364,0.692373070901364,0,1,0
"48",48,1,4,11,1,9,11,11,1037,0,0.273391943220928,0.273391943220928,0,1,0
"49",49,1,4,6,1,9,6,6,1292,0,0.273391943220928,0.273391943220928,0,1,0
"50",50,1,4,9,1,9,9,9,636,0,0.273391943220928,0.273391943220928,0,1,0
"51",51,1,4,9,1,9,9,9,1091,0,0.273391943220928,0.273391943220928,0,1,0
"52",52,1,4,9,5,9,9,9,753,0,0.273391943220928,0.273391943220928,0,1,0
"53",53,1,4,9,5,6,9,9,1229,0,0.382066863582488,0.382066863582488,0,1,0
"54",54,1,4,10,5,6,10,10,977,0,0.382066863582488,0.382066863582488,0,1,0
"55",55,1,4,9,5,9,9,9,1439,0,0.273391943220928,0.273391943220928,0,1,0
"56",56,1,4,6,5,13,6,6,1053,0,0.97174064730825,0.97174064730825,0,1,0
"57",57,1,4,6,4,13,6,6,1182,0,0.97174064730825,0.97174064730825,0,1,0
"58",58,1,4,6,4,13,6,6,1174,0,0.97174064730825,0.97174064730825,0,1,0
"59",59,1,4,6,4,13,6,6,1261,0,0.97174064730825,0.97174064730825,0,1,0
"60",60,1,4,8,3,5,8,8,1122,0,0.692373070901364,0.692373070901364,0,1,0
"61",61,1,4,8,3,5,8,8,1173,0,0.692373070901364,0.692373070901364,0,1,0
"62",62,1,4,8,3,5,8,8,1456,0,0.692373070901364,0.692373070901364,0,1,0
"63",63,1,4,8,3,7,8,8,1806,0,0.581423764497998,0.581423764497998,0,1,0
"64",64,1,4,8,3,5,8,8,1614,0,0.692373070901364,0.692373070901364,0,1,0
"65",65,1,4,8,3,5,8,8,2187,0,0.692373070901364,0.692373070901364,0,1,0
"66",66,1,4,8,3,5,8,8,1374,0,0.692373070901364,0.692373070901364,0,1,0
"67",67,1,4,8,3,5,8,8,1224,0,0.692373070901364,0.692373070901364,0,1,0
"68",68,1,4,6,4,13,6,6,1605,0,0.97174064730825,0.97174064730825,0,1,0
"69",69,1,4,6,4,13,6,6,1164,0,0.97174064730825,0.97174064730825,0,1,0
"70",70,1,4,6,4,13,6,6,1418,0,0.97174064730825,0.97174064730825,0,1,0
"71",71,1,4,9,5,9,9,9,1122,0,0.273391943220928,0.273391943220928,0,1,0
"72",72,1,4,10,5,6,10,10,1405,0,0.382066863582488,0.382066863582488,0,1,0
"73",73,1,4,10,5,6,10,10,1589,0,0.382066863582488,0.382066863582488,0,1,0
"74",74,1,4,9,5,6,9,9,1374,0,0.382066863582488,0.382066863582488,0,1,0
"75",75,1,4,9,5,6,9,9,2803,0,0.382066863582488,0.382066863582488,0,1,0
"76",76,1,4,9,5,9,9,9,1071,0,0.273391943220928,0.273391943220928,0,1,0
"77",77,1,4,6,4,13,6,6,1156,0,0.97174064730825,0.97174064730825,0,1,0
"78",78,1,4,6,4,13,6,6,1053,0,0.97174064730825,0.97174064730825,0,1,0
"79",79,1,4,8,3,5,8,8,10392,0,0.692373070901364,0.692373070901364,0,1,0
"80",80,1,4,8,3,5,8,8,927,0,0.692373070901364,0.692373070901364,0,1,0
"81",81,1,4,7,7,7,7,7,16103,0,0.581423764497998,0.581423764497998,0,1,0
"82",82,1,4,8,3,5,8,8,1360,0,0.692373070901364,0.692373070901364,0,1,0
"83",83,1,4,8,3,5,8,8,6797,0,0.692373070901364,0.692373070901364,0,1,0
"84",84,1,4,6,4,13,6,6,1111,0,0.97174064730825,0.97174064730825,0,1,0
"85",85,1,4,6,4,13,6,6,1294,0,0.97174064730825,0.97174064730825,0,1,0
"86",86,1,4,6,4,13,6,6,1274,0,0.97174064730825,0.97174064730825,0,1,0
"87",87,1,4,9,5,6,9,9,1162,0,0.382066863582488,0.382066863582488,0,1,0
"88",88,1,4,10,5,6,10,10,800,0,0.382066863582488,0.382066863582488,0,1,0
"89",89,1,4,10,5,12,10,10,1147,0,0.2773960619652,0.2773960619652,0,1,0
"90",90,1,4,9,5,6,9,9,2188,0,0.382066863582488,0.382066863582488,0,1,0
"91",91,1,4,9,5,6,9,9,2385,0,0.382066863582488,0.382066863582488,0,1,0
"92",92,1,4,6,4,13,6,6,1615,0,0.97174064730825,0.97174064730825,0,1,0
"93",93,1,4,6,4,13,6,6,1464,0,0.97174064730825,0.97174064730825,0,1,0
"94",94,1,4,6,4,13,6,6,1547,0,0.97174064730825,0.97174064730825,0,1,0
"95",95,1,4,6,4,13,6,6,2214,0,0.97174064730825,0.97174064730825,0,1,0
"96",96,1,4,6,4,13,6,6,1339,0,0.97174064730825,0.97174064730825,0,1,0
"97",97,1,4,6,4,13,6,6,1434,0,0.97174064730825,0.97174064730825,0,1,0
"98",98,1,4,6,4,13,6,6,1144,0,0.97174064730825,0.97174064730825,0,1,0
"99",99,1,4,9,5,6,9,9,1559,0,0.382066863582488,0.382066863582488,0,1,0
"100",100,1,4,9,5,6,9,9,2837,0,0.382066863582488,0.382066863582488,0,1,0
"101",101,1,4,9,6,6,9,9,2902,0,0.382066863582488,0.382066863582488,0,1,0
"102",102,1,4,9,6,6,9,9,2167,0,0.382066863582488,0.382066863582488,0,1,0
"103",103,1,4,9,6,6,9,9,1530,0,0.382066863582488,0.382066863582488,0,1,0
"104",104,1,4,6,4,13,6,6,1023,0,0.97174064730825,0.97174064730825,0,1,0
"105",105,1,4,6,4,13,6,6,9069,0,0.97174064730825,0.97174064730825,0,1,0
"106",106,1,4,6,4,13,6,6,1668,0,0.97174064730825,0.97174064730825,0,1,0
"107",107,1,4,10,6,6,10,10,1739,0,0.382066863582488,0.382066863582488,0,1,0
"108",108,1,4,9,6,6,9,9,4204,0,0.382066863582488,0.382066863582488,0,1,0
"109",109,1,4,9,6,6,9,9,3057,0,0.382066863582488,0.382066863582488,0,1,0
"110",110,1,4,10,5,12,10,10,1612,0,0.2773960619652,0.2773960619652,0,1,0
"111",111,1,4,9,6,6,9,9,2340,0,0.382066863582488,0.382066863582488,0,1,0
"112",112,1,4,10,6,12,10,10,4753,0,0.2773960619652,0.2773960619652,0,0,1
"113",113,1,4,10,5,12,10,10,903,0,0.2773960619652,0.2773960619652,0,1,0
"114",114,1,4,10,5,12,10,10,1518,0,0.2773960619652,0.2773960619652,0,1,0
"115",115,1,4,10,5,12,10,10,1500,0,0.2773960619652,0.2773960619652,0,1,0
"116",116,1,4,10,5,12,10,10,1041,0,0.2773960619652,0.2773960619652,0,0,1
"117",117,1,4,10,5,12,10,10,1747,0,0.2773960619652,0.2773960619652,0,1,0
"118",118,1,4,11,7,9,11,11,1123,0,0.273391943220928,0.273391943220928,1,0,0
"119",119,1,4,11,7,9,11,11,517,0,0.273391943220928,0.273391943220928,1,0,0
"120",120,1,4,11,7,9,11,11,984,0,0.273391943220928,0.273391943220928,1,0,0
"121",121,1,4,11,7,9,11,11,2096,0,0.273391943220928,0.273391943220928,1,0,0
"122",122,1,4,11,7,9,11,11,1437,0,0.273391943220928,0.273391943220928,1,0,0
"123",123,1,4,11,7,7,11,11,917,0,0.581423764497998,0.581423764497998,1,0,0
"124",124,1,4,7,7,7,7,7,3974,0,0.581423764497998,0.581423764497998,0,0,1
"125",125,1,4,8,6,5,8,8,1819,0,0.692373070901364,0.692373070901364,0,0,1
"126",126,1,4,8,6,12,8,8,2796,0,0.2773960619652,0.2773960619652,0,1,0
"127",127,1,4,10,6,12,10,10,979,0,0.2773960619652,0.2773960619652,0,0,1
"128",128,1,4,7,6,7,7,7,246,0,0.581423764497998,0.581423764497998,1,0,0
"129",129,1,4,10,7,7,10,10,1845,0,0.581423764497998,0.581423764497998,1,0,0
"130",130,1,4,10,7,7,10,10,446,0,0.581423764497998,0.581423764497998,1,0,0
"131",131,1,4,10,7,7,10,10,338,0,0.581423764497998,0.581423764497998,1,0,0
"132",132,1,4,10,7,7,10,10,253,0,0.581423764497998,0.581423764497998,1,0,0
"133",133,1,4,10,6,12,10,10,708,0,0.2773960619652,0.2773960619652,1,0,0
"134",134,1,4,10,6,12,10,10,242,0,0.2773960619652,0.2773960619652,1,0,0
"135",135,1,4,10,6,12,10,10,880,0,0.2773960619652,0.2773960619652,1,0,0
"136",136,1,4,10,6,8,10,10,348,0,0.447204968944099,0.447204968944099,1,0,0
"137",137,1,4,10,6,12,10,10,255,0,0.2773960619652,0.2773960619652,1,0,0
"138",138,1,4,10,6,12,10,10,512,0,0.2773960619652,0.2773960619652,1,0,0
"139",139,1,4,10,6,8,10,10,3323,0,0.447204968944099,0.447204968944099,0,0,1
"140",140,1,4,10,6,8,10,10,1075,0,0.447204968944099,0.447204968944099,0,0,1
"141",141,1,4,10,6,8,10,10,1053,0,0.447204968944099,0.447204968944099,0,1,0
"142",142,1,4,10,6,8,10,10,2999,0,0.447204968944099,0.447204968944099,1,0,0
"143",143,1,4,10,6,8,10,10,380,0,0.447204968944099,0.447204968944099,1,0,0
"144",144,1,4,10,6,8,10,10,236,0,0.447204968944099,0.447204968944099,1,0,0
"145",145,1,4,10,6,8,10,10,983,0,0.447204968944099,0.447204968944099,1,0,0
"146",146,1,4,10,6,8,10,10,596,0,0.447204968944099,0.447204968944099,1,0,0
"147",147,2,4,1,17,1,1,1,2181,0.7,0.697113206770168,0.00288679322983154,0,0,1
"148",148,2,4,1,17,1,1,1,1470,0.7,0.697113206770168,0.00288679322983154,0,1,0
"149",149,2,4,1,17,1,1,1,1228,0.7,0.697113206770168,0.00288679322983154,0,1,0
"150",150,2,4,1,17,1,1,1,978,0.7,0.697113206770168,0.00288679322983154,0,1,0
"151",151,2,4,1,17,1,1,1,1078,0.7,0.697113206770168,0.00288679322983154,0,1,0
"152",152,2,4,1,17,1,1,1,1161,0.7,0.697113206770168,0.00288679322983154,0,0,1
"153",153,2,4,1,17,1,1,1,1306,0.7,0.697113206770168,0.00288679322983154,0,0,1
"154",154,2,4,1,17,1,1,1,2477,0.7,0.697113206770168,0.00288679322983154,0,1,0
"155",155,2,4,1,17,1,1,1,1983,0.7,0.697113206770168,0.00288679322983154,0,1,0
"156",156,2,4,1,17,1,1,1,1092,0.7,0.697113206770168,0.00288679322983154,0,1,0
"157",157,2,4,3,19,3,3,3,754,0,0.640129437220998,0.640129437220998,1,0,0
"158",158,2,4,3,19,3,3,3,1006,0,0.640129437220998,0.640129437220998,1,0,0
"159",159,2,4,1,17,1,1,1,1050,0.7,0.697113206770168,0.00288679322983154,0,1,0
"160",160,2,4,1,17,1,1,1,1105,0.7,0.697113206770168,0.00288679322983154,0,0,1
"161",161,2,4,1,17,1,1,1,972,0.7,0.697113206770168,0.00288679322983154,0,1,0
"162",162,2,4,1,17,1,1,1,1202,0.7,0.697113206770168,0.00288679322983154,0,1,0
"163",163,2,4,1,17,1,1,1,1072,0.7,0.697113206770168,0.00288679322983154,0,1,0
"164",164,2,4,1,17,1,1,1,1095,0.7,0.697113206770168,0.00288679322983154,0,1,0
"165",165,2,4,3,19,3,3,3,369,0,0.640129437220998,0.640129437220998,1,0,0
"166",166,2,4,3,19,1,3,3,2647,0.7,0.697113206770168,0.00288679322983154,0,1,0
"167",167,2,4,3,19,1,3,3,1571,0.7,0.697113206770168,0.00288679322983154,0,0,1
"168",168,2,4,3,19,1,3,3,1674,0.7,0.697113206770168,0.00288679322983154,0,1,0
"169",169,2,4,1,17,1,1,1,1922,0.7,0.697113206770168,0.00288679322983154,1,0,0
"170",170,2,4,3,19,3,3,3,1255,0,0.640129437220998,0.640129437220998,1,0,0
"171",171,2,4,3,19,1,3,3,865,0.7,0.697113206770168,0.00288679322983154,1,0,0
"172",172,2,4,1,17,2,1,1,1908,0,0.866236398797735,0.866236398797735,1,0,0
"173",173,2,4,1,17,2,1,1,2282,0,0.866236398797735,0.866236398797735,0,1,0
"174",174,2,4,1,17,2,1,1,1551,0,0.866236398797735,0.866236398797735,0,0,1
"175",175,2,4,1,17,1,1,1,2897,0.7,0.697113206770168,0.00288679322983154,0,1,0
"176",176,2,4,1,17,1,1,1,3075,0.7,0.697113206770168,0.00288679322983154,0,0,1
"177",177,2,4,1,17,1,1,1,1984,0.7,0.697113206770168,0.00288679322983154,0,1,0
"178",178,2,4,3,19,1,3,3,351,0.7,0.697113206770168,0.00288679322983154,1,0,0
"179",179,2,4,1,19,1,1,1,1861,0.7,0.697113206770168,0.00288679322983154,1,0,0
"180",180,2,4,1,17,1,1,1,2528,0.7,0.697113206770168,0.00288679322983154,0,0,1
"181",181,2,4,3,19,3,3,3,596,0,0.640129437220998,0.640129437220998,1,0,0
"182",182,2,4,3,19,3,3,3,236,0,0.640129437220998,0.640129437220998,1,0,0
"183",363,5,4,3,19,3,3,3,2953,0,0.640129437220998,0.640129437220998,0,0,1
"184",364,5,4,3,19,3,3,3,3218,0,0.640129437220998,0.640129437220998,0,1,0
"185",365,5,4,3,19,3,3,3,1203,0,0.640129437220998,0.640129437220998,0,1,0
"186",366,5,4,3,19,3,3,3,1575,0,0.640129437220998,0.640129437220998,0,1,0
"187",367,5,4,3,19,3,3,3,800,0,0.640129437220998,0.640129437220998,0,0,1
"188",368,5,4,3,19,3,3,3,551,0,0.640129437220998,0.640129437220998,0,0,1
"189",369,5,4,3,19,3,3,3,885,0,0.640129437220998,0.640129437220998,1,0,0
"190",370,5,4,3,19,3,3,3,1626,0,0.640129437220998,0.640129437220998,1,0,0
"191",371,5,4,3,19,3,3,3,1160,0,0.640129437220998,0.640129437220998,1,0,0
"192",372,5,4,3,19,3,3,3,1802,0,0.640129437220998,0.640129437220998,1,0,0
"193",373,5,4,3,19,3,3,3,1236,0,0.640129437220998,0.640129437220998,1,0,0
"194",374,5,4,3,19,3,3,3,485,0,0.640129437220998,0.640129437220998,1,0,0
"195",375,5,4,3,19,3,3,3,1776,0,0.640129437220998,0.640129437220998,0,1,0
"196",376,5,4,3,19,3,3,3,1970,0,0.640129437220998,0.640129437220998,0,0,1
"197",377,5,4,3,19,3,3,3,1415,0,0.640129437220998,0.640129437220998,0,1,0
"198",378,5,4,3,19,3,3,3,1809,0,0.640129437220998,0.640129437220998,0,1,0
"199",379,5,4,3,19,3,3,3,1730,0,0.640129437220998,0.640129437220998,0,0,1
"200",380,5,4,3,19,3,3,3,2428,0,0.640129437220998,0.640129437220998,1,0,0
"201",381,6,4,2,18,2,2,2,2426,0,0.866236398797735,0.866236398797735,0,0,1
"202",382,6,4,2,18,2,2,2,4696,0,0.866236398797735,0.866236398797735,0,0,1
"203",383,6,4,2,18,2,2,2,1168,0,0.866236398797735,0.866236398797735,0,1,0
"204",384,6,4,2,18,2,2,2,1233,0,0.866236398797735,0.866236398797735,0,1,0
"205",385,6,4,2,18,2,2,2,469,0,0.866236398797735,0.866236398797735,1,0,0
"206",386,6,4,2,18,2,2,2,511,0,0.866236398797735,0.866236398797735,1,0,0
"207",387,6,4,2,18,2,2,2,441,0,0.866236398797735,0.866236398797735,1,0,0
"208",388,6,4,2,18,2,2,2,2998,0,0.866236398797735,0.866236398797735,0,0,1
"209",389,6,4,2,18,2,2,2,1332,0,0.866236398797735,0.866236398797735,0,0,1
"210",390,6,4,2,18,2,2,2,416,0,0.866236398797735,0.866236398797735,1,0,0
"211",391,6,4,2,18,2,2,2,450,0,0.866236398797735,0.866236398797735,1,0,0
"212",392,6,4,2,18,2,2,2,385,0,0.866236398797735,0.866236398797735,1,0,0
"213",393,6,4,2,18,2,2,2,148,0,0.866236398797735,0.866236398797735,1,0,0
"214",394,6,4,2,18,2,2,2,970,0,0.866236398797735,0.866236398797735,1,0,0
"215",395,6,4,2,18,2,2,2,1193,0,0.866236398797735,0.866236398797735,1,0,0
"216",396,6,4,2,18,2,2,2,641,0,0.866236398797735,0.866236398797735,1,0,0
"217",397,6,4,2,18,2,2,2,881,0,0.866236398797735,0.866236398797735,1,0,0
"218",398,6,4,2,18,2,2,2,997,0,0.866236398797735,0.866236398797735,1,0,0
"219",399,6,4,2,18,2,2,2,639,0,0.866236398797735,0.866236398797735,1,0,0
"220",400,6,4,2,18,2,2,2,2085,0,0.866236398797735,0.866236398797735,0,0,1
"221",401,6,4,2,18,2,2,2,1490,0,0.866236398797735,0.866236398797735,0,1,0
"222",402,6,4,2,18,2,2,2,713,0,0.866236398797735,0.866236398797735,1,0,0
"223",403,6,4,2,18,2,2,2,1833,0,0.866236398797735,0.866236398797735,0,0,1
"224",404,6,4,2,18,2,2,2,1118,0,0.866236398797735,0.866236398797735,0,0,1
"225",405,6,4,2,18,2,2,2,1193,0,0.866236398797735,0.866236398797735,1,0,0
"226",406,6,4,2,18,2,2,2,684,0,0.866236398797735,0.866236398797735,1,0,0
"227",407,6,4,2,18,2,2,2,1086,0,0.866236398797735,0.866236398797735,1,0,0
"228",408,6,4,2,18,2,2,2,524,0,0.866236398797735,0.866236398797735,1,0,0
"229",409,6,4,2,18,2,2,2,1228,0,0.866236398797735,0.866236398797735,1,0,0
"230",410,6,4,2,18,2,2,2,2019,0,0.866236398797735,0.866236398797735,1,0,0
"231",411,6,4,2,18,2,2,2,756,0,0.866236398797735,0.866236398797735,1,0,0
"232",412,6,4,2,18,2,2,2,455,0,0.866236398797735,0.866236398797735,1,0,0
"233",440,8,4,11,7,3,11,11,2153,0,0.640129437220998,0.640129437220998,0,0,1
"234",441,8,4,11,7,3,11,11,1851,0,0.640129437220998,0.640129437220998,0,1,0
"235",442,8,4,11,7,3,11,11,2083,0,0.640129437220998,0.640129437220998,0,1,0
"236",443,8,4,11,7,3,11,11,1650,0,0.640129437220998,0.640129437220998,0,0,1
"237",444,8,4,11,7,3,11,11,203,0,0.640129437220998,0.640129437220998,1,0,0
"238",445,8,4,11,7,3,11,11,1020,0,0.640129437220998,0.640129437220998,1,0,0
"239",446,8,4,11,7,3,11,11,101,0,0.640129437220998,0.640129437220998,1,0,0
"240",447,8,4,11,7,3,11,11,431,0,0.640129437220998,0.640129437220998,1,0,0
"241",413,11,4,18,21,21,18,18,580,0,1,1,1,0,0
"242",414,11,4,18,21,21,18,18,393,0,1,1,1,0,0
"243",415,11,4,18,21,21,18,18,2442,0,1,1,1,0,0
"244",416,11,4,18,21,21,18,18,274,0,1,1,1,0,0
"245",417,11,4,18,21,21,18,18,5239,0,1,1,0,0,1
"246",418,11,4,18,21,21,18,18,191,0,1,1,1,0,0
"247",419,11,4,18,21,21,18,18,517,0,1,1,1,0,0
"248",420,11,4,18,21,21,18,18,505,0,1,1,1,0,0
"249",421,11,4,18,21,21,18,18,2576,0,1,1,1,0,0
"250",422,11,4,18,21,21,18,18,1167,0,1,1,1,0,0
"251",423,11,4,18,21,21,18,18,378,0,1,1,1,0,0
"252",424,11,4,18,21,21,18,18,586,0,1,1,1,0,0
"253",425,11,4,18,21,21,18,18,2145,0,1,1,1,0,0
"254",426,11,4,18,21,21,18,18,3845,0,1,1,1,0,0
"255",427,11,4,18,21,21,18,18,2775,0,1,1,1,0,0
"256",183,3,4,15,11,14,15,15,7130,0,0.494925538961178,0.494925538961178,0,1,0
"257",184,3,4,15,11,19,15,15,6256,0,0.704934027132503,0.704934027132503,0,1,0
"258",185,3,4,15,10,19,15,15,3472,0,0.704934027132503,0.704934027132503,0,1,0
"259",186,3,4,15,10,19,15,15,1742,0,0.704934027132503,0.704934027132503,0,1,0
"260",187,3,4,12,9,17,12,12,1834,0,0.972933745464319,0.972933745464319,0,1,0
"261",188,3,4,12,9,17,12,12,2385,0,0.972933745464319,0.972933745464319,0,1,0
"262",189,3,4,12,9,17,12,12,1753,0,0.972933745464319,0.972933745464319,0,1,0
"263",190,3,4,12,9,17,12,12,1719,0,0.972933745464319,0.972933745464319,0,1,0
"264",191,3,4,15,10,19,15,15,2938,0,0.704934027132503,0.704934027132503,0,1,0
"265",192,3,4,15,10,19,15,15,2140,0,0.704934027132503,0.704934027132503,0,1,0
"266",193,3,4,15,10,19,15,15,781,0,0.704934027132503,0.704934027132503,0,1,0
"267",194,3,4,12,9,17,12,12,1822,0,0.972933745464319,0.972933745464319,0,1,0
"268",195,3,4,12,9,17,12,12,1579,0,0.972933745464319,0.972933745464319,0,1,0
"269",196,3,4,12,9,17,12,12,1657,0,0.972933745464319,0.972933745464319,0,1,0
"270",197,3,4,12,9,17,12,12,1534,0,0.972933745464319,0.972933745464319,0,1,0
"271",198,3,4,17,9,17,17,17,21,0,0.972933745464319,0.972933745464319,0,1,0
"272",199,3,4,17,9,17,17,17,1853,0,0.972933745464319,0.972933745464319,0,1,0
"273",200,3,4,17,9,17,17,17,1295,0,0.972933745464319,0.972933745464319,0,1,0
"274",201,3,4,12,9,17,12,12,1156,0,0.972933745464319,0.972933745464319,0,1,0
"275",202,3,4,12,9,17,12,12,2032,0,0.972933745464319,0.972933745464319,0,1,0
"276",203,3,4,12,9,17,12,12,2074,0,0.972933745464319,0.972933745464319,0,1,0
"277",204,3,4,12,10,17,12,12,1007,0,0.972933745464319,0.972933745464319,0,1,0
"278",205,3,4,16,10,19,16,16,6535,0,0.704934027132503,0.704934027132503,0,1,0
"279",206,3,4,15,10,19,15,15,4052,0,0.704934027132503,0.704934027132503,0,1,0
"280",207,3,4,12,9,17,12,12,2243,0,0.972933745464319,0.972933745464319,0,1,0
"281",208,3,4,12,9,17,12,12,1888,0,0.972933745464319,0.972933745464319,0,1,0
"282",209,3,4,12,9,17,12,12,1678,0,0.972933745464319,0.972933745464319,0,1,0
"283",210,3,4,12,9,17,12,12,2067,0,0.972933745464319,0.972933745464319,0,1,0
"284",211,3,4,17,9,17,17,17,1944,0,0.972933745464319,0.972933745464319,0,1,0
"285",212,3,4,12,9,17,12,12,1038,0,0.972933745464319,0.972933745464319,0,1,0
"286",213,3,4,12,9,17,12,12,919,0,0.972933745464319,0.972933745464319,0,1,0
"287",214,3,4,17,9,17,17,17,1329,0,0.972933745464319,0.972933745464319,0,1,0
"288",215,3,4,17,9,17,17,17,378,0,0.972933745464319,0.972933745464319,0,1,0
"289",216,3,4,17,8,18,17,17,1002,0,0.932331598246109,0.932331598246109,0,1,0
"290",217,3,4,12,8,18,12,12,1526,0,0.932331598246109,0.932331598246109,0,1,0
"291",218,3,4,12,8,18,12,12,1704,0,0.932331598246109,0.932331598246109,0,1,0
"292",219,3,4,12,10,18,12,12,696,0,0.932331598246109,0.932331598246109,0,1,0
"293",220,3,4,16,10,19,16,16,950,0,0.704934027132503,0.704934027132503,0,1,0
"294",221,3,4,17,8,18,17,17,906,0,0.932331598246109,0.932331598246109,0,1,0
"295",222,3,4,17,8,18,17,17,663,0,0.932331598246109,0.932331598246109,0,1,0
"296",223,3,4,17,8,18,17,17,890,0,0.932331598246109,0.932331598246109,0,1,0
"297",224,3,4,17,8,18,17,17,1448,0,0.932331598246109,0.932331598246109,0,1,0
"298",225,3,4,17,8,18,17,17,1540,0,0.932331598246109,0.932331598246109,0,1,0
"299",226,3,4,12,8,18,12,12,1543,0,0.932331598246109,0.932331598246109,0,1,0
"300",227,3,4,12,8,18,12,12,1749,0,0.932331598246109,0.932331598246109,0,1,0
"301",228,3,4,12,8,18,12,12,1172,0,0.932331598246109,0.932331598246109,0,1,0
"302",230,3,4,13,11,15,13,13,8216,0,0.537780569992575,0.537780569992575,0,1,0
"303",231,3,4,15,11,19,15,15,2800,0,0.704934027132503,0.704934027132503,0,1,0
"304",232,3,4,16,10,19,16,16,2176,0,0.704934027132503,0.704934027132503,0,1,0
"305",233,3,4,16,10,19,16,16,2307,0,0.704934027132503,0.704934027132503,0,1,0
