"","SECCION","munn.x","edon.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"186",1106,17,27,6,18,18,6,6,2448,0.506,0.512159448887043,0.00615944888704301,0,0,0
"187",1107,17,27,6,18,18,6,6,1117,0.506,0.512159448887043,0.00615944888704301,0,0,0
"188",1108,17,27,6,18,18,6,6,1202,0.506,0.512159448887043,0.00615944888704301,1,0,0
"189",1109,17,27,6,18,18,6,6,788,0.506,0.512159448887043,0.00615944888704301,1,0,0
"190",1110,17,27,6,18,18,6,6,362,0.506,0.512159448887043,0.00615944888704301,1,0,0
"191",1111,17,27,6,18,18,6,6,1066,0.506,0.512159448887043,0.00615944888704301,1,0,0
"192",1112,17,27,6,18,18,6,6,486,0.506,0.512159448887043,0.00615944888704301,1,0,0
"193",1113,17,27,6,18,18,6,6,1306,0.506,0.512159448887043,0.00615944888704301,1,0,0
"194",1114,17,27,6,18,18,6,6,1272,0.506,0.512159448887043,0.00615944888704301,1,0,0
"195",1115,17,27,6,18,18,6,6,1224,0.506,0.512159448887043,0.00615944888704301,1,0,0
"196",1116,17,27,6,18,18,6,6,1220,0.506,0.512159448887043,0.00615944888704301,1,0,0
"197",1117,17,27,6,18,18,6,6,790,0.506,0.512159448887043,0.00615944888704301,1,0,0
"198",1118,17,27,6,18,18,6,6,2080,0.506,0.512159448887043,0.00615944888704301,1,0,0
"199",1119,17,27,6,18,18,6,6,1290,0.506,0.512159448887043,0.00615944888704301,1,0,0
"200",1120,17,27,6,18,18,6,6,275,0.506,0.512159448887043,0.00615944888704301,1,0,0
"201",1121,17,27,6,18,18,6,6,1450,0.506,0.512159448887043,0.00615944888704301,1,0,0
"202",1122,17,27,6,18,18,6,6,1044,0.506,0.512159448887043,0.00615944888704301,1,0,0
"203",1123,17,27,6,18,18,6,6,1081,0.506,0.512159448887043,0.00615944888704301,1,0,0
"204",1124,17,27,6,18,18,6,6,489,0.506,0.512159448887043,0.00615944888704301,1,0,0
"205",1125,17,27,6,18,18,6,6,1218,0.506,0.512159448887043,0.00615944888704301,1,0,0
"206",1126,17,27,6,18,18,6,6,814,0.506,0.512159448887043,0.00615944888704301,1,0,0
"207",1127,17,27,6,18,18,6,6,1213,0.506,0.512159448887043,0.00615944888704301,1,0,0
"208",1128,17,27,6,18,18,6,6,1555,0.506,0.512159448887043,0.00615944888704301,1,0,0
"209",1129,17,27,6,18,18,6,6,244,0.506,0.512159448887043,0.00615944888704301,1,0,0
"210",1130,17,27,6,18,18,6,6,2157,0.506,0.512159448887043,0.00615944888704301,1,0,0
"211",1131,17,27,6,18,18,6,6,976,0.506,0.512159448887043,0.00615944888704301,1,0,0
"212",1132,17,27,6,18,18,6,6,609,0.506,0.512159448887043,0.00615944888704301,1,0,0
"213",1133,17,27,6,18,18,6,6,0,0.506,0.512159448887043,0.00615944888704301,1,0,0
"214",46,2,27,3,19,11,3,3,1801,0.703,0.594675817229547,0.108324182770453,0,0,0
"215",47,2,27,3,19,11,3,3,8528,0.703,0.594675817229547,0.108324182770453,0,0,0
"216",48,2,27,3,2,11,3,3,2913,0.703,0.594675817229547,0.108324182770453,0,0,0
"217",50,2,27,3,2,11,3,3,2051,0.703,0.594675817229547,0.108324182770453,0,0,0
"218",51,2,27,3,2,11,3,3,2007,0.703,0.594675817229547,0.108324182770453,0,0,0
"219",52,2,27,3,2,11,3,3,1979,0.703,0.594675817229547,0.108324182770453,0,0,0
"220",53,2,27,3,2,11,3,3,1498,0.703,0.594675817229547,0.108324182770453,0,0,0
"221",54,2,27,3,2,11,3,3,1736,0.703,0.594675817229547,0.108324182770453,0,0,0
"222",57,2,27,3,2,11,3,3,808,0.703,0.594675817229547,0.108324182770453,0,0,0
"223",58,2,27,3,2,11,3,3,1019,0.703,0.594675817229547,0.108324182770453,0,0,0
"224",59,2,27,3,2,11,3,3,1141,0.703,0.594675817229547,0.108324182770453,0,0,0
"225",60,2,27,3,2,11,3,3,1492,0.703,0.594675817229547,0.108324182770453,0,0,0
"226",61,2,27,3,2,11,3,3,752,0.703,0.594675817229547,0.108324182770453,0,0,0
"227",66,2,27,3,2,11,3,3,742,0.703,0.594675817229547,0.108324182770453,0,0,0
"228",67,2,27,3,2,11,3,3,734,0.703,0.594675817229547,0.108324182770453,0,0,0
"229",68,2,27,3,2,11,3,3,718,0.703,0.594675817229547,0.108324182770453,0,0,0
"230",69,2,27,3,2,11,3,3,711,0.703,0.594675817229547,0.108324182770453,0,0,0
"231",70,2,27,3,2,11,3,3,1553,0.703,0.594675817229547,0.108324182770453,0,0,0
"232",71,2,27,3,2,8,3,3,6151,0.321,0.350057377203379,0.029057377203379,0,0,0
"233",72,2,27,3,2,8,3,3,1326,0.321,0.350057377203379,0.029057377203379,0,0,0
"234",73,2,27,3,2,8,3,3,971,0.321,0.350057377203379,0.029057377203379,0,0,0
"235",90,2,27,4,19,9,4,4,2064,0.676,0.653445144967456,0.0225548550325441,1,0,0
"236",91,2,27,4,19,9,4,4,1657,0.676,0.653445144967456,0.0225548550325441,1,0,0
"237",92,2,27,4,19,10,4,4,2305,0.538,0.478263335361264,0.0597366646387361,0,0,0
"238",93,2,27,4,19,9,4,4,1560,0.676,0.653445144967456,0.0225548550325441,0,0,0
"239",94,2,27,4,19,9,4,4,1170,0.676,0.653445144967456,0.0225548550325441,0,0,0
"240",95,2,27,4,19,9,4,4,2163,0.676,0.653445144967456,0.0225548550325441,0,0,1
"241",96,2,27,4,19,9,4,4,1235,0.676,0.653445144967456,0.0225548550325441,1,0,0
"242",97,2,27,4,19,9,4,4,1286,0.676,0.653445144967456,0.0225548550325441,1,0,0
