"","SECCION","munn.x","edon.x","edo.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E3","dsi_pob","dif","rural","urbano","mixto"
"85",85,1,4,"cam",6,4,13,6,6,1294,0.913,0.93917622036624,0.02617622036624,0,0,0
"86",86,1,4,"cam",6,4,13,6,6,1274,0.913,0.93917622036624,0.02617622036624,0,0,0
"87",87,1,4,"cam",9,5,6,9,9,1162,0.364,0.371582049464692,0.00758204946469199,0,0,0
"88",88,1,4,"cam",10,5,6,10,10,800,0.415,0.355501915838158,0.059498084161842,0,0,0
"89",89,1,4,"cam",10,5,12,10,10,1147,0.415,0.355501915838158,0.059498084161842,0,0,0
"90",90,1,4,"cam",9,5,6,9,9,2188,0.364,0.371582049464692,0.00758204946469199,0,0,0
"91",91,1,4,"cam",9,5,6,9,9,2385,0.364,0.371582049464692,0.00758204946469199,0,0,0
"92",92,1,4,"cam",6,4,13,6,6,1615,0.913,0.93917622036624,0.02617622036624,0,0,0
"93",93,1,4,"cam",6,4,13,6,6,1464,0.913,0.93917622036624,0.02617622036624,0,0,0
"94",94,1,4,"cam",6,4,13,6,6,1547,0.913,0.93917622036624,0.02617622036624,0,0,0
"95",95,1,4,"cam",6,4,13,6,6,2214,0.913,0.93917622036624,0.02617622036624,0,0,0
"96",96,1,4,"cam",6,4,13,6,6,1339,0.913,0.93917622036624,0.02617622036624,0,0,0
"97",97,1,4,"cam",6,4,13,6,6,1434,0.913,0.93917622036624,0.02617622036624,0,0,0
"98",98,1,4,"cam",6,4,13,6,6,1144,0.913,0.93917622036624,0.02617622036624,0,0,0
"99",99,1,4,"cam",9,5,6,9,9,1559,0.364,0.371582049464692,0.00758204946469199,0,0,0
"100",100,1,4,"cam",9,5,6,9,9,2837,0.364,0.371582049464692,0.00758204946469199,0,0,0
"101",101,1,4,"cam",9,6,6,9,9,2902,0.364,0.371582049464692,0.00758204946469199,0,0,0
"102",102,1,4,"cam",9,6,6,9,9,2167,0.364,0.371582049464692,0.00758204946469199,0,0,0
"103",103,1,4,"cam",9,6,6,9,9,1530,0.364,0.371582049464692,0.00758204946469199,0,0,0
"104",104,1,4,"cam",6,4,13,6,6,1023,0.913,0.93917622036624,0.02617622036624,0,0,0
"105",105,1,4,"cam",6,4,13,6,6,9069,0.913,0.93917622036624,0.02617622036624,0,0,0
"106",106,1,4,"cam",6,4,13,6,6,1668,0.913,0.93917622036624,0.02617622036624,0,0,0
"107",107,1,4,"cam",10,6,6,10,10,1739,0.415,0.355501915838158,0.059498084161842,0,0,0
"108",108,1,4,"cam",9,6,6,9,9,4204,0.364,0.371582049464692,0.00758204946469199,0,0,0
"109",109,1,4,"cam",9,6,6,9,9,3057,0.364,0.371582049464692,0.00758204946469199,0,0,0
"110",110,1,4,"cam",10,5,12,10,10,1612,0.415,0.355501915838158,0.059498084161842,0,0,0
"111",111,1,4,"cam",9,6,6,9,9,2340,0.364,0.371582049464692,0.00758204946469199,0,0,0
"112",112,1,4,"cam",10,6,12,10,10,4753,0.415,0.355501915838158,0.059498084161842,0,0,1
"113",113,1,4,"cam",10,5,12,10,10,903,0.415,0.355501915838158,0.059498084161842,0,0,0
"114",114,1,4,"cam",10,5,12,10,10,1518,0.415,0.355501915838158,0.059498084161842,0,0,0
"115",115,1,4,"cam",10,5,12,10,10,1500,0.415,0.355501915838158,0.059498084161842,0,0,0
"116",116,1,4,"cam",10,5,12,10,10,1041,0.415,0.355501915838158,0.059498084161842,0,0,1
"117",117,1,4,"cam",10,5,12,10,10,1747,0.415,0.355501915838158,0.059498084161842,0,0,0
"118",118,1,4,"cam",11,7,9,11,11,1123,0.306,0.28851283160323,0.01748716839677,1,0,0
"119",119,1,4,"cam",11,7,9,11,11,517,0.306,0.28851283160323,0.01748716839677,1,0,0
"120",120,1,4,"cam",11,7,9,11,11,984,0.306,0.28851283160323,0.01748716839677,1,0,0
"121",121,1,4,"cam",11,7,9,11,11,2096,0.306,0.28851283160323,0.01748716839677,1,0,0
"122",122,1,4,"cam",11,7,9,11,11,1437,0.306,0.28851283160323,0.01748716839677,1,0,0
"123",123,1,4,"cam",11,7,7,11,11,917,0.306,0.28851283160323,0.01748716839677,1,0,0
"124",124,1,4,"cam",7,7,7,7,7,3974,0.136,0.122314049586777,0.013685950413223,0,0,1
"125",125,1,4,"cam",8,6,5,8,8,1819,0.684,0.755999630791951,0.0719996307919509,0,0,1
"126",126,1,4,"cam",8,6,12,8,8,2796,0.684,0.755999630791951,0.0719996307919509,0,0,0
"127",127,1,4,"cam",10,6,12,10,10,979,0.415,0.355501915838158,0.059498084161842,0,0,1
"128",128,1,4,"cam",7,6,7,7,7,246,0.136,0.122314049586777,0.013685950413223,1,0,0
"129",129,1,4,"cam",10,7,7,10,10,1845,0.415,0.355501915838158,0.059498084161842,1,0,0
"130",130,1,4,"cam",10,7,7,10,10,446,0.415,0.355501915838158,0.059498084161842,1,0,0
"131",131,1,4,"cam",10,7,7,10,10,338,0.415,0.355501915838158,0.059498084161842,1,0,0
"132",132,1,4,"cam",10,7,7,10,10,253,0.415,0.355501915838158,0.059498084161842,1,0,0
"133",133,1,4,"cam",10,6,12,10,10,708,0.415,0.355501915838158,0.059498084161842,1,0,0
"134",134,1,4,"cam",10,6,12,10,10,242,0.415,0.355501915838158,0.059498084161842,1,0,0
"135",135,1,4,"cam",10,6,12,10,10,880,0.415,0.355501915838158,0.059498084161842,1,0,0
"136",136,1,4,"cam",10,6,8,10,10,348,0.415,0.355501915838158,0.059498084161842,1,0,0
"137",137,1,4,"cam",10,6,12,10,10,255,0.415,0.355501915838158,0.059498084161842,1,0,0
"138",138,1,4,"cam",10,6,12,10,10,512,0.415,0.355501915838158,0.059498084161842,1,0,0
"139",139,1,4,"cam",10,6,8,10,10,3323,0.415,0.355501915838158,0.059498084161842,0,0,1
"140",140,1,4,"cam",10,6,8,10,10,1075,0.415,0.355501915838158,0.059498084161842,0,0,1
"141",141,1,4,"cam",10,6,8,10,10,1053,0.415,0.355501915838158,0.059498084161842,0,0,0
"142",142,1,4,"cam",10,6,8,10,10,2999,0.415,0.355501915838158,0.059498084161842,1,0,0
"143",143,1,4,"cam",10,6,8,10,10,380,0.415,0.355501915838158,0.059498084161842,1,0,0
"144",144,1,4,"cam",10,6,8,10,10,236,0.415,0.355501915838158,0.059498084161842,1,0,0
"145",145,1,4,"cam",10,6,8,10,10,983,0.415,0.355501915838158,0.059498084161842,1,0,0
"146",146,1,4,"cam",10,6,8,10,10,596,0.415,0.355501915838158,0.059498084161842,1,0,0
"147",147,2,4,"cam",1,17,1,1,1,2181,0.96,0.955111196873945,0.004888803126055,0,0,1
"148",148,2,4,"cam",1,17,1,1,1,1470,0.96,0.955111196873945,0.004888803126055,0,0,0
"149",149,2,4,"cam",1,17,1,1,1,1228,0.96,0.955111196873945,0.004888803126055,0,0,0
"150",150,2,4,"cam",1,17,1,1,1,978,0.96,0.955111196873945,0.004888803126055,0,0,0
"151",151,2,4,"cam",1,17,1,1,1,1078,0.96,0.955111196873945,0.004888803126055,0,0,0
"152",152,2,4,"cam",1,17,1,1,1,1161,0.96,0.955111196873945,0.004888803126055,0,0,1
"153",153,2,4,"cam",1,17,1,1,1,1306,0.96,0.955111196873945,0.004888803126055,0,0,1
"154",154,2,4,"cam",1,17,1,1,1,2477,0.96,0.955111196873945,0.004888803126055,0,0,0
"155",155,2,4,"cam",1,17,1,1,1,1983,0.96,0.955111196873945,0.004888803126055,0,0,0
"156",156,2,4,"cam",1,17,1,1,1,1092,0.96,0.955111196873945,0.004888803126055,0,0,0
"157",157,2,4,"cam",3,19,3,3,3,754,0.967,0.955485923409955,0.011514076590045,1,0,0
"158",158,2,4,"cam",3,19,3,3,3,1006,0.967,0.955485923409955,0.011514076590045,1,0,0
"159",159,2,4,"cam",1,17,1,1,1,1050,0.96,0.955111196873945,0.004888803126055,0,0,0
"160",160,2,4,"cam",1,17,1,1,1,1105,0.96,0.955111196873945,0.004888803126055,0,0,1
"161",161,2,4,"cam",1,17,1,1,1,972,0.96,0.955111196873945,0.004888803126055,0,0,0
"162",162,2,4,"cam",1,17,1,1,1,1202,0.96,0.955111196873945,0.004888803126055,0,0,0
"163",163,2,4,"cam",1,17,1,1,1,1072,0.96,0.955111196873945,0.004888803126055,0,0,0
"164",164,2,4,"cam",1,17,1,1,1,1095,0.96,0.955111196873945,0.004888803126055,0,0,0
"165",165,2,4,"cam",3,19,3,3,3,369,0.967,0.955485923409955,0.011514076590045,1,0,0
"166",166,2,4,"cam",3,19,1,3,3,2647,0.967,0.955485923409955,0.011514076590045,0,0,0
"167",167,2,4,"cam",3,19,1,3,3,1571,0.967,0.955485923409955,0.011514076590045,0,0,1
"168",168,2,4,"cam",3,19,1,3,3,1674,0.967,0.955485923409955,0.011514076590045,0,0,0
