"","SECCION","munn.x","edon.x","disloc2017","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"973",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"974",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"975",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"976",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"977",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"978",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"979",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"980",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"981",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"982",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"983",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"984",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"985",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"986",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"987",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"988",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"989",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"990",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"991",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"992",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"993",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"994",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"995",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"996",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"997",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"998",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"999",350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1000",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1001",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1002",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1003",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1004",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1005",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1006",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1007",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1008",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1009",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1010",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1011",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1012",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1013",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1014",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1015",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1016",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1017",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1018",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1019",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1020",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1021",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1022",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1023",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1024",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1025",376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1026",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1027",378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1028",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1029",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1030",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1031",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1032",383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1033",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1034",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1035",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1036",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1037",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1038",389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1039",390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1040",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1041",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1042",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1043",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1044",395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1045",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1046",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1047",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1048",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1049",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1050",401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1051",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1052",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1053",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1054",405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1055",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1056",407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1057",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1058",409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1059",410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1060",411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1061",412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1062",413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1063",414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1064",415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1065",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1066",417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1067",418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1068",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1069",420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1070",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1071",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1072",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1073",424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1074",425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1075",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1076",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1077",428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1078",429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1079",430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1080",431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1081",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1082",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1083",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1084",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1085",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1086",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1087",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1088",439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1089",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1090",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1091",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1092",443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1093",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1094",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1095",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1096",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1097",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1098",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1099",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1100",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1101",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1102",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1103",454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1104",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1105",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1106",457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1107",458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1108",459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1109",460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1110",461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1111",462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1112",463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1113",464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1114",465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1115",466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1116",467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1117",468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1118",469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1119",470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1120",471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1121",472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1122",473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1123",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1124",475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1125",476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1126",477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1127",478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1128",479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1129",480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1130",481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1131",482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1132",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1133",484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1134",485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1135",486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1136",487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1137",488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1138",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1139",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1140",491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1141",492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1142",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1143",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1144",495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1145",496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1146",497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1147",498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1148",499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1149",500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1150",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1151",502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1152",503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1153",504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1154",505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1155",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1156",507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1157",508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1158",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1159",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1160",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1161",512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1162",513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1163",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1164",515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1165",517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1166",518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1167",519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1168",520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1169",521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1170",522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1171",523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1172",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1173",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1174",526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1175",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1176",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1177",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1178",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1179",531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1180",532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1181",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1182",534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1183",535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1184",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1185",537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1186",538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1187",539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1188",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1189",541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1190",542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1191",543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1192",544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1193",545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1194",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1195",547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1196",548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1197",549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1198",550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1199",551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1200",552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1201",553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1202",554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1203",555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1204",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1205",557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1206",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1207",559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1208",560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1209",561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1210",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1211",990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1212",991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1213",992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1214",993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1215",994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1216",995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1217",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1218",997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1219",998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1220",999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1221",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1222",1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1223",1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1224",1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1225",1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1226",1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1227",1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1228",1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1229",1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1230",1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1231",1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1232",1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1233",1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1234",1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1235",1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1236",1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1237",1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1238",1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1239",1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1240",1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1241",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1242",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1243",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1244",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1245",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1246",1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1247",1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1248",1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1249",1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1250",1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1251",1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1252",1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1253",1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1254",1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1255",1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1256",1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1257",1554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1258",1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1259",1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1260",1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1261",1558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1262",1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1263",1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1264",1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1265",1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1266",1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1267",1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1268",1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1269",1566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1270",1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1271",1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1272",1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1273",1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1274",1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1275",1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1276",1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1277",1574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1278",1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1279",1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1280",1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
