"","SECCION","munn.x","edon.x","disloc2018","disloc2012","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"308",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"309",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"310",148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"311",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"312",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"313",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"314",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"315",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"316",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"317",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"318",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"319",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"320",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"321",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"322",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"323",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"324",684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"325",685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"326",686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"327",687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"328",688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"329",689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"330",690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"331",691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"332",692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"333",693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"334",694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"335",695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"336",696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"337",697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"338",698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"339",699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"340",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"341",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"342",702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"343",703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"344",704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"345",705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"346",706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"347",707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"348",708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"349",709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"350",710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"351",711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"352",712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"353",713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"354",714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"355",715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"356",716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"357",717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"358",718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"359",719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"360",720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"361",721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"362",722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"363",723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"364",724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"365",725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"366",726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"367",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"368",728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"369",729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"370",730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"371",731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"372",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"373",733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"374",734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"375",735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"376",736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"377",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"378",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"379",739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"380",740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"381",741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"382",742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"383",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"384",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"385",745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"386",746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"387",747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"388",748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"389",749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"390",750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"391",751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"392",752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"393",753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"394",754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"395",755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"396",756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"397",757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"398",758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"399",759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"400",760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"401",761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"402",762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"403",763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"404",764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"405",765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"406",766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"407",767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"408",768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"409",769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"410",770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"411",771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"412",772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"413",773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"414",774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"415",775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"416",776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"417",777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"418",778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"419",779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"420",780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"421",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"422",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"423",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"424",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"425",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"426",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"427",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"428",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"429",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"430",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"433",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"434",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"435",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"436",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"437",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"438",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"443",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"444",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"445",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"446",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"447",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"448",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"449",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"450",512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"454",516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"459",521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"460",522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"461",523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"462",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"463",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"464",526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"465",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"466",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"467",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"468",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"469",531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"470",532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"471",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"472",534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"473",535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"474",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"475",537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"476",538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"477",539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"478",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"479",541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"480",542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"481",543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"482",544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"483",545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"484",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"485",547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"486",548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"487",549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"488",550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"489",551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"490",552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"491",553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"492",554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"493",555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"494",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"495",557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"496",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"497",559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"498",560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"499",561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"500",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"501",563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"502",564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"503",565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"504",566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"505",567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"506",568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"507",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"508",570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"509",571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"510",572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"511",573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"512",574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"513",575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"514",576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"515",577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"516",578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"517",579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"518",580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"519",581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"520",582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"521",583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"522",584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"523",585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"524",586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"525",587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"526",588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"527",589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"528",590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"529",591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"530",592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"531",593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"532",594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"533",595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"534",596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"535",597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"536",598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"537",599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"538",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"539",601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"540",602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"541",603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"542",604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"543",605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"544",606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"545",607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"546",608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"547",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"548",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"549",611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"550",612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"551",613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"552",614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"553",615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"554",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"555",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"556",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"557",619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"558",620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"559",621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"560",622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"561",623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"562",624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"563",625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"564",626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"565",627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"566",628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"567",629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"568",630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"569",631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"570",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"571",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"572",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"573",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"574",636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"575",637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"576",638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"577",639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"578",640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"579",641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"580",642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"581",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"582",644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"583",645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"584",646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"585",647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"586",648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"587",649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"588",650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"589",651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"590",652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"591",653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"592",654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"593",655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"594",656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"595",657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"596",658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"597",659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"598",660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"599",661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"600",662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"601",663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"602",664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"603",665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"604",666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"605",667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"606",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"607",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"608",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"609",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"610",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"611",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"612",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"613",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"614",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"615",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"616",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"617",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"618",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"619",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"620",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"621",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"622",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"623",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
