"","seccion","munn","edon","dist_nueva","dist_anterior","esc1","esc2","esc3","pob total","dsi_secc","dsi_pob","dif","rural","urbano","mixto"
"33",118,6,24,1,1,3,1,5,591,0.891,0.918786648877129,0.0277866488771289,1,0,0
"34",119,7,24,1,1,3,1,5,3077,0.891,0.918786648877129,0.0277866488771289,0,0,1
"35",120,7,24,1,1,3,1,5,2654,0.891,0.918786648877129,0.0277866488771289,0,1,0
"36",121,7,24,1,1,3,1,5,2423,0.891,0.918786648877129,0.0277866488771289,0,0,1
"37",122,7,24,1,1,3,1,5,3434,0.891,0.918786648877129,0.0277866488771289,0,0,1
"38",123,7,24,1,1,3,1,5,251,0.891,0.918786648877129,0.0277866488771289,1,0,0
"39",124,7,24,1,1,3,1,5,396,0.891,0.918786648877129,0.0277866488771289,1,0,0
"40",125,7,24,1,1,3,1,5,584,0.891,0.918786648877129,0.0277866488771289,1,0,0
"41",126,7,24,1,1,3,1,5,638,0.891,0.918786648877129,0.0277866488771289,1,0,0
"42",127,7,24,1,1,3,1,5,421,0.891,0.918786648877129,0.0277866488771289,1,0,0
"43",128,7,24,1,1,3,1,5,482,0.891,0.918786648877129,0.0277866488771289,1,0,0
"44",129,7,24,1,1,3,1,5,165,0.891,0.918786648877129,0.0277866488771289,1,0,0
"45",130,7,24,1,1,3,1,5,331,0.891,0.918786648877129,0.0277866488771289,1,0,0
"46",131,7,24,1,1,3,1,5,1708,0.891,0.918786648877129,0.0277866488771289,1,0,0
"47",132,7,24,1,1,3,1,5,204,0.891,0.918786648877129,0.0277866488771289,1,0,0
"48",133,7,24,1,1,3,1,5,462,0.891,0.918786648877129,0.0277866488771289,1,0,0
"49",134,7,24,1,1,3,1,5,455,0.891,0.918786648877129,0.0277866488771289,1,0,0
"50",135,7,24,1,1,3,1,5,808,0.891,0.918786648877129,0.0277866488771289,1,0,0
"51",384,15,24,1,1,3,1,5,1009,0.891,0.918786648877129,0.0277866488771289,0,1,0
"52",385,15,24,1,1,3,1,5,849,0.891,0.918786648877129,0.0277866488771289,0,1,0
"53",386,15,24,1,1,3,1,5,1254,0.891,0.918786648877129,0.0277866488771289,0,1,0
"54",387,15,24,1,1,3,1,5,1357,0.891,0.918786648877129,0.0277866488771289,0,1,0
"55",388,15,24,1,1,3,1,5,1265,0.891,0.918786648877129,0.0277866488771289,0,1,0
"56",389,15,24,1,1,3,1,5,1346,0.891,0.918786648877129,0.0277866488771289,0,1,0
"57",390,15,24,1,1,3,1,5,887,0.891,0.918786648877129,0.0277866488771289,0,1,0
"58",391,15,24,1,1,3,1,5,1106,0.891,0.918786648877129,0.0277866488771289,0,1,0
"59",392,15,24,1,1,3,1,5,3832,0.891,0.918786648877129,0.0277866488771289,0,0,1
"60",393,15,24,1,1,3,1,5,251,0.891,0.918786648877129,0.0277866488771289,1,0,0
"61",394,15,24,1,1,3,1,5,904,0.891,0.918786648877129,0.0277866488771289,1,0,0
"62",395,15,24,1,1,3,1,5,276,0.891,0.918786648877129,0.0277866488771289,1,0,0
"63",396,15,24,1,1,3,1,5,1712,0.891,0.918786648877129,0.0277866488771289,1,0,0
"64",397,15,24,1,1,3,1,5,419,0.891,0.918786648877129,0.0277866488771289,1,0,0
"65",398,15,24,1,1,3,1,5,420,0.891,0.918786648877129,0.0277866488771289,1,0,0
"66",399,15,24,1,1,3,1,5,233,0.891,0.918786648877129,0.0277866488771289,1,0,0
"67",400,15,24,1,1,3,1,5,182,0.891,0.918786648877129,0.0277866488771289,1,0,0
"68",401,15,24,1,1,3,1,5,796,0.891,0.918786648877129,0.0277866488771289,1,0,0
"69",402,15,24,1,1,3,1,5,1318,0.891,0.918786648877129,0.0277866488771289,1,0,0
"70",403,15,24,1,1,3,1,5,943,0.891,0.918786648877129,0.0277866488771289,1,0,0
"71",404,15,24,1,1,3,1,5,664,0.891,0.918786648877129,0.0277866488771289,1,0,0
"72",490,20,24,1,1,3,1,5,1862,0.891,0.918786648877129,0.0277866488771289,0,1,0
"73",491,20,24,1,1,3,1,5,1174,0.891,0.918786648877129,0.0277866488771289,0,1,0
"74",492,20,24,1,1,3,1,5,159,0.891,0.918786648877129,0.0277866488771289,0,1,0
"75",493,20,24,1,1,3,1,5,2192,0.891,0.918786648877129,0.0277866488771289,0,1,0
"76",494,20,24,1,1,3,1,5,1521,0.891,0.918786648877129,0.0277866488771289,0,1,0
"77",495,20,24,1,1,3,1,5,1415,0.891,0.918786648877129,0.0277866488771289,0,1,0
"78",496,20,24,1,1,3,1,5,4104,0.891,0.918786648877129,0.0277866488771289,0,1,0
"79",497,20,24,1,1,3,1,5,2172,0.891,0.918786648877129,0.0277866488771289,0,1,0
"80",498,20,24,1,1,3,1,5,1914,0.891,0.918786648877129,0.0277866488771289,0,1,0
"81",499,20,24,1,1,3,1,5,726,0.891,0.918786648877129,0.0277866488771289,0,1,0
"82",500,20,24,1,1,3,1,5,2785,0.891,0.918786648877129,0.0277866488771289,0,1,0
"83",501,20,24,1,1,3,1,5,2259,0.891,0.918786648877129,0.0277866488771289,0,1,0
"84",502,20,24,1,1,3,1,5,3732,0.891,0.918786648877129,0.0277866488771289,0,1,0
"85",503,20,24,1,1,3,1,5,2562,0.891,0.918786648877129,0.0277866488771289,0,1,0
"86",504,20,24,1,1,3,1,5,2087,0.891,0.918786648877129,0.0277866488771289,0,1,0
"87",505,20,24,1,1,3,1,5,1550,0.891,0.918786648877129,0.0277866488771289,0,1,0
"88",506,20,24,1,1,3,1,5,1446,0.891,0.918786648877129,0.0277866488771289,0,1,0
"89",507,20,24,1,1,3,1,5,1522,0.891,0.918786648877129,0.0277866488771289,0,1,0
"90",508,20,24,1,1,3,1,5,1653,0.891,0.918786648877129,0.0277866488771289,0,1,0
"91",509,20,24,1,1,3,1,5,2687,0.891,0.918786648877129,0.0277866488771289,0,1,0
"92",510,20,24,1,1,3,1,5,2205,0.891,0.918786648877129,0.0277866488771289,0,1,0
"93",511,20,24,1,1,3,1,5,1264,0.891,0.918786648877129,0.0277866488771289,0,1,0
"94",512,20,24,1,1,3,1,5,951,0.891,0.918786648877129,0.0277866488771289,0,1,0
"95",513,20,24,1,1,3,1,5,4003,0.891,0.918786648877129,0.0277866488771289,0,1,0
"96",514,20,24,1,1,3,1,5,1986,0.891,0.918786648877129,0.0277866488771289,0,1,0
"97",515,20,24,1,1,3,1,5,2990,0.891,0.918786648877129,0.0277866488771289,0,1,0
"98",516,20,24,1,1,3,1,5,935,0.891,0.918786648877129,0.0277866488771289,0,1,0
"99",517,20,24,1,1,3,1,5,1308,0.891,0.918786648877129,0.0277866488771289,0,1,0
"100",518,20,24,1,1,3,1,5,3993,0.891,0.918786648877129,0.0277866488771289,0,1,0
"101",519,20,24,1,1,3,1,5,1079,0.891,0.918786648877129,0.0277866488771289,0,1,0
"102",520,20,24,1,1,3,1,5,1463,0.891,0.918786648877129,0.0277866488771289,0,1,0
"103",521,20,24,1,1,3,1,5,1939,0.891,0.918786648877129,0.0277866488771289,0,1,0
"104",522,20,24,1,1,3,1,5,744,0.891,0.918786648877129,0.0277866488771289,0,1,0
"105",523,20,24,1,1,3,1,5,1004,0.891,0.918786648877129,0.0277866488771289,0,1,0
"106",524,20,24,1,1,3,1,5,1510,0.891,0.918786648877129,0.0277866488771289,0,1,0
"107",525,20,24,1,1,3,1,5,1528,0.891,0.918786648877129,0.0277866488771289,0,1,0
"108",526,20,24,1,1,3,1,5,1944,0.891,0.918786648877129,0.0277866488771289,0,1,0
"109",527,20,24,1,1,3,1,5,2895,0.891,0.918786648877129,0.0277866488771289,0,0,1
"110",528,20,24,1,1,3,1,5,476,0.891,0.918786648877129,0.0277866488771289,1,0,0
"111",529,20,24,1,1,3,1,5,541,0.891,0.918786648877129,0.0277866488771289,1,0,0
"112",530,20,24,1,1,3,1,5,340,0.891,0.918786648877129,0.0277866488771289,1,0,0
"113",531,20,24,1,1,3,1,5,1764,0.891,0.918786648877129,0.0277866488771289,1,0,0
"114",532,20,24,1,1,3,1,5,1099,0.891,0.918786648877129,0.0277866488771289,1,0,0
"115",533,20,24,1,1,3,1,5,995,0.891,0.918786648877129,0.0277866488771289,0,0,1
"116",534,20,24,1,1,3,1,5,233,0.891,0.918786648877129,0.0277866488771289,1,0,0
"117",535,20,24,1,1,3,1,5,157,0.891,0.918786648877129,0.0277866488771289,1,0,0
"118",536,20,24,1,1,3,1,5,2049,0.891,0.918786648877129,0.0277866488771289,0,1,0
"119",537,20,24,1,1,3,1,5,135,0.891,0.918786648877129,0.0277866488771289,1,0,0
"120",538,20,24,1,1,3,1,5,394,0.891,0.918786648877129,0.0277866488771289,1,0,0
"121",539,20,24,1,1,3,1,5,969,0.891,0.918786648877129,0.0277866488771289,0,0,1
"122",540,20,24,1,1,3,1,5,809,0.891,0.918786648877129,0.0277866488771289,1,0,0
"123",541,20,24,1,1,3,1,5,1021,0.891,0.918786648877129,0.0277866488771289,1,0,0
"124",542,20,24,1,1,3,1,5,210,0.891,0.918786648877129,0.0277866488771289,1,0,0
"125",543,20,24,1,1,3,1,5,248,0.891,0.918786648877129,0.0277866488771289,1,0,0
"126",544,20,24,1,1,3,1,5,603,0.891,0.918786648877129,0.0277866488771289,1,0,0
"127",545,20,24,1,1,3,1,5,1176,0.891,0.918786648877129,0.0277866488771289,1,0,0
"128",546,20,24,1,1,3,1,5,426,0.891,0.918786648877129,0.0277866488771289,1,0,0
"129",547,20,24,1,1,3,1,5,563,0.891,0.918786648877129,0.0277866488771289,1,0,0
"130",548,20,24,1,1,3,1,5,335,0.891,0.918786648877129,0.0277866488771289,1,0,0
"131",549,20,24,1,1,3,1,5,751,0.891,0.918786648877129,0.0277866488771289,1,0,0
"132",550,20,24,1,1,3,1,5,371,0.891,0.918786648877129,0.0277866488771289,1,0,0
"133",551,20,24,1,1,3,1,5,190,0.891,0.918786648877129,0.0277866488771289,1,0,0
"134",552,20,24,1,1,3,1,5,884,0.891,0.918786648877129,0.0277866488771289,1,0,0
"135",553,20,24,1,1,3,1,5,873,0.891,0.918786648877129,0.0277866488771289,1,0,0
"136",554,20,24,1,1,3,1,5,622,0.891,0.918786648877129,0.0277866488771289,1,0,0
"137",555,21,24,4,4,1,2,1,2005,1,1,0,0,0,1
"138",556,21,24,4,4,1,2,1,2214,1,1,0,1,0,0
"139",557,21,24,4,4,1,2,1,1265,1,1,0,1,0,0
"140",558,21,24,4,4,1,2,1,1016,1,1,0,1,0,0
"141",559,21,24,4,4,1,2,1,2181,1,1,0,1,0,0
"142",560,21,24,4,4,1,2,1,1415,1,1,0,1,0,0
"143",561,21,24,4,4,1,2,1,1535,1,1,0,1,0,0
"144",562,21,24,4,4,1,2,1,1173,1,1,0,1,0,0
"145",563,21,24,4,4,1,2,1,378,1,1,0,1,0,0
"146",564,21,24,4,4,1,2,1,438,1,1,0,1,0,0
"147",565,21,24,4,4,1,2,1,2520,1,1,0,1,0,0
"148",566,21,24,4,4,1,2,1,1276,1,1,0,1,0,0
"149",567,21,24,4,4,1,2,1,615,1,1,0,1,0,0
"150",568,21,24,4,4,1,2,1,977,1,1,0,1,0,0
"151",569,21,24,4,4,1,2,1,498,1,1,0,1,0,0
"152",570,21,24,4,4,1,2,1,512,1,1,0,1,0,0
"153",571,21,24,4,4,1,2,1,812,1,1,0,1,0,0
"154",572,21,24,4,4,1,2,1,2560,1,1,0,1,0,0
"155",573,21,24,4,4,1,2,1,2496,1,1,0,1,0,0
"156",574,21,24,4,4,1,2,1,924,1,1,0,1,0,0
"157",575,21,24,4,4,1,2,1,500,1,1,0,1,0,0
"158",576,21,24,4,4,1,2,1,752,1,1,0,1,0,0
"159",577,21,24,4,4,1,2,1,1189,1,1,0,1,0,0
"160",578,21,24,4,4,1,2,1,993,1,1,0,1,0,0
"161",579,21,24,4,4,1,2,1,1483,1,1,0,1,0,0
"162",580,21,24,4,4,1,2,1,2296,1,1,0,1,0,0
"163",581,21,24,4,4,1,2,1,1257,1,1,0,1,0,0
"164",582,21,24,4,4,1,2,1,1498,1,1,0,1,0,0
"165",583,21,24,4,4,1,2,1,948,1,1,0,1,0,0
"166",584,21,24,4,4,1,2,1,951,1,1,0,1,0,0
"167",585,21,24,4,4,1,2,1,2253,1,1,0,1,0,0
"168",586,21,24,4,4,1,2,1,2787,1,1,0,1,0,0
"169",587,21,24,4,4,1,2,1,2527,1,1,0,1,0,0
"170",588,21,24,4,4,1,2,1,2246,1,1,0,1,0,0
"171",589,21,24,4,4,1,2,1,1289,1,1,0,1,0,0
"172",590,21,24,4,4,1,2,1,1211,1,1,0,1,0,0
"173",591,22,24,4,4,4,2,1,958,1,1,0,0,1,0
"174",592,22,24,4,4,4,2,1,1718,1,1,0,0,1,0
"175",593,22,24,4,4,4,2,1,2751,1,1,0,0,0,1
"176",594,22,24,4,4,4,2,1,217,1,1,0,1,0,0
"177",596,22,24,4,4,4,2,1,265,1,1,0,1,0,0
"178",597,22,24,4,4,4,2,1,874,1,1,0,0,0,1
"179",598,22,24,4,4,4,2,1,647,1,1,0,1,0,0
"180",599,22,24,4,4,4,2,1,411,1,1,0,1,0,0
"181",600,22,24,4,4,4,2,1,468,1,1,0,1,0,0
"182",601,22,24,4,4,4,2,1,826,1,1,0,1,0,0
"183",602,22,24,4,4,4,2,1,549,1,1,0,1,0,0
"184",603,22,24,4,4,4,2,1,784,1,1,0,1,0,0
"185",604,22,24,4,4,4,2,1,787,1,1,0,1,0,0
"186",605,22,24,4,4,4,2,1,594,1,1,0,1,0,0
"187",606,22,24,4,4,4,2,1,720,1,1,0,1,0,0
"188",607,22,24,4,4,4,2,1,845,1,1,0,1,0,0
"189",608,22,24,4,4,4,2,1,1192,1,1,0,1,0,0
"190",609,22,24,4,4,4,2,1,640,1,1,0,1,0,0
"191",610,22,24,4,4,4,2,1,640,1,1,0,1,0,0
"192",611,22,24,4,4,4,2,1,495,1,1,0,1,0,0
"193",612,22,24,4,4,4,2,1,926,1,1,0,1,0,0
"194",613,22,24,4,4,4,2,1,1023,1,1,0,1,0,0
"195",614,22,24,4,4,4,2,1,350,1,1,0,1,0,0
"196",615,22,24,4,4,4,2,1,392,1,1,0,1,0,0
"197",724,25,24,4,4,4,2,1,2454,1,1,0,0,0,1
"198",725,25,24,4,4,4,2,1,3500,1,1,0,0,1,0
"199",726,25,24,4,4,4,2,1,3727,1,1,0,0,1,0
"200",727,25,24,4,4,4,2,1,753,1,1,0,0,1,0
"201",728,25,24,4,4,4,2,1,1904,1,1,0,0,1,0
"202",729,25,24,4,4,4,2,1,708,1,1,0,0,1,0
"203",730,25,24,4,4,4,2,1,3771,1,1,0,0,0,1
"204",731,25,24,4,4,4,2,1,800,1,1,0,1,0,0
"205",732,25,24,4,4,4,2,1,647,1,1,0,1,0,0
"206",733,25,24,4,4,4,2,1,969,1,1,0,1,0,0
"207",734,25,24,4,4,4,2,1,242,1,1,0,1,0,0
"208",735,25,24,4,4,4,2,1,1316,1,1,0,1,0,0
"209",736,25,24,4,4,4,2,1,933,1,1,0,1,0,0
"210",737,25,24,4,4,4,2,1,340,1,1,0,0,0,1
"211",738,25,24,4,4,4,2,1,382,1,1,0,1,0,0
"212",740,25,24,4,4,4,2,1,1727,1,1,0,1,0,0
"213",741,25,24,4,4,4,2,1,525,1,1,0,1,0,0
"214",742,25,24,4,4,4,2,1,1081,1,1,0,1,0,0
"215",743,25,24,4,4,4,2,1,503,1,1,0,1,0,0
"216",744,25,24,4,4,4,2,1,646,1,1,0,1,0,0
"217",745,25,24,4,4,4,2,1,304,1,1,0,1,0,0
"218",746,25,24,4,4,4,2,1,2046,1,1,0,1,0,0
"219",747,25,24,4,4,4,2,1,912,1,1,0,1,0,0
"220",1221,34,24,4,4,4,2,1,779,1,1,0,0,0,1
"221",1222,34,24,4,4,4,2,1,173,1,1,0,1,0,0
"222",1223,34,24,4,4,4,2,1,439,1,1,0,1,0,0
"223",1224,34,24,4,4,4,2,1,250,1,1,0,1,0,0
"224",1225,34,24,4,4,4,2,1,495,1,1,0,1,0,0
"225",1226,34,24,4,4,4,2,1,656,1,1,0,1,0,0
"226",1227,34,24,4,4,4,2,1,368,1,1,0,1,0,0
"227",1228,34,24,4,4,4,2,1,423,1,1,0,1,0,0
"228",1229,34,24,4,4,4,2,1,654,1,1,0,1,0,0
"229",1230,34,24,4,4,4,2,1,283,1,1,0,1,0,0
"230",1231,34,24,4,4,4,2,1,238,1,1,0,1,0,0
"231",1232,34,24,4,4,4,2,1,231,1,1,0,1,0,0
"232",1233,34,24,4,4,4,2,1,466,1,1,0,1,0,0
"233",1234,34,24,4,4,4,2,1,402,1,1,0,1,0,0
"234",1235,34,24,4,4,4,2,1,378,1,1,0,1,0,0
"235",1236,34,24,4,4,4,2,1,392,1,1,0,1,0,0
"236",1237,34,24,4,4,4,2,1,819,1,1,0,1,0,0
"237",1238,34,24,4,4,4,2,1,1877,1,1,0,0,0,1
"238",1239,34,24,4,4,4,2,1,272,1,1,0,1,0,0
"239",1240,34,24,4,4,4,2,1,1983,1,1,0,1,0,0
"240",1241,34,24,4,4,4,2,1,465,1,1,0,1,0,0
"241",1520,44,24,1,1,3,1,5,1200,0.891,0.918786648877129,0.0277866488771289,0,0,1
"242",1521,44,24,1,1,3,1,5,426,0.891,0.918786648877129,0.0277866488771289,0,0,1
"243",1522,44,24,1,1,3,1,5,1143,0.891,0.918786648877129,0.0277866488771289,0,1,0
"244",1523,44,24,1,1,3,1,5,158,0.891,0.918786648877129,0.0277866488771289,1,0,0
"245",1524,44,24,1,1,3,1,5,245,0.891,0.918786648877129,0.0277866488771289,1,0,0
"246",1525,44,24,1,1,3,1,5,630,0.891,0.918786648877129,0.0277866488771289,1,0,0
"247",1526,44,24,1,1,3,1,5,365,0.891,0.918786648877129,0.0277866488771289,1,0,0
"248",1527,44,24,1,1,3,1,5,913,0.891,0.918786648877129,0.0277866488771289,1,0,0
"249",1528,44,24,1,1,3,1,5,356,0.891,0.918786648877129,0.0277866488771289,1,0,0
"250",1529,44,24,1,1,3,1,5,102,0.891,0.918786648877129,0.0277866488771289,1,0,0
"251",1530,44,24,1,1,3,1,5,300,0.891,0.918786648877129,0.0277866488771289,1,0,0
"252",1531,44,24,1,1,3,1,5,582,0.891,0.918786648877129,0.0277866488771289,1,0,0
"253",1532,44,24,1,1,3,1,5,322,0.891,0.918786648877129,0.0277866488771289,1,0,0
"254",1533,44,24,1,1,3,1,5,413,0.891,0.918786648877129,0.0277866488771289,1,0,0
"255",1534,44,24,1,1,3,1,5,621,0.891,0.918786648877129,0.0277866488771289,1,0,0
"256",1535,44,24,1,1,3,1,5,118,0.891,0.918786648877129,0.0277866488771289,1,0,0
"257",1536,45,24,1,2,4,1,5,1469,0.891,0.918786648877129,0.0277866488771289,0,1,0
"258",1537,45,24,1,2,4,1,5,820,0.891,0.918786648877129,0.0277866488771289,0,0,1
"259",1538,45,24,1,2,4,1,5,1839,0.891,0.918786648877129,0.0277866488771289,0,1,0
"260",1539,45,24,1,2,4,1,5,1641,0.891,0.918786648877129,0.0277866488771289,0,1,0
"261",1540,45,24,1,2,4,1,5,742,0.891,0.918786648877129,0.0277866488771289,1,0,0
"262",1541,45,24,1,2,4,1,5,783,0.891,0.918786648877129,0.0277866488771289,1,0,0
"263",1542,45,24,1,2,4,1,5,339,0.891,0.918786648877129,0.0277866488771289,1,0,0
"264",1543,45,24,1,2,4,1,5,360,0.891,0.918786648877129,0.0277866488771289,1,0,0
"265",1544,45,24,1,2,4,1,5,1151,0.891,0.918786648877129,0.0277866488771289,1,0,0
"266",1545,45,24,1,2,4,1,5,869,0.891,0.918786648877129,0.0277866488771289,1,0,0
"267",1546,45,24,1,2,4,1,5,807,0.891,0.918786648877129,0.0277866488771289,1,0,0
"268",1547,45,24,1,2,4,1,5,374,0.891,0.918786648877129,0.0277866488771289,1,0,0
"269",1548,45,24,1,2,4,1,5,161,0.891,0.918786648877129,0.0277866488771289,1,0,0
"270",1549,45,24,1,2,4,1,5,307,0.891,0.918786648877129,0.0277866488771289,1,0,0
"271",1550,45,24,1,2,4,1,5,472,0.891,0.918786648877129,0.0277866488771289,1,0,0
"272",1551,45,24,1,2,4,1,5,753,0.891,0.918786648877129,0.0277866488771289,1,0,0
"273",1552,45,24,1,2,4,1,5,368,0.891,0.918786648877129,0.0277866488771289,1,0,0
"274",1553,45,24,1,2,4,1,5,381,0.891,0.918786648877129,0.0277866488771289,1,0,0
"275",1554,45,24,1,2,4,1,5,442,0.891,0.918786648877129,0.0277866488771289,1,0,0
"276",1555,45,24,1,2,4,1,5,409,0.891,0.918786648877129,0.0277866488771289,1,0,0
"277",1587,48,24,1,1,3,1,5,1111,0.891,0.918786648877129,0.0277866488771289,0,0,1
"278",1588,48,24,1,1,3,1,5,695,0.891,0.918786648877129,0.0277866488771289,0,0,1
"279",1589,48,24,1,1,3,1,5,342,0.891,0.918786648877129,0.0277866488771289,1,0,0
"280",1590,48,24,1,1,3,1,5,869,0.891,0.918786648877129,0.0277866488771289,1,0,0
"281",1591,48,24,1,1,3,1,5,194,0.891,0.918786648877129,0.0277866488771289,1,0,0
"282",1592,48,24,1,1,3,1,5,108,0.891,0.918786648877129,0.0277866488771289,1,0,0
"283",1593,48,24,1,1,3,1,5,525,0.891,0.918786648877129,0.0277866488771289,1,0,0
"284",1594,48,24,1,1,3,1,5,108,0.891,0.918786648877129,0.0277866488771289,1,0,0
"285",1595,48,24,1,1,3,1,5,151,0.891,0.918786648877129,0.0277866488771289,1,0,0
"286",1596,48,24,1,1,3,1,5,488,0.891,0.918786648877129,0.0277866488771289,1,0,0
"287",1597,48,24,1,1,3,1,5,547,0.891,0.918786648877129,0.0277866488771289,1,0,0
"288",1598,48,24,1,1,3,1,5,1264,0.891,0.918786648877129,0.0277866488771289,1,0,0
"289",1599,48,24,1,1,3,1,5,722,0.891,0.918786648877129,0.0277866488771289,1,0,0
"290",1600,48,24,1,1,3,1,5,286,0.891,0.918786648877129,0.0277866488771289,1,0,0
"291",1601,48,24,1,1,3,1,5,1507,0.891,0.918786648877129,0.0277866488771289,1,0,0
"292",1602,48,24,1,1,3,1,5,464,0.891,0.918786648877129,0.0277866488771289,1,0,0
"293",1603,48,24,1,1,3,1,5,537,0.891,0.918786648877129,0.0277866488771289,1,0,0
"294",1604,49,24,1,1,3,1,5,260,0.891,0.918786648877129,0.0277866488771289,0,1,0
"295",1605,49,24,1,1,3,1,5,1270,0.891,0.918786648877129,0.0277866488771289,0,1,0
"296",1606,49,24,1,1,3,1,5,991,0.891,0.918786648877129,0.0277866488771289,0,1,0
"297",1607,49,24,1,1,3,1,5,617,0.891,0.918786648877129,0.0277866488771289,0,1,0
"298",1608,49,24,1,1,3,1,5,582,0.891,0.918786648877129,0.0277866488771289,0,1,0
"299",1609,49,24,1,1,3,1,5,530,0.891,0.918786648877129,0.0277866488771289,1,0,0
"300",1610,49,24,1,1,3,1,5,589,0.891,0.918786648877129,0.0277866488771289,1,0,0
"301",1611,49,24,1,1,3,1,5,511,0.891,0.918786648877129,0.0277866488771289,1,0,0
"302",1612,50,24,4,4,4,2,1,1873,1,1,0,0,0,1
"303",1613,50,24,4,4,4,2,1,2325,1,1,0,0,0,1
"304",1614,50,24,4,4,4,2,1,432,1,1,0,1,0,0
"305",1615,50,24,4,4,4,2,1,2279,1,1,0,1,0,0
"306",1616,50,24,4,4,4,2,1,2451,1,1,0,1,0,0
"307",1617,50,24,4,4,4,2,1,1228,1,1,0,1,0,0
"308",1618,50,24,4,4,4,2,1,1542,1,1,0,1,0,0
"309",1619,50,24,4,4,4,2,1,2210,1,1,0,1,0,0
"310",1620,50,24,4,4,4,2,1,2138,1,1,0,1,0,0
"311",1621,50,24,4,4,4,2,1,388,1,1,0,1,0,0
"312",1622,50,24,4,4,4,2,1,3311,1,1,0,0,0,1
"313",1623,50,24,4,4,4,2,1,2712,1,1,0,0,0,1
"314",1624,50,24,4,4,4,2,1,440,1,1,0,1,0,0
"315",1625,50,24,4,4,4,2,1,470,1,1,0,1,0,0
"316",1626,50,24,4,4,4,2,1,223,1,1,0,1,0,0
"317",1627,50,24,4,4,4,2,1,1031,1,1,0,1,0,0
"318",1628,50,24,4,4,4,2,1,1423,1,1,0,0,0,1
"319",1629,50,24,4,4,4,2,1,2293,1,1,0,0,0,1
"320",1630,50,24,4,4,4,2,1,1166,1,1,0,1,0,0
"321",1631,50,24,4,4,4,2,1,2746,1,1,0,0,1,0
"322",1632,50,24,4,4,4,2,1,1555,1,1,0,0,1,0
"323",1633,50,24,4,4,4,2,1,2213,1,1,0,0,0,1
"324",1634,50,24,4,4,4,2,1,653,1,1,0,1,0,0
"325",1635,50,24,4,4,4,2,1,500,1,1,0,1,0,0
"326",1637,50,24,4,4,4,2,1,390,1,1,0,1,0,0
"327",60,4,24,3,2,4,14,2,301,0.717,0.801942632523428,0.0849426325234284,0,1,0
"328",61,4,24,3,2,4,14,2,132,0.717,0.801942632523428,0.0849426325234284,1,0,0
