"","SECCION","munn.x","edon.x","disloc2015","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"85",505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"86",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"87",507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"88",508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"89",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"90",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"91",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"92",512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"93",513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"94",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"95",515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"96",516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"97",517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"98",518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"99",519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"100",520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"101",521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"102",522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"103",523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"104",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"105",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"106",526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"107",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"108",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"109",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"110",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"111",531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"112",532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"113",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"114",534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"115",535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"116",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"117",537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"118",538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"119",539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"120",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"121",541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"122",542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"123",543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"124",544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"125",545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"126",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"127",547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"128",548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"129",549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"130",550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"131",551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"132",552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"133",553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"134",554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"135",555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"136",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"137",557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"138",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"139",559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"140",560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"141",561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"142",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"143",563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"144",564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"145",565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"146",566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"147",567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"148",568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"149",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"150",570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"151",571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"152",572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"153",573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"154",574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"155",575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"156",576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"157",577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"158",578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"159",579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"160",580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"161",581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"162",582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"163",583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"164",584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"165",585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"166",586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"167",587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"168",588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"169",589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"170",590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"171",591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"172",592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"173",593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"174",594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"175",595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"176",596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"177",597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"178",598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"179",599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"180",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"181",601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"182",602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"183",603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"184",604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"185",605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"186",606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"187",607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"188",608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"189",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"190",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"191",611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"192",612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"193",613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"194",614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"195",615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"196",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"197",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"198",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"199",619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"200",620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"201",621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"202",622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"203",623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"204",624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"205",625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"206",626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"207",627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"208",628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"209",629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"210",630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"211",631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"212",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"213",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"214",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"215",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"216",636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"217",637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"218",638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"219",639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"220",640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"221",641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"222",811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"223",812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"224",813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"225",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"226",815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"227",816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"228",817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"229",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"230",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"231",820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"232",821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"233",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"234",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"235",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"236",825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"237",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"238",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"239",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"240",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"241",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"242",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"243",832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"244",833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"245",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"246",835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"247",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"248",837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"249",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"250",839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"251",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"252",841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"253",842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"254",843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"255",844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"256",845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"257",846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"258",847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"259",848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"260",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"261",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"262",851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"263",852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"264",853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"265",854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"266",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"267",856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"268",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"269",858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"270",859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"271",860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"272",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"273",862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"274",863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"275",864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"276",865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"277",866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"278",867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"279",868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"280",869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"281",870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"282",871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"283",872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"284",873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"285",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"286",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"287",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"288",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"289",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"290",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"291",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"292",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"293",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"294",191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"295",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"296",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"297",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"298",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"299",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"300",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"301",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"302",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"303",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"304",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"305",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"306",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"307",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"308",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"309",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"310",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"311",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"312",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"313",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"314",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
