"","SECCION","munn.x","edon.x","edo.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"133",953,5,9,"df",1,2,12,12,12,1771,0.752,0.818982423557729,0.066982423557729,0,0,0
"134",954,5,9,"df",1,2,12,12,12,3141,0.752,0.818982423557729,0.066982423557729,0,0,0
"135",955,5,9,"df",1,2,12,12,12,1721,0.752,0.818982423557729,0.066982423557729,0,0,0
"136",956,5,9,"df",1,2,12,12,12,1282,0.752,0.818982423557729,0.066982423557729,0,0,0
"137",957,5,9,"df",1,2,12,12,12,1320,0.752,0.818982423557729,0.066982423557729,0,0,0
"138",958,5,9,"df",2,2,12,12,12,1175,0.752,0.818982423557729,0.066982423557729,0,0,0
"139",959,5,9,"df",2,2,12,12,12,1080,0.752,0.818982423557729,0.066982423557729,0,0,0
"140",960,5,9,"df",2,2,12,12,12,742,0.752,0.818982423557729,0.066982423557729,0,0,0
"141",961,5,9,"df",2,2,12,12,12,908,0.752,0.818982423557729,0.066982423557729,0,0,0
"142",962,5,9,"df",2,2,12,12,12,911,0.752,0.818982423557729,0.066982423557729,0,0,0
"143",963,5,9,"df",2,2,10,10,10,838,0.511,0.522618074013494,0.011618074013494,0,0,0
"144",964,5,9,"df",2,2,10,10,10,957,0.511,0.522618074013494,0.011618074013494,0,0,0
"145",965,5,9,"df",2,2,10,10,10,699,0.511,0.522618074013494,0.011618074013494,0,0,0
"146",966,5,9,"df",1,2,10,10,10,2071,0.511,0.522618074013494,0.011618074013494,0,0,0
"147",967,5,9,"df",1,2,10,10,10,1866,0.511,0.522618074013494,0.011618074013494,0,0,0
"148",968,5,9,"df",1,2,10,10,10,1637,0.511,0.522618074013494,0.011618074013494,0,0,0
"149",969,5,9,"df",1,2,10,10,10,2055,0.511,0.522618074013494,0.011618074013494,0,0,0
"150",970,5,9,"df",4,2,10,10,10,1934,0.511,0.522618074013494,0.011618074013494,0,0,0
"151",971,5,9,"df",4,2,10,10,10,1914,0.511,0.522618074013494,0.011618074013494,0,0,0
"152",972,5,9,"df",4,2,10,10,10,1706,0.511,0.522618074013494,0.011618074013494,0,0,0
"153",973,5,9,"df",4,2,10,10,10,1307,0.511,0.522618074013494,0.011618074013494,0,0,0
"154",979,5,9,"df",2,2,10,10,10,685,0.511,0.522618074013494,0.011618074013494,0,0,0
"155",983,5,9,"df",2,2,12,12,12,861,0.752,0.818982423557729,0.066982423557729,0,0,0
"156",984,5,9,"df",2,2,12,12,12,805,0.752,0.818982423557729,0.066982423557729,0,0,0
"157",1075,5,9,"df",2,2,10,10,10,591,0.511,0.522618074013494,0.011618074013494,0,0,0
"158",1076,5,9,"df",2,2,10,10,10,759,0.511,0.522618074013494,0.011618074013494,0,0,0
"159",1077,5,9,"df",1,1,12,12,12,1863,0.752,0.818982423557729,0.066982423557729,0,0,0
"160",974,5,9,"df",4,2,10,10,10,1433,0.511,0.522618074013494,0.011618074013494,0,0,0
"161",975,5,9,"df",4,2,10,10,10,1552,0.511,0.522618074013494,0.011618074013494,0,0,0
"162",976,5,9,"df",1,2,10,10,10,1868,0.511,0.522618074013494,0.011618074013494,0,0,0
"163",977,5,9,"df",2,2,10,10,10,1139,0.511,0.522618074013494,0.011618074013494,0,0,0
"164",978,5,9,"df",2,2,10,10,10,723,0.511,0.522618074013494,0.011618074013494,0,0,0
"165",980,5,9,"df",2,2,10,10,10,1069,0.511,0.522618074013494,0.011618074013494,0,0,0
"166",981,5,9,"df",2,2,10,10,10,840,0.511,0.522618074013494,0.011618074013494,0,0,0
"167",982,5,9,"df",2,2,10,10,10,1155,0.511,0.522618074013494,0.011618074013494,0,0,0
"168",985,5,9,"df",2,2,10,10,10,734,0.511,0.522618074013494,0.011618074013494,0,0,0
"169",986,5,9,"df",2,2,10,10,10,959,0.511,0.522618074013494,0.011618074013494,0,0,0
"170",987,5,9,"df",2,2,10,10,10,7121,0.511,0.522618074013494,0.011618074013494,0,0,0
"171",988,5,9,"df",2,2,10,10,10,649,0.511,0.522618074013494,0.011618074013494,0,0,0
"172",989,5,9,"df",2,2,10,10,10,1028,0.511,0.522618074013494,0.011618074013494,0,0,0
"173",990,5,9,"df",2,2,10,10,10,1000,0.511,0.522618074013494,0.011618074013494,0,0,0
"174",991,5,9,"df",2,2,10,10,10,950,0.511,0.522618074013494,0.011618074013494,0,0,0
"175",992,5,9,"df",2,2,10,10,10,582,0.511,0.522618074013494,0.011618074013494,0,0,0
"176",993,5,9,"df",2,2,10,10,10,746,0.511,0.522618074013494,0.011618074013494,0,0,0
"177",994,5,9,"df",2,2,10,10,10,1043,0.511,0.522618074013494,0.011618074013494,0,0,0
"178",995,5,9,"df",2,2,10,10,10,1096,0.511,0.522618074013494,0.011618074013494,0,0,0
"179",996,5,9,"df",2,2,10,10,10,1229,0.511,0.522618074013494,0.011618074013494,0,0,0
"180",997,5,9,"df",2,2,10,10,10,581,0.511,0.522618074013494,0.011618074013494,0,0,0
"181",998,5,9,"df",2,2,10,10,10,1802,0.511,0.522618074013494,0.011618074013494,0,0,0
"182",999,5,9,"df",2,2,10,10,10,1375,0.511,0.522618074013494,0.011618074013494,0,0,0
"183",1000,5,9,"df",2,2,10,10,10,1314,0.511,0.522618074013494,0.011618074013494,0,0,0
"184",1001,5,9,"df",2,2,10,10,10,1247,0.511,0.522618074013494,0.011618074013494,0,0,0
"185",1002,5,9,"df",2,2,10,10,10,2952,0.511,0.522618074013494,0.011618074013494,0,0,0
"186",1003,5,9,"df",2,2,10,10,10,1248,0.511,0.522618074013494,0.011618074013494,0,0,0
"187",1004,5,9,"df",2,2,10,10,10,1352,0.511,0.522618074013494,0.011618074013494,0,0,0
"188",1005,5,9,"df",2,2,10,10,10,870,0.511,0.522618074013494,0.011618074013494,0,0,0
"189",1006,5,9,"df",2,2,10,10,10,1003,0.511,0.522618074013494,0.011618074013494,0,0,0
"190",1007,5,9,"df",2,2,10,10,10,639,0.511,0.522618074013494,0.011618074013494,0,0,0
"191",1008,5,9,"df",2,2,10,10,10,1188,0.511,0.522618074013494,0.011618074013494,0,0,0
"192",1009,5,9,"df",2,2,10,10,10,1160,0.511,0.522618074013494,0.011618074013494,0,0,0
"193",1010,5,9,"df",2,2,10,10,10,906,0.511,0.522618074013494,0.011618074013494,0,0,0
"194",1011,5,9,"df",2,2,10,10,10,750,0.511,0.522618074013494,0.011618074013494,0,0,0
"195",1012,5,9,"df",2,2,10,10,10,606,0.511,0.522618074013494,0.011618074013494,0,0,0
"196",1013,5,9,"df",2,2,10,10,10,912,0.511,0.522618074013494,0.011618074013494,0,0,0
"197",1014,5,9,"df",2,2,10,10,10,1372,0.511,0.522618074013494,0.011618074013494,0,0,0
"198",1015,5,9,"df",2,2,10,10,10,1155,0.511,0.522618074013494,0.011618074013494,0,0,0
"199",1016,5,9,"df",2,2,10,10,10,1123,0.511,0.522618074013494,0.011618074013494,0,0,0
"200",1017,5,9,"df",2,2,10,10,10,826,0.511,0.522618074013494,0.011618074013494,0,0,0
"201",1018,5,9,"df",2,2,10,10,10,554,0.511,0.522618074013494,0.011618074013494,0,0,0
"202",1019,5,9,"df",2,2,10,10,10,967,0.511,0.522618074013494,0.011618074013494,0,0,0
"203",1020,5,9,"df",2,2,10,10,10,946,0.511,0.522618074013494,0.011618074013494,0,0,0
"204",1021,5,9,"df",2,2,10,10,10,755,0.511,0.522618074013494,0.011618074013494,0,0,0
"205",1022,5,9,"df",2,2,10,10,10,804,0.511,0.522618074013494,0.011618074013494,0,0,0
"206",1023,5,9,"df",2,2,10,10,10,996,0.511,0.522618074013494,0.011618074013494,0,0,0
"207",1024,5,9,"df",2,2,10,10,10,933,0.511,0.522618074013494,0.011618074013494,0,0,0
"208",1025,5,9,"df",2,2,10,10,10,963,0.511,0.522618074013494,0.011618074013494,0,0,0
"209",1026,5,9,"df",2,2,10,10,10,1495,0.511,0.522618074013494,0.011618074013494,0,0,0
"210",1027,5,9,"df",2,2,10,10,10,1235,0.511,0.522618074013494,0.011618074013494,0,0,0
"211",1028,5,9,"df",2,2,10,10,10,4504,0.511,0.522618074013494,0.011618074013494,0,0,0
"212",1029,5,9,"df",2,2,10,10,10,1499,0.511,0.522618074013494,0.011618074013494,0,0,0
"213",1030,5,9,"df",2,2,10,10,10,1015,0.511,0.522618074013494,0.011618074013494,0,0,0
"214",1031,5,9,"df",2,2,10,10,10,1019,0.511,0.522618074013494,0.011618074013494,0,0,0
"215",1032,5,9,"df",2,2,10,10,10,775,0.511,0.522618074013494,0.011618074013494,0,0,0
"216",1033,5,9,"df",2,2,10,10,10,1472,0.511,0.522618074013494,0.011618074013494,0,0,0
"217",1034,5,9,"df",2,2,10,10,10,1861,0.511,0.522618074013494,0.011618074013494,0,0,0
"218",1035,5,9,"df",2,2,10,10,10,371,0.511,0.522618074013494,0.011618074013494,0,0,0
"219",1036,5,9,"df",2,2,10,10,10,1100,0.511,0.522618074013494,0.011618074013494,0,0,0
"220",1037,5,9,"df",2,2,10,10,10,1152,0.511,0.522618074013494,0.011618074013494,0,0,0
"221",1038,5,9,"df",2,2,10,10,10,1749,0.511,0.522618074013494,0.011618074013494,0,0,0
"222",1039,5,9,"df",2,2,10,10,10,1321,0.511,0.522618074013494,0.011618074013494,0,0,0
"223",1040,5,9,"df",2,2,10,10,10,0,0.511,0.522618074013494,0.011618074013494,0,0,0
"224",1041,5,9,"df",2,2,10,10,10,1756,0.511,0.522618074013494,0.011618074013494,0,0,0
"225",1042,5,9,"df",2,2,10,10,10,1245,0.511,0.522618074013494,0.011618074013494,0,0,0
"226",1043,5,9,"df",2,2,10,10,10,1071,0.511,0.522618074013494,0.011618074013494,0,0,0
"227",1044,5,9,"df",2,2,10,10,10,991,0.511,0.522618074013494,0.011618074013494,0,0,0
"228",1045,5,9,"df",4,2,10,10,10,1554,0.511,0.522618074013494,0.011618074013494,0,0,0
"229",1046,5,9,"df",2,2,10,10,10,1143,0.511,0.522618074013494,0.011618074013494,0,0,0
"230",1047,5,9,"df",2,2,10,10,10,1189,0.511,0.522618074013494,0.011618074013494,0,0,0
"231",1048,5,9,"df",2,2,10,10,10,1106,0.511,0.522618074013494,0.011618074013494,0,0,0
"232",1049,5,9,"df",2,2,10,10,10,1354,0.511,0.522618074013494,0.011618074013494,0,0,0
"233",1050,5,9,"df",2,2,10,10,10,3229,0.511,0.522618074013494,0.011618074013494,0,0,0
"234",1051,5,9,"df",2,2,10,10,10,1279,0.511,0.522618074013494,0.011618074013494,0,0,0
"235",1052,5,9,"df",2,2,10,10,10,696,0.511,0.522618074013494,0.011618074013494,0,0,0
"236",1053,5,9,"df",2,2,10,10,10,860,0.511,0.522618074013494,0.011618074013494,0,0,0
"237",1054,5,9,"df",2,2,10,10,10,1058,0.511,0.522618074013494,0.011618074013494,0,0,0
"238",1055,5,9,"df",2,2,10,10,10,1392,0.511,0.522618074013494,0.011618074013494,0,0,0
"239",1056,5,9,"df",2,2,10,10,10,1760,0.511,0.522618074013494,0.011618074013494,0,0,0
"240",1057,5,9,"df",2,2,10,10,10,761,0.511,0.522618074013494,0.011618074013494,0,0,0
"241",1058,5,9,"df",2,2,10,10,10,989,0.511,0.522618074013494,0.011618074013494,0,0,0
"242",1059,5,9,"df",2,2,10,10,10,953,0.511,0.522618074013494,0.011618074013494,0,0,0
"243",1060,5,9,"df",2,2,10,10,10,980,0.511,0.522618074013494,0.011618074013494,0,0,0
"244",1061,5,9,"df",2,2,10,10,10,1282,0.511,0.522618074013494,0.011618074013494,0,0,0
"245",1062,5,9,"df",2,2,10,10,10,1658,0.511,0.522618074013494,0.011618074013494,0,0,0
"246",1063,5,9,"df",2,2,10,10,10,1166,0.511,0.522618074013494,0.011618074013494,0,0,0
"247",1064,5,9,"df",2,2,10,10,10,1301,0.511,0.522618074013494,0.011618074013494,0,0,0
"248",1065,5,9,"df",2,2,10,10,10,1168,0.511,0.522618074013494,0.011618074013494,0,0,0
"249",1066,5,9,"df",2,2,10,10,10,836,0.511,0.522618074013494,0.011618074013494,0,0,0
"250",1067,5,9,"df",2,2,10,10,10,1053,0.511,0.522618074013494,0.011618074013494,0,0,0
"251",1068,5,9,"df",2,2,10,10,10,1069,0.511,0.522618074013494,0.011618074013494,0,0,0
"252",1069,5,9,"df",2,2,10,10,10,1033,0.511,0.522618074013494,0.011618074013494,0,0,0
"253",1070,5,9,"df",2,2,10,10,10,950,0.511,0.522618074013494,0.011618074013494,0,0,0
"254",1071,5,9,"df",2,2,10,10,10,755,0.511,0.522618074013494,0.011618074013494,0,0,0
"255",1072,5,9,"df",2,2,10,10,10,339,0.511,0.522618074013494,0.011618074013494,0,0,0
"256",1073,5,9,"df",2,2,10,10,10,633,0.511,0.522618074013494,0.011618074013494,0,0,0
"257",1074,5,9,"df",2,2,10,10,10,959,0.511,0.522618074013494,0.011618074013494,0,0,0
"258",1078,5,9,"df",2,2,10,10,10,700,0.511,0.522618074013494,0.011618074013494,0,0,0
"259",1079,5,9,"df",2,7,10,10,10,856,0.511,0.522618074013494,0.011618074013494,0,0,0
"260",1080,5,9,"df",2,7,10,10,10,814,0.511,0.522618074013494,0.011618074013494,0,0,0
"261",1081,5,9,"df",2,7,10,10,10,709,0.511,0.522618074013494,0.011618074013494,0,0,0
"262",1082,5,9,"df",2,7,10,10,10,663,0.511,0.522618074013494,0.011618074013494,0,0,0
"263",1083,5,9,"df",2,7,10,10,10,810,0.511,0.522618074013494,0.011618074013494,0,0,0
"264",1084,5,9,"df",2,7,10,10,10,993,0.511,0.522618074013494,0.011618074013494,0,0,0
"265",1085,5,9,"df",2,7,10,10,10,1345,0.511,0.522618074013494,0.011618074013494,0,0,0
