"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_anterior","RRI_nueva","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"81",743,30,5,13,4,1456,13,13,1,0,0,1,0,0,180311,2720963,0,0.988095843331842,0.943149267099622,13,0.513,0.966,0.034,0,0.493,0.507,0,13,0.559,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"82",753,30,5,14,1,2321,14,14,1,0,0,1,0,0,181490,2720963,0,0.84284178767904,0.93702235660367,14,0.393,1,0,0,0.568,0.432,0,14,0.495,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"83",930,30,5,16,3,2822,15,16,1,0,0,0,1,0,181067,2720963,0,1.11285737890507,0.939211383079192,15,0.599,1,0,0,0.25,0.75,0,15,0.535,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"84",1172,35,5,8,9,4860,12,8,1,0,0,0,0,0,157633,2720963,0,0.85200494739479,1.07883620498246,12,1,1,0,0,0.571,0.429,0,12,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"85",1188,35,5,9,9,1195,11,9,1,0,0,1,0,0,158244,2720963,0,0.85200494739479,1.07467068261672,11,1,1,0,0,0.571,0.429,0,11,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"86",1318,35,5,11,9,1338,9,11,1,0,0,0,0,0,161789,2720963,0,0.85200494739479,1.05112329948266,9,1,1,0,0,0.571,0.429,0,9,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"87",1379,35,5,10,8,633,10,10,1,0,0,1,0,0,158386,2720963,0,1.25598365952733,1.07370719318627,10,1,1,0,0,0.438,0.562,0,10,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"88",1,1,6,6,1,5884,15,11,1,0,0,1,0,0,43387,650555,0,1.00255665006411,0.93713986908521,15,0.95,0.667,0.334,0.167,0.833,0.167,0,15,0.931,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"89",3,1,6,2,2,1916,16,12,1,0,0,1,0,0,43224,650555,0,0.913126291322314,0.940673873311124,16,0.748,1,0,0,0.793,0.207,0,16,0.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"90",22,1,6,6,1,950,14,11,1,0,0,0,0,0,43387,650555,0,1.00255665006411,0.93713986908521,15,0.95,0.667,0.334,0.167,0.833,0.167,0,15,0.931,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"91",33,1,6,1,2,1493,13,9,1,0,0,1,0,0,43974,650555,0,0.913126291322314,0.924630179196798,13,0.441,1,0,0,0.793,0.207,0,13,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"92",92,2,6,4,4,2841,1,14,0,1,1,1,0,0,40133,650555,0,0.976105809626695,1.01312355169063,1,0.36,0.212,0.788,0.273,0.667,0.333,0,1,0.371,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"93",108,3,6,5,5,1740,2,13,1,0,0,1,0,0,39538,650555,0,0.899152753206546,1.02836985937579,3,0.34,0.444,0.555,0.194,0.417,0.583,0,3,0.35,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"94",138,5,6,7,7,7725,4,15,1,0,0,0,1,0,39791,650555,0,0.958683568329718,1.02183125581162,3,0.241,1,0,0,0.846,0.154,0,3,0.267,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"95",140,5,6,7,4,5100,3,15,0,1,1,0,0,0,39791,650555,0,0.976105809626695,1.02183125581162,3,0.241,0.212,0.788,0.273,0.667,0.333,0,3,0.267,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"96",153,5,6,8,7,1436,5,16,1,0,0,1,0,0,39932,650555,0,0.958683568329718,1.0182231668837,5,1,1,0,0,0.846,0.154,0,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"97",191,7,6,16,3,1559,12,7,1,0,0,0,1,0,39579,650555,0,0.963568203900751,1.02730456807903,12,1,0.344,0.656,0.125,0.174,0.826,0,12,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"98",200,8,6,13,13,463,8,4,0,1,1,0,0,0,40060,650555,0,1.02800585305421,1.01496973290065,8,0.548,0.857,0.142,0.071,0.867,0.133,0,8,0.529,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"99",213,8,6,13,13,1344,7,4,1,0,0,0,0,0,40060,650555,0,1.02800585305421,1.01496973290065,8,0.548,0.857,0.142,0.071,0.867,0.133,0,8,0.529,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"100",234,8,6,14,11,2523,6,2,0,1,1,1,0,0,39737,650555,0,0.933610881495258,1.02321985806679,7,0.282,0.471,0.529,0.176,0.8,0.2,0,7,0.295,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"101",244,8,6,12,14,6988,9,3,1,0,0,1,0,0,39271,650555,0,0.899749668068157,1.03536165363754,9,0.928,0.107,0.893,0.286,0.438,0.562,0,9,0.714,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"102",277,10,6,10,10,4006,10,6,0,1,1,0,1,0,39127,650555,0,1.15609006255331,1.03917211899711,10,1,0.44,0.56,0.24,0.176,0.824,0,10,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"103",298,10,6,15,9,1725,11,8,0,1,1,0,1,0,39314,650555,0,1.15108250997933,1.03422921859897,11,1,0.351,0.648,0.297,0.087,0.913,0,11,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"104",1,1,7,18,16,5562,5,24,0,1,1,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,11,0.292,0.119,0.881,0.199,0.148,0.818,0.034,11,0.285,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"105",7,2,7,3,3,3339,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,1,0.506,0.303,0.698,0.145,0,0.973,0.027,1,0.491,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"106",35,4,7,20,7,4060,19,23,0,1,1,0,0,0,202922,4763244,0,0.517432553628599,0.978053143572407,7,0.435,0.124,0.876,0.066,0,0.81,0.19,7,0.382,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"107",44,5,7,11,12,3226,23,11,1,0,0,0,1,0,203668,4763244,0,1.14261328635497,0.974470707229413,23,0.533,0.24,0.76,0.083,0,0.985,0.015,23,0.524,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"108",54,6,7,17,17,2716,9,18,0,1,1,0,1,0,187935,4763244,0,0.682078590674145,1.05604863383617,9,0.333,0.051,0.949,0.152,0,0.934,0.066,9,0.386,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"109",88,9,7,15,15,1760,11,6,1,0,0,0,0,0,223069,4763244,0,0.906973609048326,0.889717979638587,11,0.395,0.292,0.708,0.108,0.377,0.623,0,11,0.426,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"110",130,12,7,2,14,6772,10,9,1,0,0,0,1,0,212230,4763244,0,0.826855616844702,0.93515761202469,15,0.233,0.22,0.781,0.163,0.125,0.771,0.104,15,0.187,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"111",163,15,7,24,24,2650,12,19,1,0,0,0,1,0,201731,4763244,0,1.33765021466459,0.983827473219287,12,0.323,0.277,0.723,0.072,0.04,0.96,0,12,0.333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"112",186,16,7,9,9,1464,20,20,0,1,1,0,1,0,187406,4763244,0,1.05902959350288,1.05902959350288,20,1,0.132,0.868,0.079,0,0.796,0.204,20,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"113",197,17,7,14,14,2592,13,21,0,1,1,0,0,1,219171,4763244,0,0.826855616844702,0.90554179156914,13,0.366,0.22,0.781,0.163,0.125,0.771,0.104,13,0.43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"114",234,18,7,12,13,1431,4,12,1,0,0,0,1,0,207117,4763244,0,1.50375429982876,0.958243408315107,4,0.539,0.213,0.787,0.08,0.052,0.914,0.034,4,0.543,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"115",239,19,7,6,6,6070,6,8,1,0,0,0,1,0,197669,4763244,0,0.781864560352978,1.00404464028249,6,0.72,0.345,0.655,0.084,0,1,0,6,0.716,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"116",293,20,7,23,23,2728,8,7,0,1,1,0,1,0,188884,4763244,0,0.791329085660516,1.05074278393088,8,0.426,0.174,0.826,0.208,0,0.818,0.182,8,0.416,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"117",336,23,7,22,22,963,21,5,1,0,0,0,1,0,196274,4763244,0,0.883024114611141,1.0111807982718,21,0.778,0.097,0.903,0.029,0,0.947,0.053,21,0.784,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"118",456,31,7,4,7,3068,17,2,1,0,0,0,1,0,187221,4763244,0,0.517432553628599,1.06007605984371,17,0.715,0.124,0.876,0.066,0,0.81,0.19,17,0.694,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"119",532,35,7,24,24,3561,2,19,0,1,1,0,1,0,201731,4763244,0,1.33765021466459,0.983827473219287,12,0.323,0.277,0.723,0.072,0.04,0.96,0,12,0.333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"120",540,37,7,16,16,3645,3,15,0,1,1,0,1,0,201635,4763244,0,0.819399947153733,0.984295881171424,3,0.747,0.119,0.881,0.199,0.148,0.818,0.034,3,0.707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"121",556,38,7,8,10,2564,22,4,1,0,0,0,1,0,195857,4763244,0,1.67399207152497,1.01333370775617,22,1,0.227,0.773,0,0,0.865,0.135,22,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"122",718,52,7,20,20,3372,7,23,1,0,0,0,1,0,202922,4763244,0,1.23121708220376,0.978053143572407,7,0.435,0.169,0.831,0.034,0,0.733,0.267,7,0.382,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"123",815,59,7,7,7,3370,18,3,1,0,0,0,1,0,197378,4763244,0,0.517432553628599,1.00552493185664,19,0.396,0.124,0.876,0.066,0,0.81,0.19,19,0.395,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"124",1113,77,7,5,5,4271,24,1,1,0,0,0,1,0,185634,4763244,0,0.886815848149456,1.06913873536098,24,1,0.606,0.394,0.061,0,1,0,24,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"125",1602,102,7,1,1,11313,15,13,1,0,0,0,1,0,198014,4763244,0,0.406505322275726,1.00229529225206,15,0.399,0.961,0.038,0.019,0.742,0.258,0,15,0.449,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"126",1621,102,7,1,1,1086,16,13,1,0,0,0,0,0,198014,4763244,0,0.406505322275726,1.00229529225206,15,0.399,0.961,0.038,0.019,0.742,0.258,0,15,0.449,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"127",1638,102,7,2,1,10220,14,9,1,0,0,0,0,0,212230,4763244,0,0.406505322275726,0.93515761202469,15,0.233,0.961,0.038,0.019,0.742,0.258,0,15,0.187,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"128",1,1,8,11,1,732,1,1,0,1,1,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,1,1,0.54,0.46,0.098,0.063,0.929,0.008,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"129",38,3,8,20,22,1133,3,2,0,1,1,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,3,0.906,0.546,0.454,0.088,0.167,0.833,0,3,0.83,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"130",60,5,8,1,1,2450,4,3,1,0,0,0,0,0,155781,3296689,0,1.12516518996846,0.961924111412817,4,1,0.54,0.46,0.098,0.063,0.929,0.008,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"131",82,6,8,13,11,637,5,4,1,0,0,0,0,0,151500,3296689,0,1.12592606506875,0.989105610561056,5,0.901,0.253,0.747,0.143,0.111,0.879,0.01,5,0.891,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"132",102,7,8,22,21,1583,6,6,0,1,1,0,1,0,170595,3296689,0,1.03173002113728,0.878393270611683,6,1,0.108,0.892,0.045,0.01,0.99,0,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"133",271,17,8,14,13,1489,7,7,1,0,0,0,1,0,163481,3296689,0,0.962078507409024,0.916617221573149,7,0.953,0.683,0.316,0.033,0.155,0.845,0,7,0.921,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"134",388,18,8,13,14,369,2,4,0,1,1,0,1,0,151500,3296689,0,1.10786263492533,0.989105610561056,5,0.901,0.098,0.902,0.11,0.043,0.957,0,5,0.891,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"135",402,19,8,18,19,924,10,10,1,0,0,0,1,0,163658,3296689,0,0.853332763873466,0.915625878356084,10,1,1,0,0,0.625,0.375,0,10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"136",433,19,8,16,19,622,11,11,1,0,0,1,0,0,163372,3296689,0,0.853332763873466,0.917228778493255,11,1,1,0,0,0.625,0.375,0,11,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"137",608,19,8,12,15,19342,9,9,1,0,0,0,0,0,156530,3296689,0,1.0502708915943,0.957321280265764,9,1,0.81,0.189,0.034,0.097,0.903,0,9,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"138",610,19,8,17,15,11893,13,13,1,0,0,0,0,0,126522,3296689,0,1.0502708915943,1.18437504939852,13,1,0.81,0.189,0.034,0.097,0.903,0,13,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"139",622,19,8,15,17,496,12,12,1,0,0,0,1,0,142243,3296689,0,1.06623334116023,1.05347539070464,12,1,0.969,0.031,0.01,0.593,0.407,0,12,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"140",921,21,8,19,20,943,8,8,1,0,0,0,1,0,155006,3296689,0,1.08391803136393,0.966733545798227,8,0.892,0.773,0.227,0.076,0.574,0.426,0,8,0.866,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"141",1424,37,8,2,2,7094,16,16,0,1,1,0,1,0,146623,3296689,0,0.87061567868742,1.02200541524863,16,1,0.989,0.01,0.005,0.053,0.947,0,16,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"142",1435,37,8,3,2,776,14,14,1,0,0,0,1,0,149422,3296689,0,0.87061567868742,1.002861024481,14,1,0.989,0.01,0.005,0.053,0.947,0,14,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"143",1443,37,8,4,2,238,22,21,1,0,0,0,0,0,148973,3296689,0,0.87061567868742,1.00588361649426,22,1,0.989,0.01,0.005,0.053,0.947,0,22,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"144",1574,37,8,5,3,1723,19,20,1,0,0,1,0,0,146716,3296689,0,0.900418814820156,1.02135758881104,19,1,1,0,0,0.736,0.264,0,19,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"145",1698,37,8,6,3,465,17,18,1,0,0,0,1,0,148131,3296689,0,0.900418814820156,1.01160121784097,17,1,1,0,0,0.736,0.264,0,17,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"146",1785,37,8,7,7,605,21,22,1,0,0,1,0,0,148196,3296689,0,0.858278968801727,1.01115752112068,21,1,1,0,0,0.145,0.855,0,21,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"147",1827,37,8,8,9,5971,20,19,1,0,0,0,1,0,149099,3296689,0,1.37947398460802,1.00503356830026,20,1,0.991,0.009,0,0.033,0.967,0,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"148",1942,37,8,10,9,3450,15,15,0,1,0,0,0,0,104594,3296689,0,1.37947398460802,1.4326777826644,15,1,0.991,0.009,0,0.033,0.967,0,15,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"149",2712,37,8,9,7,1199,18,17,1,0,0,0,0,0,146918,3296689,0,0.858278968801727,1.01995330728706,18,1,1,0,0,0.145,0.855,0,18,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"150",1,2,9,5,5,905,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"151",56,2,9,3,5,4431,16,16,1,0,0,0,0,1,258644,8851017,0,1.13980181317125,1.03699539275466,16,0.96,1,0,0,0.148,0,0.852,16,0.965,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"152",345,3,9,26,26,1668,23,23,1,0,0,0,0,1,243637,8851017,0,1.06953175600561,1.10086988578761,23,0.843,1,0,0,0.534,0,0.466,23,0.876,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"153",359,3,9,26,32,1497,21,23,1,0,0,0,0,0,243637,8851017,0,1.02724819642907,1.10086988578761,23,0.843,1,0,0,0.062,0,0.938,23,0.876,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"154",369,3,9,30,26,1050,22,22,1,0,0,1,0,0,251564,8851017,0,1.06953175600561,1.06618052012067,22,1,1,0,0,0.534,0,0.466,22,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"155",747,4,9,20,20,4007,31,31,1,0,0,0,0,1,299809,8851017,0,0.902071468464759,0.894611690655172,31,0.958,0.963,0.036,0.018,0.253,0,0.747,31,0.945,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"156",821,5,9,1,1,3366,12,12,1,0,0,0,0,1,301312,8851017,0,0.905752865329513,0.890149202035221,12,0.948,1,0,0,0,0,1,12,0.92,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"157",963,5,9,2,2,838,10,10,1,0,0,0,0,1,279397,8851017,0,0.929580256093565,0.959969635907459,10,0.793,1,0,0,0.263,0,0.737,10,0.828,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"158",1148,5,9,2,7,1235,11,10,1,0,0,0,0,1,279397,8851017,0,0.981949406016606,0.959969635907459,10,0.793,1,0,0,0.289,0,0.711,10,0.828,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"159",1219,5,9,4,4,1003,9,9,1,0,0,0,0,1,296856,8851017,0,0.903205552086012,0.90351091560769,9,0.726,1,0,0,0,0,1,9,0.731,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"160",1672,6,9,15,15,1025,19,19,1,0,0,0,0,1,273572,8851017,0,1.17215866953426,0.980409677758091,18,0.711,1,0,0,0.165,0,0.835,18,0.705,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"161",1696,6,9,15,15,2308,18,19,1,0,0,0,0,1,273572,8851017,0,1.17215866953426,0.980409677758091,18,0.711,1,0,0,0.165,0,0.835,18,0.705,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"162",1971,7,9,24,24,1322,6,6,1,0,0,0,0,1,283530,8851017,0,1.15067225339442,0.945976215439764,6,0.901,1,0,0,0.128,0,0.872,6,0.904,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"163",1996,7,9,21,21,1154,7,7,1,0,0,0,0,1,248080,8851017,0,1.02899658203125,1.08115380668992,7,0.942,1,0,0,0.065,0,0.935,7,0.933,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"164",2077,7,9,22,19,982,8,8,1,0,0,0,0,1,253983,8851017,0,1.10930013084478,1.05602594017567,8,1,1,0,0,0,0,1,8,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"165",2278,7,9,29,21,3220,2,2,1,0,0,0,0,1,258532,8851017,0,1.02899658203125,1.03744463495287,2,1,1,0,0,0.065,0,0.935,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"166",2341,7,9,24,28,1591,5,6,1,0,0,0,0,1,283530,8851017,0,0.883486686337375,0.945976215439764,6,0.901,1,0,0,0.044,0.007,0.949,6,0.904,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"167",2563,7,9,27,29,2598,3,3,1,0,0,0,0,1,262176,8851017,0,0.902446726075165,1.02302512954518,3,1,1,0,0,0,0,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"168",2673,7,9,31,31,1644,4,4,1,0,0,0,0,1,263955,8851017,0,0.898916244850868,1.0161301599274,4,0.986,1,0,0,0,0,1,4,0.985,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
