"","SECCION","munn.x","edon.x","disloc2017","disloc2015","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"309",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"310",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"311",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"312",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"313",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"314",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"315",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"316",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"317",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"318",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"319",174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"320",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"321",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"322",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"323",178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"324",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"325",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"326",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"327",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"328",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"329",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"330",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"331",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"332",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"333",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"334",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"335",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"336",191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"337",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"338",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"339",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"340",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"341",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"342",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"343",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"344",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"345",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"346",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"347",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"348",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"349",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"350",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"351",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"352",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"353",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"354",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"355",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"356",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"357",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"358",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"359",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"360",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"361",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"362",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"363",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"364",219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"365",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"366",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"367",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"368",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"369",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"370",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"371",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"372",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"373",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"374",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"375",1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"376",1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"377",1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"378",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"379",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"380",1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"381",1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"382",1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"383",1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"384",1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"385",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"386",1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"387",1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"388",1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"389",1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"390",1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"391",1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"392",1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"393",1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"394",1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"395",1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"396",1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"397",1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"398",1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"399",1392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"400",1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"401",1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"402",1395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"403",1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"404",1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"405",1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"406",1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"407",1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"408",1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"409",1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"410",1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"411",1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"412",1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"413",1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"414",1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"415",1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"416",1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"417",1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"418",1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"419",1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"420",1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"421",1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"422",1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"423",1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"424",1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"425",1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"426",1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"427",1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"428",1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"429",1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"430",1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"433",1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"434",1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"435",1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"436",1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"437",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"438",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"443",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"444",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"445",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"446",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"447",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"448",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"449",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"450",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"454",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"459",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"460",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"461",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"462",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"463",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"464",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"465",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"466",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"467",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"468",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"469",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"470",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"471",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"472",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"473",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"474",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"475",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"476",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"477",376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"478",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"479",378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"480",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"481",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"482",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"483",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"484",383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"485",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"486",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"487",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"488",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"489",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"490",389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"491",390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"492",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"493",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"494",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"495",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"496",395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"497",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"498",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"499",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"500",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"501",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"502",401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"503",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"504",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"505",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"506",405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"507",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"508",407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"509",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"510",409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"511",410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"512",411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"513",412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"514",420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"515",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"516",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"517",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"518",424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"519",425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"520",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"521",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"522",428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"523",429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"524",430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"525",431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"526",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"527",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"528",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"529",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"530",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"531",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"532",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"533",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"534",443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"535",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"536",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"537",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"538",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"539",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"540",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"541",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"542",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"543",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"544",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"545",454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"546",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"547",461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"548",462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"549",463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"550",464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"551",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"552",590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"553",591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"554",597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"555",598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"556",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"557",1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"558",1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"559",1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"560",1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"561",1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"562",1337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"563",1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"564",1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"565",1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"566",1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"567",1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"568",1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"569",1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"570",1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"571",1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"572",1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"573",1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"574",1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"575",1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"576",1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"577",1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"578",1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"579",1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"580",1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"581",1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"582",1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"583",1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"584",1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"585",1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"586",1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"587",1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"588",1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"589",1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"590",1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"591",1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"592",1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"593",1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"594",1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"595",1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"596",1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"597",1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"598",1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"599",1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"600",1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"601",1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"602",1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"603",1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"604",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"605",1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"606",1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"607",1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"608",1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"609",1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"610",1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"611",1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"612",1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"613",1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"614",1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"615",1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"616",1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"617",1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"618",1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"619",1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"620",1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"621",1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
