"","SECCION","munn.x","edon.x","edo","disloc2018","disloc2012","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"49",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"50",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"51",424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"52",425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"53",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"54",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"55",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"56",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"57",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"58",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"59",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"60",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"61",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"62",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"63",454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"64",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"65",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"66",476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"67",477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"68",478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"69",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"70",531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"71",532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"72",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"73",534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"74",535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"75",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"76",537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"77",538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"78",539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"79",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"80",1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"81",1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"82",1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"83",1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"84",1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"85",1554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"86",1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"87",1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"88",1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"89",1558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"90",1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"91",1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"92",1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"93",1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"94",1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"95",1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"96",1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"97",1566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"98",1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"99",1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"100",1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"101",1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"102",1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"103",1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"104",1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"105",1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"106",1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"107",1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"108",1606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"109",1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"110",1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"111",1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"112",1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"113",1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"114",1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"115",1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"116",1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"117",1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"118",1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"119",1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"120",1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"121",1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"122",1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"123",1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"124",1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"125",1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"126",1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"127",1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"128",1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"129",1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"130",1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"131",1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"132",1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"133",2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"134",2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"135",2052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"136",2053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"137",2054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"138",2107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"139",2108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"140",2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"141",2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"142",2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"143",2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"144",2114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"145",2157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"146",2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"147",2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"148",2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"149",2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"150",2181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"151",2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"152",2183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"153",2184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"154",2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"155",2186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"156",2187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"157",2188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"158",2189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"159",2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"160",2191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"161",2192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"162",2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"163",2194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"164",2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"165",2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"166",2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"167",2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"168",2199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"169",2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"170",2201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"171",2202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"172",2203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"173",2204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"174",2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"175",2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"176",2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"177",2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"178",2209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"179",2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"180",2211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"181",2396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"182",2397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"183",2398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"184",2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"185",2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"186",2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"187",2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"188",2403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"189",2404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"190",2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"191",2406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"192",2407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"193",2408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"194",2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"195",2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"196",2411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"197",2412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"198",2413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"199",2414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"200",2415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"201",2416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"202",2417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"203",2418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"204",2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"205",2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"206",2421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"207",2422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"208",2423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"209",2742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"210",2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"211",2744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"212",2745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"213",2746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"214",2747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"215",2839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"216",2840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"217",2841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"218",2842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"219",2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"220",2844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"221",2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"222",2846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"223",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"224",502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"225",503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"226",504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"227",505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"228",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"229",507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"230",508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"231",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"232",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"233",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"234",512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"235",513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"236",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"237",517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"238",518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"239",519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"240",520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"241",521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"242",522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"243",523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"244",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"245",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"246",526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"247",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"248",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"249",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"250",3358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"251",3359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"252",3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"253",3361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"254",3362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"255",1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"256",1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"257",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"258",1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"259",1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"260",1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"261",1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"262",1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"263",1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"264",1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"265",1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"266",1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"267",1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"268",1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"269",1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"270",1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"271",1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"272",1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"273",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"274",1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"275",1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"276",1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"277",1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"278",1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"279",1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"280",1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"281",1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"282",1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"283",1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"284",1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"285",1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"286",1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"287",1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"288",1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"289",1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"290",1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
