"","seccion","munn","edon","dist_nueva","dist_anterior","esc1","esc2","esc3","pob total","dsi_secc","dsi_pob","dif","rural","urbano","mixto"
"43",140,24,20,2,25,13,2,2,663,0.56,0.516635911727047,0.0433640882729532,1,0,0
"44",141,24,20,2,25,13,2,2,779,0.56,0.516635911727047,0.0433640882729532,1,0,0
"45",142,24,20,2,25,13,2,2,618,0.56,0.516635911727047,0.0433640882729532,1,0,0
"46",143,24,20,2,25,13,2,2,1368,0.56,0.516635911727047,0.0433640882729532,0,1,0
"47",333,44,20,9,18,17,8,9,1248,0.5,0.528258122072708,0.0282581220727084,0,1,0
"48",334,44,20,9,18,17,8,9,1150,0.5,0.528258122072708,0.0282581220727084,0,1,0
"49",335,44,20,9,18,17,8,9,1469,0.5,0.528258122072708,0.0282581220727084,0,1,0
"50",336,44,20,9,18,17,8,9,1133,0.5,0.528258122072708,0.0282581220727084,0,1,0
"51",337,44,20,9,18,17,8,9,1147,0.5,0.528258122072708,0.0282581220727084,0,1,0
"52",338,44,20,9,18,17,8,9,1447,0.5,0.528258122072708,0.0282581220727084,0,1,0
"53",339,44,20,9,18,17,8,9,1441,0.5,0.528258122072708,0.0282581220727084,0,1,0
"54",340,44,20,9,18,17,8,9,960,0.5,0.528258122072708,0.0282581220727084,0,1,0
"55",341,44,20,9,18,17,8,9,2778,0.5,0.528258122072708,0.0282581220727084,0,0,1
"56",342,44,20,9,18,17,8,9,1289,0.5,0.528258122072708,0.0282581220727084,0,1,0
"57",343,44,20,9,18,17,8,9,1053,0.5,0.528258122072708,0.0282581220727084,0,1,0
"58",344,44,20,9,18,17,8,9,823,0.5,0.528258122072708,0.0282581220727084,0,1,0
"59",345,44,20,9,18,17,8,9,1394,0.5,0.528258122072708,0.0282581220727084,0,1,0
"60",346,44,20,9,18,17,8,9,1781,0.5,0.528258122072708,0.0282581220727084,0,1,0
"61",347,44,20,9,18,17,8,9,1049,0.5,0.528258122072708,0.0282581220727084,0,1,0
"62",348,44,20,9,18,17,8,9,1510,0.5,0.528258122072708,0.0282581220727084,0,1,0
"63",349,44,20,9,18,17,8,9,687,0.5,0.528258122072708,0.0282581220727084,0,1,0
"64",350,44,20,9,18,17,8,9,1315,0.5,0.528258122072708,0.0282581220727084,0,1,0
"65",351,44,20,9,18,17,8,9,1543,0.5,0.528258122072708,0.0282581220727084,0,1,0
"66",352,44,20,9,18,17,8,9,1465,0.5,0.528258122072708,0.0282581220727084,0,1,0
"67",353,44,20,9,18,17,8,9,1272,0.5,0.528258122072708,0.0282581220727084,0,1,0
"68",354,44,20,9,18,17,8,9,1754,0.5,0.528258122072708,0.0282581220727084,0,1,0
"69",355,44,20,9,18,17,8,9,1800,0.5,0.528258122072708,0.0282581220727084,0,0,1
"70",356,44,20,9,18,17,8,9,978,0.5,0.528258122072708,0.0282581220727084,0,1,0
"71",357,44,20,9,18,17,8,9,1719,0.5,0.528258122072708,0.0282581220727084,1,0,0
"72",358,44,20,9,18,17,8,9,673,0.5,0.528258122072708,0.0282581220727084,1,0,0
"73",359,44,20,9,18,17,8,9,1044,0.5,0.528258122072708,0.0282581220727084,1,0,0
"74",360,44,20,9,18,17,8,9,2084,0.5,0.528258122072708,0.0282581220727084,1,0,0
"75",361,44,20,9,18,17,8,9,828,0.5,0.528258122072708,0.0282581220727084,1,0,0
"76",362,44,20,9,18,17,8,9,1188,0.5,0.528258122072708,0.0282581220727084,1,0,0
"77",363,44,20,9,18,17,8,9,809,0.5,0.528258122072708,0.0282581220727084,1,0,0
"78",364,44,20,9,18,17,8,9,690,0.5,0.528258122072708,0.0282581220727084,1,0,0
"79",943,164,20,9,18,22,8,9,3347,0.14,0.152654072748802,0.0126540727488021,0,0,1
"80",944,164,20,9,18,22,8,9,1906,0.14,0.152654072748802,0.0126540727488021,0,0,1
"81",945,164,20,9,18,22,8,9,1460,0.14,0.152654072748802,0.0126540727488021,1,0,0
"82",946,164,20,9,18,22,8,9,1520,0.14,0.152654072748802,0.0126540727488021,1,0,0
"83",947,164,20,9,18,22,8,9,1731,0.14,0.152654072748802,0.0126540727488021,1,0,0
"84",948,164,20,9,18,22,8,9,1214,0.14,0.152654072748802,0.0126540727488021,0,1,0
"85",1010,182,20,19,18,6,11,19,7866,0.504,0.596031054999274,0.0920310549992744,0,1,0
"86",1011,182,20,19,18,6,11,19,1353,0.504,0.596031054999274,0.0920310549992744,0,1,0
"87",1012,182,20,19,18,6,11,19,1443,0.504,0.596031054999274,0.0920310549992744,0,1,0
"88",1013,182,20,19,18,6,11,19,1493,0.504,0.596031054999274,0.0920310549992744,0,1,0
"89",1014,182,20,19,18,6,11,19,1823,0.504,0.596031054999274,0.0920310549992744,0,1,0
"90",1015,182,20,19,18,6,11,19,1900,0.504,0.596031054999274,0.0920310549992744,0,1,0
"91",1016,182,20,19,18,6,11,19,1488,0.504,0.596031054999274,0.0920310549992744,0,1,0
"92",1017,182,20,19,18,6,11,19,1998,0.504,0.596031054999274,0.0920310549992744,0,1,0
"93",1018,182,20,19,18,6,11,19,5436,0.504,0.596031054999274,0.0920310549992744,0,0,1
"94",1019,182,20,19,18,6,11,19,2225,0.504,0.596031054999274,0.0920310549992744,0,1,0
"95",1020,182,20,19,18,6,11,19,2153,0.504,0.596031054999274,0.0920310549992744,0,1,0
"96",1021,182,20,19,18,6,11,19,1407,0.504,0.596031054999274,0.0920310549992744,0,1,0
"97",1022,182,20,19,18,6,11,19,2483,0.504,0.596031054999274,0.0920310549992744,0,1,0
"98",1023,182,20,19,18,6,11,19,1920,0.504,0.596031054999274,0.0920310549992744,0,1,0
"99",1024,182,20,19,18,6,11,19,1966,0.504,0.596031054999274,0.0920310549992744,0,1,0
"100",1025,182,20,19,18,6,11,19,1534,0.504,0.596031054999274,0.0920310549992744,0,1,0
"101",1026,182,20,19,18,6,11,19,1149,0.504,0.596031054999274,0.0920310549992744,0,1,0
"102",1027,182,20,19,18,6,11,19,1153,0.504,0.596031054999274,0.0920310549992744,0,1,0
"103",1028,182,20,19,18,6,11,19,1264,0.504,0.596031054999274,0.0920310549992744,0,1,0
"104",1029,182,20,19,18,6,11,19,1157,0.504,0.596031054999274,0.0920310549992744,0,1,0
"105",1030,182,20,19,18,6,11,19,1161,0.504,0.596031054999274,0.0920310549992744,0,1,0
"106",1031,182,20,19,18,6,11,19,1231,0.504,0.596031054999274,0.0920310549992744,0,1,0
"107",1032,182,20,19,18,6,11,19,835,0.504,0.596031054999274,0.0920310549992744,0,1,0
"108",1033,182,20,19,18,6,11,19,1945,0.504,0.596031054999274,0.0920310549992744,0,1,0
"109",1034,182,20,19,18,6,11,19,5659,0.504,0.596031054999274,0.0920310549992744,0,0,1
"110",1035,182,20,19,18,6,11,19,1994,0.504,0.596031054999274,0.0920310549992744,0,1,0
"111",1036,182,20,19,18,6,11,19,1913,0.504,0.596031054999274,0.0920310549992744,0,1,0
"112",1037,182,20,19,18,6,11,19,1632,0.504,0.596031054999274,0.0920310549992744,0,1,0
"113",1038,182,20,19,18,6,11,19,2277,0.504,0.596031054999274,0.0920310549992744,0,1,0
"114",1039,182,20,19,18,6,11,19,2168,0.504,0.596031054999274,0.0920310549992744,0,1,0
"115",1040,182,20,19,18,6,11,19,831,0.504,0.596031054999274,0.0920310549992744,0,1,0
"116",1041,182,20,19,18,6,11,19,712,0.504,0.596031054999274,0.0920310549992744,0,1,0
"117",1042,182,20,19,18,6,11,19,10229,0.504,0.596031054999274,0.0920310549992744,0,0,1
"118",1043,182,20,19,18,6,11,19,1673,0.504,0.596031054999274,0.0920310549992744,0,1,0
"119",1044,182,20,19,18,6,11,19,1691,0.504,0.596031054999274,0.0920310549992744,0,1,0
"120",1045,182,20,19,18,6,11,19,1649,0.504,0.596031054999274,0.0920310549992744,0,1,0
"121",1046,182,20,19,18,6,11,19,1402,0.504,0.596031054999274,0.0920310549992744,0,1,0
"122",1047,182,20,19,18,6,11,19,900,0.504,0.596031054999274,0.0920310549992744,0,1,0
"123",1048,182,20,19,18,6,11,19,2736,0.504,0.596031054999274,0.0920310549992744,0,0,1
"124",1049,182,20,19,18,6,11,19,821,0.504,0.596031054999274,0.0920310549992744,0,0,1
"125",1050,182,20,9,18,17,8,9,1301,0.5,0.528258122072708,0.0282581220727084,0,0,1
"126",1051,182,20,19,18,6,11,19,1943,0.504,0.596031054999274,0.0920310549992744,0,0,1
"127",1052,182,20,19,18,6,11,19,4872,0.504,0.596031054999274,0.0920310549992744,0,1,0
"128",1053,182,20,19,18,6,11,19,5706,0.504,0.596031054999274,0.0920310549992744,0,1,0
"129",1054,182,20,19,18,6,11,19,3787,0.504,0.596031054999274,0.0920310549992744,0,0,1
"130",1055,182,20,19,18,6,11,19,2216,0.504,0.596031054999274,0.0920310549992744,0,1,0
"131",1056,182,20,19,18,6,11,19,3655,0.504,0.596031054999274,0.0920310549992744,0,0,1
"132",1057,182,20,2,18,13,2,2,1296,0.56,0.516635911727047,0.0433640882729532,1,0,0
"133",1058,182,20,19,18,6,11,19,1543,0.504,0.596031054999274,0.0920310549992744,1,0,0
"134",1059,182,20,19,18,6,11,19,1016,0.504,0.596031054999274,0.0920310549992744,1,0,0
"135",1060,182,20,19,18,6,11,19,2311,0.504,0.596031054999274,0.0920310549992744,0,1,0
"136",1061,182,20,19,18,6,11,19,1555,0.504,0.596031054999274,0.0920310549992744,1,0,0
"137",1062,182,20,19,18,6,11,19,2069,0.504,0.596031054999274,0.0920310549992744,1,0,0
"138",1063,182,20,19,18,6,11,19,793,0.504,0.596031054999274,0.0920310549992744,1,0,0
"139",1064,182,20,19,18,6,11,19,2947,0.504,0.596031054999274,0.0920310549992744,1,0,0
"140",1065,182,20,19,18,6,11,19,2701,0.504,0.596031054999274,0.0920310549992744,0,0,1
"141",1066,182,20,19,18,6,11,19,1205,0.504,0.596031054999274,0.0920310549992744,1,0,0
"142",1067,182,20,19,18,6,11,19,1199,0.504,0.596031054999274,0.0920310549992744,1,0,0
"143",1068,182,20,19,18,6,11,19,1568,0.504,0.596031054999274,0.0920310549992744,1,0,0
"144",1069,182,20,19,18,6,11,19,4642,0.504,0.596031054999274,0.0920310549992744,0,1,0
"145",1070,182,20,19,18,6,11,19,1874,0.504,0.596031054999274,0.0920310549992744,1,0,0
"146",1071,182,20,19,18,6,11,19,798,0.504,0.596031054999274,0.0920310549992744,1,0,0
"147",1072,182,20,19,18,6,11,19,1013,0.504,0.596031054999274,0.0920310549992744,1,0,0
"148",1073,182,20,19,18,6,11,19,823,0.504,0.596031054999274,0.0920310549992744,1,0,0
"149",1074,182,20,19,18,6,11,19,1795,0.504,0.596031054999274,0.0920310549992744,1,0,0
"150",1075,182,20,19,18,6,11,19,1487,0.504,0.596031054999274,0.0920310549992744,1,0,0
"151",1076,182,20,19,18,6,11,19,1311,0.504,0.596031054999274,0.0920310549992744,1,0,0
"152",1077,182,20,19,18,6,11,19,843,0.504,0.596031054999274,0.0920310549992744,1,0,0
"153",1078,182,20,19,18,6,11,19,2083,0.504,0.596031054999274,0.0920310549992744,1,0,0
"154",1079,182,20,19,18,6,11,19,2101,0.504,0.596031054999274,0.0920310549992744,0,0,1
"155",1080,182,20,9,18,17,8,9,1557,0.5,0.528258122072708,0.0282581220727084,1,0,0
"156",1081,182,20,9,18,17,8,9,2054,0.5,0.528258122072708,0.0282581220727084,1,0,0
"157",1082,182,20,9,18,17,8,9,740,0.5,0.528258122072708,0.0282581220727084,1,0,0
"158",1083,182,20,19,18,6,11,19,1335,0.504,0.596031054999274,0.0920310549992744,0,1,0
"159",1372,276,20,2,25,13,2,2,2284,0.56,0.516635911727047,0.0433640882729532,0,0,1
"160",1373,276,20,2,25,13,2,2,1174,0.56,0.516635911727047,0.0433640882729532,0,1,0
"161",1374,276,20,2,25,13,2,2,1804,0.56,0.516635911727047,0.0433640882729532,0,1,0
"162",1375,276,20,2,25,13,2,2,1019,0.56,0.516635911727047,0.0433640882729532,0,1,0
"163",1376,276,20,2,25,13,2,2,1363,0.56,0.516635911727047,0.0433640882729532,0,1,0
"164",1377,276,20,2,25,13,2,2,812,0.56,0.516635911727047,0.0433640882729532,1,0,0
"165",1378,276,20,2,25,13,2,2,755,0.56,0.516635911727047,0.0433640882729532,1,0,0
"166",1379,276,20,2,25,13,2,2,1853,0.56,0.516635911727047,0.0433640882729532,1,0,0
"167",1380,276,20,2,25,13,2,2,535,0.56,0.516635911727047,0.0433640882729532,1,0,0
"168",1381,276,20,2,25,13,2,2,1699,0.56,0.516635911727047,0.0433640882729532,1,0,0
"169",1382,276,20,2,25,13,2,2,1120,0.56,0.516635911727047,0.0433640882729532,1,0,0
"170",1383,276,20,2,25,13,2,2,2278,0.56,0.516635911727047,0.0433640882729532,1,0,0
"171",1384,276,20,2,25,13,2,2,1762,0.56,0.516635911727047,0.0433640882729532,1,0,0
"172",1385,276,20,2,25,13,2,2,1449,0.56,0.516635911727047,0.0433640882729532,1,0,0
"173",1386,276,20,2,25,13,2,2,2367,0.56,0.516635911727047,0.0433640882729532,1,0,0
"174",1387,276,20,2,25,13,2,2,605,0.56,0.516635911727047,0.0433640882729532,1,0,0
"175",1388,276,20,2,25,13,2,2,1454,0.56,0.516635911727047,0.0433640882729532,1,0,0
"176",1389,276,20,2,25,13,2,2,1390,0.56,0.516635911727047,0.0433640882729532,1,0,0
"177",1390,276,20,2,25,13,2,2,1141,0.56,0.516635911727047,0.0433640882729532,1,0,0
"178",1391,276,20,2,25,13,2,2,1805,0.56,0.516635911727047,0.0433640882729532,1,0,0
"179",1392,276,20,2,25,13,2,2,2132,0.56,0.516635911727047,0.0433640882729532,1,0,0
"180",1393,276,20,2,25,13,2,2,1992,0.56,0.516635911727047,0.0433640882729532,1,0,0
"181",1394,276,20,2,25,13,2,2,966,0.56,0.516635911727047,0.0433640882729532,1,0,0
"182",1395,276,20,2,25,13,2,2,1563,0.56,0.516635911727047,0.0433640882729532,1,0,0
"183",1860,418,20,9,18,22,8,9,3084,0.14,0.152654072748802,0.0126540727488021,0,0,1
"184",1861,418,20,9,18,22,8,9,1316,0.14,0.152654072748802,0.0126540727488021,1,0,0
"185",1862,418,20,9,18,22,8,9,1695,0.14,0.152654072748802,0.0126540727488021,1,0,0
"186",1863,418,20,9,18,22,8,9,435,0.14,0.152654072748802,0.0126540727488021,1,0,0
"187",1864,418,20,9,18,22,8,9,1449,0.14,0.152654072748802,0.0126540727488021,1,0,0
"188",1865,418,20,9,18,22,8,9,1849,0.14,0.152654072748802,0.0126540727488021,1,0,0
"189",2025,469,20,9,20,17,8,9,2652,0.5,0.528258122072708,0.0282581220727084,0,0,1
"190",2026,469,20,9,20,17,8,9,1175,0.5,0.528258122072708,0.0282581220727084,1,0,0
"191",2027,469,20,9,20,17,8,9,484,0.5,0.528258122072708,0.0282581220727084,1,0,0
"192",2028,469,20,9,20,17,8,9,544,0.5,0.528258122072708,0.0282581220727084,1,0,0
"193",2029,469,20,9,20,17,8,9,1803,0.5,0.528258122072708,0.0282581220727084,1,0,0
"194",2030,469,20,9,20,17,8,9,1908,0.5,0.528258122072708,0.0282581220727084,1,0,0
"195",2031,469,20,9,20,17,8,9,2618,0.5,0.528258122072708,0.0282581220727084,1,0,0
"196",2032,469,20,9,20,17,8,9,2336,0.5,0.528258122072708,0.0282581220727084,1,0,0
"197",127,22,20,15,17,4,13,15,1518,0.214,0.171534218060539,0.0424657819394612,0,0,1
"198",128,22,20,15,17,4,13,15,706,0.214,0.171534218060539,0.0424657819394612,1,0,0
"199",129,22,20,15,17,4,13,15,154,0.214,0.171534218060539,0.0424657819394612,1,0,0
"200",130,22,20,15,17,4,13,15,693,0.214,0.171534218060539,0.0424657819394612,1,0,0
"201",153,27,20,15,17,4,2,15,1567,0.214,0.171534218060539,0.0424657819394612,0,0,1
"202",154,27,20,15,17,4,2,15,475,0.214,0.171534218060539,0.0424657819394612,1,0,0
"203",155,27,20,15,17,4,2,15,1410,0.214,0.171534218060539,0.0424657819394612,1,0,0
"204",156,27,20,15,17,4,2,15,450,0.214,0.171534218060539,0.0424657819394612,1,0,0
"205",176,29,20,15,17,1,6,15,1190,0.388,0.288691276973578,0.099308723026422,0,0,1
"206",177,29,20,15,17,1,6,15,162,0.388,0.288691276973578,0.099308723026422,1,0,0
"207",178,29,20,15,17,1,6,15,619,0.388,0.288691276973578,0.099308723026422,1,0,0
"208",179,29,20,15,17,1,6,15,1441,0.388,0.288691276973578,0.099308723026422,1,0,0
"209",232,38,20,15,17,22,6,15,2941,0.14,0.152654072748802,0.0126540727488021,0,0,1
"210",233,38,20,15,17,22,6,15,826,0.14,0.152654072748802,0.0126540727488021,1,0,0
"211",234,38,20,15,17,22,6,15,1472,0.14,0.152654072748802,0.0126540727488021,1,0,0
"212",235,38,20,15,17,22,6,15,1054,0.14,0.152654072748802,0.0126540727488021,0,0,1
"213",236,39,20,15,17,22,6,15,1786,0.14,0.152654072748802,0.0126540727488021,0,0,1
"214",237,39,20,15,17,22,6,15,1112,0.14,0.152654072748802,0.0126540727488021,0,0,1
"215",238,39,20,15,17,22,6,15,1297,0.14,0.152654072748802,0.0126540727488021,0,1,0
"216",239,39,20,15,17,22,6,15,2230,0.14,0.152654072748802,0.0126540727488021,0,0,1
"217",240,39,20,15,17,22,6,15,1192,0.14,0.152654072748802,0.0126540727488021,0,1,0
"218",241,39,20,15,17,22,6,15,4234,0.14,0.152654072748802,0.0126540727488021,0,1,0
"219",242,39,20,15,17,22,6,15,1101,0.14,0.152654072748802,0.0126540727488021,0,0,1
"220",243,39,20,15,17,22,6,15,722,0.14,0.152654072748802,0.0126540727488021,0,0,1
"221",244,39,20,15,17,22,6,15,1546,0.14,0.152654072748802,0.0126540727488021,0,0,1
"222",245,39,20,15,17,22,6,15,403,0.14,0.152654072748802,0.0126540727488021,1,0,0
"223",246,39,20,15,17,22,6,15,1301,0.14,0.152654072748802,0.0126540727488021,1,0,0
"224",247,39,20,15,17,22,6,15,2137,0.14,0.152654072748802,0.0126540727488021,1,0,0
"225",248,39,20,15,17,22,6,15,1656,0.14,0.152654072748802,0.0126540727488021,1,0,0
"226",249,39,20,15,17,22,6,15,405,0.14,0.152654072748802,0.0126540727488021,1,0,0
"227",250,39,20,15,17,22,6,15,2122,0.14,0.152654072748802,0.0126540727488021,1,0,0
"228",251,39,20,15,17,22,6,15,2505,0.14,0.152654072748802,0.0126540727488021,1,0,0
"229",252,39,20,15,17,22,6,15,959,0.14,0.152654072748802,0.0126540727488021,1,0,0
"230",253,39,20,15,17,22,6,15,2169,0.14,0.152654072748802,0.0126540727488021,1,0,0
"231",254,39,20,15,17,22,6,15,81,0.14,0.152654072748802,0.0126540727488021,1,0,0
"232",422,58,20,15,17,1,6,15,2690,0.388,0.288691276973578,0.099308723026422,0,0,1
"233",423,58,20,15,17,1,6,15,2143,0.388,0.288691276973578,0.099308723026422,0,0,1
"234",424,58,20,15,17,1,6,15,914,0.388,0.288691276973578,0.099308723026422,1,0,0
"235",425,58,20,15,17,1,6,15,1652,0.388,0.288691276973578,0.099308723026422,1,0,0
"236",426,58,20,15,17,1,6,15,1531,0.388,0.288691276973578,0.099308723026422,1,0,0
"237",427,58,20,15,17,1,6,15,949,0.388,0.288691276973578,0.099308723026422,1,0,0
"238",428,58,20,15,17,1,6,15,1333,0.388,0.288691276973578,0.099308723026422,1,0,0
"239",429,58,20,15,17,1,6,15,1080,0.388,0.288691276973578,0.099308723026422,1,0,0
"240",430,58,20,15,17,1,6,15,659,0.388,0.288691276973578,0.099308723026422,1,0,0
"241",431,58,20,15,17,1,6,15,472,0.388,0.288691276973578,0.099308723026422,1,0,0
"242",759,95,20,15,17,4,13,15,2782,0.214,0.171534218060539,0.0424657819394612,0,0,1
"243",760,95,20,15,17,4,13,15,1423,0.214,0.171534218060539,0.0424657819394612,1,0,0
"244",788,106,20,15,17,1,6,15,1457,0.388,0.288691276973578,0.099308723026422,0,0,1
"245",804,115,20,15,17,22,6,15,1812,0.14,0.152654072748802,0.0126540727488021,0,0,1
"246",805,115,20,15,17,22,6,15,1420,0.14,0.152654072748802,0.0126540727488021,0,0,1
"247",806,115,20,15,17,22,6,15,821,0.14,0.152654072748802,0.0126540727488021,1,0,0
"248",851,131,20,9,25,22,2,9,2556,0.14,0.152654072748802,0.0126540727488021,0,1,0
"249",852,131,20,9,25,22,2,9,1012,0.14,0.152654072748802,0.0126540727488021,0,1,0
"250",853,131,20,9,25,22,2,9,3127,0.14,0.152654072748802,0.0126540727488021,0,0,1
"251",854,131,20,9,25,22,2,9,3431,0.14,0.152654072748802,0.0126540727488021,0,0,1
"252",855,131,20,9,25,22,2,9,1404,0.14,0.152654072748802,0.0126540727488021,1,0,0
"253",856,131,20,9,25,22,2,9,3630,0.14,0.152654072748802,0.0126540727488021,1,0,0
"254",857,131,20,9,25,22,2,9,937,0.14,0.152654072748802,0.0126540727488021,1,0,0
"255",858,131,20,9,25,22,2,9,3918,0.14,0.152654072748802,0.0126540727488021,1,0,0
"256",859,131,20,9,25,22,2,9,1490,0.14,0.152654072748802,0.0126540727488021,1,0,0
"257",860,131,20,9,25,22,2,9,1123,0.14,0.152654072748802,0.0126540727488021,1,0,0
"258",861,131,20,9,25,22,2,9,1771,0.14,0.152654072748802,0.0126540727488021,1,0,0
"259",866,133,20,9,25,22,8,9,3173,0.14,0.152654072748802,0.0126540727488021,0,0,1
"260",867,133,20,9,25,22,8,9,3371,0.14,0.152654072748802,0.0126540727488021,0,0,1
"261",868,133,20,9,25,22,8,9,2435,0.14,0.152654072748802,0.0126540727488021,0,0,1
"262",869,133,20,9,25,22,8,9,2052,0.14,0.152654072748802,0.0126540727488021,1,0,0
"263",870,133,20,9,25,22,8,9,594,0.14,0.152654072748802,0.0126540727488021,1,0,0
"264",875,136,20,15,17,4,13,15,1971,0.214,0.171534218060539,0.0424657819394612,0,0,1
"265",882,139,20,15,17,1,6,15,1146,0.388,0.288691276973578,0.099308723026422,0,0,1
"266",932,160,20,15,17,1,6,15,1288,0.388,0.288691276973578,0.099308723026422,0,0,1
"267",933,160,20,15,17,1,6,15,318,0.388,0.288691276973578,0.099308723026422,1,0,0
"268",952,167,20,2,25,13,2,2,1396,0.56,0.516635911727047,0.0433640882729532,0,0,1
"269",953,167,20,2,25,13,2,2,653,0.56,0.516635911727047,0.0433640882729532,1,0,0
"270",954,167,20,2,25,13,2,2,879,0.56,0.516635911727047,0.0433640882729532,1,0,0
"271",962,170,20,2,17,13,6,2,3328,0.56,0.516635911727047,0.0433640882729532,0,0,1
"272",963,170,20,2,17,13,6,2,229,0.56,0.516635911727047,0.0433640882729532,1,0,0
"273",964,170,20,2,17,13,6,2,412,0.56,0.516635911727047,0.0433640882729532,1,0,0
"274",965,170,20,2,17,13,6,2,701,0.56,0.516635911727047,0.0433640882729532,1,0,0
"275",966,170,20,2,17,13,6,2,995,0.56,0.516635911727047,0.0433640882729532,1,0,0
"276",967,170,20,2,17,13,6,2,712,0.56,0.516635911727047,0.0433640882729532,1,0,0
"277",968,170,20,2,17,13,6,2,979,0.56,0.516635911727047,0.0433640882729532,1,0,0
"278",969,170,20,2,17,13,6,2,640,0.56,0.516635911727047,0.0433640882729532,1,0,0
"279",970,170,20,2,17,13,6,2,1515,0.56,0.516635911727047,0.0433640882729532,1,0,0
"280",971,170,20,2,17,13,6,2,825,0.56,0.516635911727047,0.0433640882729532,1,0,0
"281",972,170,20,2,17,13,6,2,1896,0.56,0.516635911727047,0.0433640882729532,1,0,0
"282",973,170,20,2,17,13,6,2,500,0.56,0.516635911727047,0.0433640882729532,1,0,0
