"","seccion","munn","edon","dist_nueva","dist_anterior","esc1","esc2","esc3","pob total","dsi_secc","dsi_pob","dif","rural","urbano","mixto"
"99",608,2,2,1,5,2,2,2,1379,1,1,0,0,1,0
"100",609,2,2,1,5,2,2,2,813,1,1,0,1,0,0
"101",610,2,2,1,5,2,2,2,1868,1,1,0,1,0,0
"102",611,2,2,1,5,2,2,2,1379,1,1,0,0,1,0
"103",612,2,2,1,5,2,2,2,540,1,1,0,1,0,0
"104",613,2,2,1,5,2,2,2,2124,1,1,0,0,0,1
"105",614,2,2,1,5,2,2,2,809,1,1,0,1,0,0
"106",615,2,2,1,5,2,2,2,1998,1,1,0,0,1,0
"107",616,2,2,1,6,2,2,2,1330,1,1,0,1,0,0
"108",617,2,2,1,5,2,2,2,1011,1,1,0,1,0,0
"109",618,2,2,1,5,2,2,2,999,1,1,0,1,0,0
"110",619,2,2,1,5,2,2,2,821,1,1,0,1,0,0
"111",620,2,2,1,5,2,2,2,2269,1,1,0,0,0,1
"112",621,2,2,1,5,2,2,2,1809,1,1,0,0,1,0
"113",622,2,2,1,5,2,2,2,2044,1,1,0,0,1,0
"114",623,2,2,1,5,2,2,2,1589,1,1,0,0,1,0
"115",624,2,2,1,5,2,2,2,1469,1,1,0,0,1,0
"116",625,2,2,1,5,2,2,2,2046,1,1,0,0,1,0
"117",626,2,2,1,5,2,2,2,1989,1,1,0,0,1,0
"118",627,2,2,1,5,2,2,2,2641,1,1,0,1,0,0
"119",628,2,2,1,5,2,2,2,1129,1,1,0,0,1,0
"120",629,2,2,1,5,2,2,2,1449,1,1,0,0,0,1
"121",630,2,2,1,5,2,2,2,1181,1,1,0,0,0,1
"122",631,2,2,1,5,2,2,2,1202,1,1,0,0,1,0
"123",632,2,2,1,5,2,2,2,542,1,1,0,0,0,1
"124",633,2,2,5,6,3,3,3,1288,1,1,0,1,0,0
"125",634,2,2,1,5,2,2,2,1821,1,1,0,1,0,0
"126",635,2,2,1,5,2,2,2,1188,1,1,0,1,0,0
"127",636,2,2,1,6,2,2,2,772,1,1,0,0,1,0
"128",637,2,2,1,6,2,2,2,462,1,1,0,0,0,1
"129",638,2,2,1,5,2,2,2,746,1,1,0,0,1,0
"130",639,2,2,1,5,2,2,2,1032,1,1,0,0,1,0
"131",640,2,2,1,5,2,2,2,1190,1,1,0,0,1,0
"132",641,2,2,1,5,2,2,2,1155,1,1,0,0,1,0
"133",642,2,2,1,5,2,2,2,2984,1,1,0,0,1,0
"134",643,2,2,1,5,2,2,2,2630,1,1,0,0,1,0
"135",644,2,2,1,5,2,2,2,779,1,1,0,0,1,0
"136",645,2,2,1,5,2,2,2,5328,1,1,0,0,1,0
"137",646,2,2,1,6,2,2,2,871,1,1,0,0,0,1
"138",647,2,2,1,6,2,2,2,893,1,1,0,0,1,0
"139",648,2,2,1,6,2,2,2,1486,1,1,0,0,1,0
"140",649,2,2,1,6,2,2,2,874,1,1,0,0,1,0
"141",650,2,2,5,6,3,3,3,864,1,1,0,0,1,0
"142",651,2,2,5,6,3,3,3,1160,1,1,0,0,0,1
"143",652,2,2,5,6,3,3,3,852,1,1,0,0,1,0
"144",653,2,2,5,6,3,3,3,1381,1,1,0,0,1,0
"145",654,2,2,5,6,3,3,3,1093,1,1,0,0,1,0
"146",655,2,2,5,6,3,3,3,1761,1,1,0,0,0,1
"147",656,2,2,5,6,3,3,3,1559,1,1,0,0,0,1
"148",657,2,2,5,6,3,3,3,1077,1,1,0,1,0,0
"149",658,2,2,5,6,3,3,3,1381,1,1,0,1,0,0
"150",659,2,2,5,6,3,3,3,860,1,1,0,0,0,1
"151",660,2,2,5,6,3,3,3,1022,1,1,0,1,0,0
"152",661,2,2,5,6,3,3,3,98,1,1,0,1,0,0
"153",662,2,2,5,6,3,3,3,106,1,1,0,1,0,0
"154",663,2,2,5,6,3,3,3,1998,1,1,0,1,0,0
"155",664,2,2,5,6,3,3,3,2581,1,1,0,0,1,0
"156",665,2,2,5,6,3,3,3,710,1,1,0,0,1,0
"157",666,2,2,5,6,3,3,3,675,1,1,0,0,1,0
"158",667,2,2,5,6,3,3,3,1102,1,1,0,0,1,0
"159",668,2,2,5,6,3,3,3,1372,1,1,0,0,1,0
"160",669,2,2,5,6,3,3,3,458,1,1,0,1,0,0
"161",670,2,2,5,6,3,3,3,258,1,1,0,0,1,0
"162",671,2,2,5,6,3,3,3,536,1,1,0,0,1,0
"163",673,2,2,5,6,3,3,3,1194,1,1,0,0,1,0
"164",674,2,2,5,6,3,3,3,873,1,1,0,0,1,0
"165",675,2,2,5,6,3,3,3,1345,1,1,0,0,0,1
"166",676,2,2,5,6,3,3,3,1542,1,1,0,0,1,0
"167",677,2,2,5,6,3,3,3,831,1,1,0,0,1,0
"168",678,2,2,5,6,3,3,3,6925,1,1,0,0,0,1
"169",679,2,2,5,6,3,3,3,2647,1,1,0,0,1,0
"170",680,2,2,5,6,3,3,3,2644,1,1,0,0,1,0
"171",688,2,2,2,4,4,4,4,712,1,1,0,0,1,0
"172",689,2,2,2,4,4,4,4,827,1,1,0,0,1,0
"173",690,2,2,5,6,3,3,3,11716,1,1,0,0,1,0
"174",691,2,2,5,6,3,3,3,11127,1,1,0,0,1,0
"175",693,2,2,1,5,2,2,2,1274,1,1,0,0,0,1
"176",1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"177",1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"178",1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"179",1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"180",1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"181",1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"182",1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"183",1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"184",1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"185",1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"186",1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"187",1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"188",1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"189",1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"190",1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"191",1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"192",1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"193",1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"194",1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"195",1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"196",1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"197",1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"198",1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"199",1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"200",1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"201",1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"202",1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"203",1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"204",1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"205",1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"206",1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"207",1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"208",1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"209",1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"210",1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"211",1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"212",1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"213",1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"214",1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"215",1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"216",1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"217",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"218",1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"219",1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"220",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"221",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"222",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"223",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"224",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"225",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"226",213,2,2,4,1,1,1,1,938,1,1,0,0,1,0
"227",214,2,2,4,1,1,1,1,695,1,1,0,0,1,0
"228",215,2,2,4,1,1,1,1,595,1,1,0,0,1,0
"229",216,2,2,4,1,1,1,1,803,1,1,0,0,1,0
"230",217,2,2,3,2,5,5,5,389,1,1,0,0,1,0
"231",218,2,2,3,2,5,5,5,464,1,1,0,0,1,0
"232",219,2,2,3,2,5,5,5,386,1,1,0,0,1,0
"233",220,2,2,3,2,5,5,5,178,1,1,0,0,1,0
"234",221,2,2,3,2,5,5,5,546,1,1,0,0,1,0
"235",222,2,2,3,2,5,5,5,670,1,1,0,0,1,0
"236",223,2,2,3,2,5,5,5,835,1,1,0,0,1,0
"237",224,2,2,3,2,5,5,5,853,1,1,0,0,1,0
"238",225,2,2,3,2,5,5,5,805,1,1,0,0,1,0
"239",226,2,2,3,2,5,5,5,575,1,1,0,0,1,0
"240",227,2,2,3,2,5,5,5,517,1,1,0,0,1,0
"241",228,2,2,4,1,1,1,1,788,1,1,0,0,1,0
"242",229,2,2,4,1,1,1,1,563,1,1,0,0,1,0
"243",230,2,2,4,1,1,1,1,676,1,1,0,0,1,0
"244",231,2,2,4,1,1,1,1,944,1,1,0,0,1,0
"245",232,2,2,4,1,1,1,1,845,1,1,0,0,1,0
"246",237,2,2,4,1,1,1,1,943,1,1,0,0,1,0
"247",238,2,2,4,1,1,1,1,633,1,1,0,0,1,0
"248",239,2,2,4,1,1,1,1,540,1,1,0,0,1,0
"249",240,2,2,3,2,5,5,5,698,1,1,0,0,1,0
"250",241,2,2,3,2,5,5,5,901,1,1,0,0,1,0
"251",242,2,2,3,2,5,5,5,797,1,1,0,0,1,0
"252",243,2,2,3,2,5,5,5,828,1,1,0,0,1,0
"253",244,2,2,3,2,5,5,5,635,1,1,0,0,1,0
"254",245,2,2,3,2,5,5,5,1075,1,1,0,0,1,0
"255",246,2,2,3,2,5,5,5,5395,1,1,0,0,1,0
"256",247,2,2,3,2,5,5,5,1346,1,1,0,0,1,0
"257",248,2,2,3,2,5,5,5,422,1,1,0,0,1,0
"258",249,2,2,4,1,1,1,1,539,1,1,0,0,1,0
"259",250,2,2,4,1,1,1,1,489,1,1,0,0,1,0
"260",251,2,2,4,1,1,1,1,705,1,1,0,0,1,0
"261",258,2,2,4,1,1,1,1,730,1,1,0,0,1,0
"262",259,2,2,4,1,1,1,1,968,1,1,0,0,1,0
"263",260,2,2,4,1,1,1,1,678,1,1,0,0,1,0
"264",261,2,2,4,1,1,1,1,880,1,1,0,0,1,0
"265",262,2,2,4,1,1,1,1,895,1,1,0,0,1,0
"266",263,2,2,3,2,5,5,5,647,1,1,0,0,1,0
"267",264,2,2,3,2,5,5,5,1361,1,1,0,0,1,0
"268",265,2,2,3,2,5,5,5,227,1,1,0,0,1,0
"269",266,2,2,3,2,5,5,5,648,1,1,0,0,1,0
"270",267,2,2,3,2,5,5,5,825,1,1,0,0,1,0
"271",268,2,2,3,2,5,5,5,221,1,1,0,0,1,0
"272",269,2,2,3,2,5,5,5,928,1,1,0,0,1,0
"273",270,2,2,3,2,5,5,5,1194,1,1,0,0,1,0
"274",271,2,2,3,2,5,5,5,1133,1,1,0,0,1,0
"275",272,2,2,3,2,5,5,5,742,1,1,0,0,1,0
"276",273,2,2,3,2,5,5,5,639,1,1,0,0,1,0
"277",274,2,2,3,2,5,5,5,749,1,1,0,0,1,0
"278",275,2,2,3,2,5,5,5,823,1,1,0,0,1,0
"279",276,2,2,3,2,5,5,5,980,1,1,0,0,1,0
"280",277,2,2,4,1,1,1,1,976,1,1,0,0,1,0
"281",278,2,2,4,1,1,1,1,670,1,1,0,0,1,0
"282",279,2,2,4,1,1,1,1,824,1,1,0,0,1,0
"283",285,2,2,4,1,1,1,1,754,1,1,0,0,1,0
"284",286,2,2,4,1,1,1,1,899,1,1,0,0,1,0
"285",287,2,2,4,1,1,1,1,990,1,1,0,0,1,0
"286",288,2,2,4,1,1,1,1,655,1,1,0,0,1,0
"287",289,2,2,4,1,1,1,1,759,1,1,0,0,1,0
"288",290,2,2,3,2,5,5,5,631,1,1,0,0,1,0
"289",291,2,2,3,2,5,5,5,826,1,1,0,0,1,0
"290",292,2,2,3,2,5,5,5,798,1,1,0,0,1,0
"291",293,2,2,3,2,5,5,5,2179,1,1,0,0,1,0
"292",294,2,2,3,2,5,5,5,803,1,1,0,0,1,0
"293",295,2,2,3,2,5,5,5,463,1,1,0,0,1,0
"294",296,2,2,3,2,5,5,5,1064,1,1,0,0,1,0
"295",297,2,2,3,2,5,5,5,815,1,1,0,0,1,0
"296",298,2,2,3,2,5,5,5,879,1,1,0,0,1,0
"297",299,2,2,4,1,1,1,1,1314,1,1,0,0,1,0
"298",300,2,2,4,1,1,1,1,904,1,1,0,0,1,0
"299",301,2,2,4,1,1,1,1,1172,1,1,0,0,1,0
"300",302,2,2,4,1,1,1,1,957,1,1,0,0,1,0
"301",303,2,2,4,1,1,1,1,707,1,1,0,0,1,0
"302",304,2,2,4,1,1,1,1,975,1,1,0,0,1,0
"303",309,2,2,4,1,1,1,1,697,1,1,0,0,1,0
"304",310,2,2,4,1,1,1,1,1059,1,1,0,0,1,0
"305",311,2,2,4,1,1,1,1,580,1,1,0,0,1,0
"306",312,2,2,4,1,1,1,1,776,1,1,0,0,1,0
"307",313,2,2,4,1,1,1,1,1900,1,1,0,0,1,0
"308",314,2,2,4,2,1,1,1,952,1,1,0,0,1,0
"309",315,2,2,3,2,5,5,5,1161,1,1,0,0,1,0
"310",316,2,2,3,2,5,5,5,843,1,1,0,0,1,0
"311",317,2,2,3,2,5,5,5,1129,1,1,0,0,1,0
"312",318,2,2,3,2,5,5,5,586,1,1,0,0,1,0
"313",324,2,2,4,2,1,1,1,1330,1,1,0,0,1,0
"314",325,2,2,4,1,1,1,1,396,1,1,0,0,1,0
"315",326,2,2,4,1,1,1,1,1650,1,1,0,0,1,0
"316",369,2,2,3,2,5,5,5,840,1,1,0,0,1,0
"317",370,2,2,3,3,5,5,5,785,1,1,0,0,1,0
"318",371,2,2,3,3,5,5,5,588,1,1,0,0,1,0
"319",372,2,2,3,3,5,5,5,1221,1,1,0,0,1,0
"320",373,2,2,3,3,5,5,5,605,1,1,0,0,1,0
"321",374,2,2,3,4,5,5,5,958,1,1,0,0,1,0
"322",375,2,2,2,4,4,4,4,1012,1,1,0,0,1,0
"323",376,2,2,2,4,4,4,4,1795,1,1,0,0,1,0
"324",377,2,2,2,4,4,4,4,1754,1,1,0,0,1,0
"325",378,2,2,2,4,4,4,4,2288,1,1,0,0,1,0
"326",379,2,2,2,4,4,4,4,1150,1,1,0,0,1,0
"327",380,2,2,2,4,4,4,4,1178,1,1,0,0,1,0
"328",381,2,2,2,4,4,4,4,640,1,1,0,0,1,0
"329",382,2,2,2,4,4,4,4,2012,1,1,0,0,1,0
"330",383,2,2,2,4,4,4,4,2630,1,1,0,0,1,0
"331",384,2,2,2,4,4,4,4,1479,1,1,0,0,1,0
"332",385,2,2,2,4,4,4,4,1812,1,1,0,0,1,0
"333",386,2,2,2,4,4,4,4,971,1,1,0,0,1,0
"334",387,2,2,2,4,4,4,4,765,1,1,0,0,1,0
"335",388,2,2,3,3,5,5,5,1552,1,1,0,0,1,0
"336",389,2,2,3,3,5,5,5,776,1,1,0,0,1,0
"337",390,2,2,3,3,5,5,5,819,1,1,0,0,1,0
"338",391,2,2,3,3,5,5,5,570,1,1,0,0,1,0
"339",392,2,2,3,3,5,5,5,1466,1,1,0,0,1,0
"340",393,2,2,3,3,5,5,5,1071,1,1,0,0,1,0
"341",394,2,2,3,3,5,5,5,954,1,1,0,0,1,0
"342",395,2,2,3,4,5,5,5,1170,1,1,0,0,1,0
"343",396,2,2,2,4,4,4,4,1700,1,1,0,0,1,0
"344",397,2,2,2,4,4,4,4,951,1,1,0,0,1,0
"345",398,2,2,2,4,4,4,4,14731,1,1,0,0,1,0
"346",399,2,2,3,3,5,5,5,1373,1,1,0,0,1,0
"347",400,2,2,3,3,5,5,5,1236,1,1,0,0,1,0
"348",401,2,2,3,3,5,5,5,1033,1,1,0,0,1,0
"349",402,2,2,3,3,5,5,5,852,1,1,0,0,1,0
"350",403,2,2,3,3,5,5,5,1436,1,1,0,0,1,0
"351",404,2,2,3,3,5,5,5,617,1,1,0,0,1,0
"352",405,2,2,3,3,5,5,5,699,1,1,0,0,1,0
"353",406,2,2,3,3,5,5,5,1441,1,1,0,0,1,0
"354",407,2,2,3,3,5,5,5,775,1,1,0,0,1,0
"355",408,2,2,3,3,5,5,5,806,1,1,0,0,1,0
"356",409,2,2,3,3,5,5,5,1569,1,1,0,0,1,0
"357",410,2,2,3,3,5,5,5,663,1,1,0,0,1,0
"358",411,2,2,3,3,5,5,5,1158,1,1,0,0,1,0
"359",412,2,2,3,3,5,5,5,781,1,1,0,0,1,0
"360",413,2,2,3,3,5,5,5,661,1,1,0,0,1,0
"361",414,2,2,3,3,5,5,5,1649,1,1,0,0,1,0
"362",415,2,2,3,3,5,5,5,1014,1,1,0,0,1,0
"363",416,2,2,3,3,5,5,5,839,1,1,0,0,1,0
"364",417,2,2,3,3,5,5,5,1097,1,1,0,0,1,0
"365",418,2,2,2,4,4,4,4,1368,1,1,0,0,1,0
"366",419,2,2,3,3,5,5,5,810,1,1,0,0,1,0
"367",420,2,2,3,3,5,5,5,752,1,1,0,0,1,0
"368",421,2,2,3,3,5,5,5,818,1,1,0,0,1,0
"369",422,2,2,3,3,5,5,5,1232,1,1,0,0,1,0
"370",423,2,2,3,3,5,5,5,1324,1,1,0,0,1,0
"371",424,2,2,3,3,5,5,5,802,1,1,0,0,1,0
"372",425,2,2,3,3,5,5,5,1567,1,1,0,0,1,0
"373",426,2,2,3,3,5,5,5,1010,1,1,0,0,1,0
"374",427,2,2,3,3,5,5,5,1088,1,1,0,0,1,0
"375",428,2,2,2,4,4,4,4,1288,1,1,0,0,1,0
"376",429,2,2,3,3,5,5,5,819,1,1,0,0,1,0
"377",430,2,2,3,3,5,5,5,949,1,1,0,0,1,0
"378",431,2,2,3,3,5,5,5,809,1,1,0,0,1,0
"379",432,2,2,3,3,5,5,5,1355,1,1,0,0,1,0
"380",433,2,2,3,3,5,5,5,1043,1,1,0,0,1,0
"381",434,2,2,2,4,4,4,4,1209,1,1,0,0,1,0
"382",435,2,2,3,3,5,5,5,1383,1,1,0,0,1,0
"383",436,2,2,3,3,5,5,5,1310,1,1,0,0,1,0
"384",437,2,2,3,3,5,5,5,618,1,1,0,0,1,0
"385",438,2,2,3,3,5,5,5,1128,1,1,0,0,1,0
"386",439,2,2,3,3,5,5,5,1571,1,1,0,0,1,0
"387",440,2,2,3,3,5,5,5,1001,1,1,0,0,1,0
"388",441,2,2,3,3,5,5,5,1195,1,1,0,0,1,0
"389",442,2,2,3,3,5,5,5,1521,1,1,0,0,1,0
"390",443,2,2,3,3,5,5,5,1411,1,1,0,0,1,0
"391",444,2,2,2,4,4,4,4,13286,1,1,0,0,1,0
"392",445,2,2,3,3,5,5,5,1258,1,1,0,0,1,0
"393",446,2,2,3,3,5,5,5,1433,1,1,0,0,1,0
"394",447,2,2,3,3,5,5,5,960,1,1,0,0,1,0
"395",448,2,2,3,3,5,5,5,1521,1,1,0,0,1,0
"396",449,2,2,3,3,5,5,5,974,1,1,0,0,1,0
