"","SECCION","munn.x","edon.x","disloc2015.x","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"1141",1211,34,28,3,13,3,3,3,561,0.741,0.706462100652927,0.034537899347073,0,0,1
"1142",1212,34,28,3,13,3,3,3,594,0.741,0.706462100652927,0.034537899347073,0,0,0
"1143",1213,34,28,3,13,3,3,3,178,0.741,0.706462100652927,0.034537899347073,1,0,0
"1144",1214,34,28,3,13,3,3,3,386,0.741,0.706462100652927,0.034537899347073,1,0,0
"1145",1215,34,28,3,13,3,3,3,506,0.741,0.706462100652927,0.034537899347073,1,0,0
"1146",1216,34,28,3,13,3,3,3,908,0.741,0.706462100652927,0.034537899347073,1,0,0
"1147",1217,34,28,3,13,3,3,3,659,0.741,0.706462100652927,0.034537899347073,1,0,0
"1148",1218,34,28,3,13,3,3,3,589,0.741,0.706462100652927,0.034537899347073,1,0,0
"1149",1219,34,28,3,13,3,3,3,800,0.741,0.706462100652927,0.034537899347073,1,0,0
"1150",1220,34,28,3,13,3,3,3,924,0.741,0.706462100652927,0.034537899347073,1,0,0
"1151",1221,34,28,3,13,3,3,3,1713,0.741,0.706462100652927,0.034537899347073,1,0,0
"1152",1222,34,28,3,13,3,3,3,1514,0.741,0.706462100652927,0.034537899347073,1,0,0
"1153",1278,36,28,3,13,3,3,3,643,0.741,0.706462100652927,0.034537899347073,0,0,1
"1154",1279,36,28,3,13,3,3,3,387,0.741,0.706462100652927,0.034537899347073,1,0,0
"1155",1562,41,28,5,14,5,5,5,10725,0.523,0.688433879758771,0.165433879758771,0,0,0
"1156",1563,41,28,5,14,5,5,5,1725,0.523,0.688433879758771,0.165433879758771,0,0,0
"1157",1564,41,28,5,14,5,5,5,3955,0.523,0.688433879758771,0.165433879758771,0,0,0
"1158",1565,41,28,5,14,5,5,5,1598,0.523,0.688433879758771,0.165433879758771,0,0,0
"1159",1566,41,28,5,14,5,5,5,4746,0.523,0.688433879758771,0.165433879758771,0,0,0
"1160",1567,41,28,5,14,5,5,5,2203,0.523,0.688433879758771,0.165433879758771,0,0,1
"1161",1568,41,28,5,14,5,5,5,4450,0.523,0.688433879758771,0.165433879758771,0,0,0
"1162",1569,41,28,5,14,5,5,5,5977,0.523,0.688433879758771,0.165433879758771,0,0,0
"1163",1570,41,28,5,14,5,5,5,2206,0.523,0.688433879758771,0.165433879758771,0,0,0
"1164",1571,41,28,5,14,5,5,5,1688,0.523,0.688433879758771,0.165433879758771,0,0,0
"1165",1572,41,28,5,14,5,5,5,2392,0.523,0.688433879758771,0.165433879758771,0,0,0
"1166",1573,41,28,5,14,5,5,5,8466,0.523,0.688433879758771,0.165433879758771,0,0,0
"1167",1574,41,28,5,14,5,5,5,1233,0.523,0.688433879758771,0.165433879758771,0,0,0
"1168",1575,41,28,5,14,5,5,5,1506,0.523,0.688433879758771,0.165433879758771,0,0,0
