"","edon.x","disloc2013.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2017","disloc2013.y","escenario1","dsi_SQ_E3_pob","pob_total","dif"
"1",25,3,3,0.331,25,3,3,19,0.35737695681163,19421,0.02637695681163
"2",25,4,3,0.331,25,3,3,19,0.35737695681163,19421,0.02637695681163
"3",25,3,3,0.331,25,3,4,19,0.35737695681163,1123,0.02637695681163
"4",25,4,3,0.331,25,3,4,19,0.35737695681163,1123,0.02637695681163
"5",25,8,2,0.584,25,2,8,1,0.633690162627166,1151,0.0496901626271661
"6",25,9,2,0.584,25,2,8,1,0.633690162627166,1151,0.0496901626271661
"7",25,11,23,0.539,25,23,11,16,0.431108169440242,707,0.107891830559758
"8",25,10,23,0.539,25,23,11,16,0.431108169440242,707,0.107891830559758
"9",25,21,11,0.624,25,11,21,5,0.558420945107098,644,0.0655790548929019
"10",25,20,11,0.624,25,11,21,5,0.558420945107098,644,0.0655790548929019
"11",25,16,19,0.321,25,19,16,15,0.366342394140849,844,0.045342394140849
"12",25,17,19,0.321,25,19,16,15,0.366342394140849,844,0.045342394140849
"13",25,18,19,0.321,25,19,16,15,0.366342394140849,844,0.045342394140849
"14",25,24,18,0.135,25,18,24,13,0.316328981225579,1241,0.181328981225579
"15",25,12,20,0.287,25,20,12,13,0.337148742889669,328,0.050148742889669
"16",25,13,17,0.241,25,17,13,12,0.239282147335277,332,0.00171785266472299
"17",25,14,17,0.241,25,17,13,12,0.239282147335277,332,0.00171785266472299
"18",25,13,17,0.241,25,17,14,11,0.239282147335277,597,0.00171785266472299
"19",25,14,17,0.241,25,17,14,11,0.239282147335277,597,0.00171785266472299
"20",25,1,1,0.713,25,1,1,2,0.750062505208767,1897,0.0370625052087671
"21",25,2,1,0.713,25,1,1,2,0.750062505208767,1897,0.0370625052087671
"22",25,16,19,0.321,25,19,17,10,0.366342394140849,1597,0.045342394140849
"23",25,17,19,0.321,25,19,17,10,0.366342394140849,1597,0.045342394140849
"24",25,18,19,0.321,25,19,17,10,0.366342394140849,1597,0.045342394140849
"25",25,23,10,0.579,25,10,23,3,0.480767930124929,128,0.0982320698750709
"26",25,22,10,0.579,25,10,23,3,0.480767930124929,128,0.0982320698750709
"27",25,1,1,0.713,25,1,2,18,0.750062505208767,462,0.0370625052087671
"28",25,2,1,0.713,25,1,2,18,0.750062505208767,462,0.0370625052087671
"29",25,6,6,0.419,25,6,6,23,0.428773265210364,3065,0.00977326521036403
"30",25,7,4,0.55,25,4,7,23,0.49114892460243,452,0.0588510753975701
"31",25,21,11,0.624,25,11,20,4,0.558420945107098,268,0.0655790548929019
"32",25,20,11,0.624,25,11,20,4,0.558420945107098,268,0.0655790548929019
"33",25,19,14,0.203,25,14,19,6,0.302589715356398,3658,0.099589715356398
"34",25,11,23,0.539,25,23,10,16,0.431108169440242,389,0.107891830559758
"35",25,10,23,0.539,25,23,10,16,0.431108169440242,389,0.107891830559758
"36",25,23,10,0.579,25,10,22,3,0.480767930124929,1366,0.0982320698750709
"37",25,22,10,0.579,25,10,22,3,0.480767930124929,1366,0.0982320698750709
"38",25,8,2,0.584,25,2,9,1,0.633690162627166,2445,0.0496901626271661
"39",25,9,2,0.584,25,2,9,1,0.633690162627166,2445,0.0496901626271661
"40",25,16,19,0.321,25,19,18,10,0.366342394140849,1687,0.045342394140849
"41",25,17,19,0.321,25,19,18,10,0.366342394140849,1687,0.045342394140849
"42",25,18,19,0.321,25,19,18,10,0.366342394140849,1687,0.045342394140849
"43",25,5,5,0.829,25,5,5,2,0.748760488176964,902,0.080239511823036
"44",25,15,24,0.73,25,24,15,17,0.774866788361626,139,0.0448667883616261
