"","edon.x","disloc2015.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2017","disloc2015.y","escenario1","dsi_SQ_E3_pob","pob_total","dif"
"1",31,8,1,0.967,31,1,8,8,0.979897888826871,1645,0.012897888826871
"2",31,14,2,0.212,31,2,14,8,0.16914155049865,2691,0.04285844950135
"3",31,6,2,0.212,31,2,14,8,0.16914155049865,2691,0.04285844950135
"4",31,12,3,0.961,31,3,12,7,0.950068812850891,1925,0.010931187149109
"5",31,9,4,0.933,31,4,9,3,0.935374174480972,1807,0.00237417448097199
"6",31,10,5,0.237,31,5,10,6,0.21052169087041,2149,0.02647830912959
"7",31,11,6,0.478,31,6,11,4,0.531111453566941,1489,0.053111453566941
"8",31,15,7,0.315,31,7,15,9,0.299056764361313,1711,0.015943235638687
"9",31,13,9,0.899,31,9,13,8,0.928134195660042,1498,0.0291341956600419
"10",31,14,2,0.212,31,2,6,2,0.16914155049865,1037,0.04285844950135
"11",31,6,2,0.212,31,2,6,2,0.16914155049865,1037,0.04285844950135
"12",31,4,15,0.928,31,15,4,13,0.948193381980115,15859,0.020193381980115
"13",31,5,14,0.681,31,14,5,11,0.75491125097235,4200,0.07391125097235
"14",31,1,14,0.681,31,14,5,11,0.75491125097235,4200,0.07391125097235
"15",31,3,13,0.376,31,13,3,14,0.481233593897292,10600,0.105233593897292
"16",31,2,10,0.405,31,10,2,12,0.350259571706684,1331,0.054740428293316
"17",31,7,10,0.405,31,10,2,12,0.350259571706684,1331,0.054740428293316
"18",31,5,14,0.681,31,14,1,11,0.75491125097235,1503,0.07391125097235
"19",31,1,14,0.681,31,14,1,11,0.75491125097235,1503,0.07391125097235
"20",31,2,10,0.405,31,10,7,12,0.350259571706684,1331,0.054740428293316
"21",31,7,10,0.405,31,10,7,12,0.350259571706684,1331,0.054740428293316
