"","edon.x","disloc2011.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2017","disloc2011.y","escenario1","dsi_SQ_E3_pob","pob_total","dif"
"1",5,13,5,0.41,5,5,13,6,0.42722530436434,760,0.01722530436434
"2",5,14,5,0.41,5,5,13,6,0.42722530436434,760,0.01722530436434
"3",5,12,5,0.41,5,5,13,6,0.42722530436434,760,0.01722530436434
"4",5,15,3,0.798,5,1,15,5,0.851018297250062,3083,0.0530182972500619
"5",5,13,5,0.41,5,5,14,6,0.42722530436434,3656,0.01722530436434
"6",5,14,5,0.41,5,5,14,6,0.42722530436434,3656,0.01722530436434
"7",5,12,5,0.41,5,5,14,6,0.42722530436434,3656,0.01722530436434
"8",5,5,11,1,5,12,5,7,1,7004,0
"9",5,13,5,0.41,5,5,12,6,0.42722530436434,593,0.01722530436434
"10",5,14,5,0.41,5,5,12,6,0.42722530436434,593,0.01722530436434
"11",5,12,5,0.41,5,5,12,6,0.42722530436434,593,0.01722530436434
"12",5,11,4,0.443,5,4,11,2,0.493703124645957,1287,0.050703124645957
"13",5,10,8,0.618,5,7,10,3,0.457014369290419,2483,0.160985630709581
"14",5,6,8,0.618,5,7,10,3,0.457014369290419,2483,0.160985630709581
"15",5,10,8,0.618,5,7,6,3,0.457014369290419,1941,0.160985630709581
"16",5,6,8,0.618,5,7,6,3,0.457014369290419,1941,0.160985630709581
"17",5,16,16,0.784,5,2,16,8,0.835004898325909,4421,0.0510048983259089
"18",5,4,13,0.7,5,14,4,16,0.713483522821261,2708,0.0134835228212611
"19",5,1,13,0.7,5,14,4,16,0.713483522821261,2708,0.0134835228212611
"20",5,4,13,0.7,5,14,1,16,0.713483522821261,7970,0.0134835228212611
"21",5,1,13,0.7,5,14,1,16,0.713483522821261,7970,0.0134835228212611
"22",5,2,14,0.199,5,15,2,14,0.34527350225792,3589,0.14627350225792
"23",5,3,14,0.199,5,15,2,14,0.34527350225792,3589,0.14627350225792
"24",5,2,14,0.199,5,15,3,13,0.34527350225792,833,0.14627350225792
"25",5,3,14,0.199,5,15,3,13,0.34527350225792,833,0.14627350225792
"26",5,9,7,0.283,5,8,9,12,0.323653866105438,4860,0.040653866105438
"27",5,8,10,0.65,5,9,8,11,0.572416156618312,1326,0.077583843381688
"28",5,7,9,0.15,5,11,7,9,0.244798379990393,2197,0.094798379990393
