"","edon.x","disloc2005.x","escenario1","dsi_SQ_E1_sec","edon.y","disloc2017","disloc2005.y","escenario3","dsi_SQ_E1_pob","pob_total","dif"
"1",18,18,1,0.798,18,1,18,1,0.784991816693944,767,0.013008183306056
"2",18,7,17,0.61,18,16,7,18,0.628034327748263,835,0.018034327748263
"3",18,13,17,0.61,18,16,7,18,0.628034327748263,835,0.018034327748263
"4",18,7,17,0.61,18,16,13,18,0.628034327748263,548,0.018034327748263
"5",18,13,17,0.61,18,16,13,18,0.628034327748263,548,0.018034327748263
"6",18,14,12,0.191,18,18,14,3,0.444149836398511,23216,0.253149836398511
"7",18,8,16,0.268,18,15,8,13,0.402085061984999,1166,0.134085061984999
"8",18,6,18,0.633,18,3,6,12,0.732460582606461,2092,0.099460582606461
"9",18,16,2,0.417,18,1,16,1,0.410126732908907,1308,0.00687326709109298
"10",18,17,2,0.417,18,1,16,1,0.410126732908907,1308,0.00687326709109298
"11",18,9,13,0.63,18,10,9,14,0.633614482616746,2597,0.00361448261674602
"12",18,3,10,0.361,18,13,3,17,0.257955104667449,2125,0.103044895332551
"13",18,10,14,0.412,18,5,10,16,0.394196301564723,1064,0.017803698435277
"14",18,11,14,0.412,18,5,10,16,0.394196301564723,1064,0.017803698435277
"15",18,12,14,0.412,18,5,10,16,0.394196301564723,1064,0.017803698435277
"16",18,10,14,0.412,18,5,11,16,0.394196301564723,1230,0.017803698435277
"17",18,11,14,0.412,18,5,11,16,0.394196301564723,1230,0.017803698435277
"18",18,12,14,0.412,18,5,11,16,0.394196301564723,1230,0.017803698435277
"19",18,10,14,0.412,18,5,12,16,0.394196301564723,506,0.017803698435277
"20",18,11,14,0.412,18,5,12,16,0.394196301564723,506,0.017803698435277
"21",18,12,14,0.412,18,5,12,16,0.394196301564723,506,0.017803698435277
"22",18,16,2,0.417,18,2,17,2,0.410126732908907,829,0.00687326709109298
"23",18,17,2,0.417,18,2,17,2,0.410126732908907,829,0.00687326709109298
"24",18,5,8,0.324,18,6,5,11,0.393779191541313,1533,0.069779191541313
"25",18,2,4,0.671,18,8,2,8,0.624594686685939,2510,0.0464053133140611
"26",18,1,9,0.304,18,9,1,9,0.325237401503631,535,0.021237401503631
"27",18,4,9,0.304,18,9,1,9,0.325237401503631,535,0.021237401503631
"28",18,1,9,0.304,18,6,4,11,0.325237401503631,1798,0.021237401503631
"29",18,4,9,0.304,18,6,4,11,0.325237401503631,1798,0.021237401503631
"30",18,15,3,0.557,18,4,15,15,0.56672836474899,1056,0.00972836474898997
