"","edon.x","disloc2012.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2012.y","escenario1","dsi_SQ_E3_pob","pob_total","dif"
"1",7,16,24,0.292,7,18,16,5,0.304579434802276,5562,0.012579434802276
"2",7,3,16,0.455,7,3,3,1,0.456242725409435,3339,0.00124272540943499
"3",7,7,23,0.472,7,20,7,19,0.489501221073645,4060,0.017501221073645
"4",7,4,23,0.472,7,20,7,19,0.489501221073645,4060,0.017501221073645
"5",7,21,23,0.472,7,20,7,19,0.489501221073645,4060,0.017501221073645
"6",7,12,11,0.416,7,11,12,23,0.418367146532592,3226,0.00236714653259201
"7",7,10,11,0.416,7,11,12,23,0.418367146532592,3226,0.00236714653259201
"8",7,11,11,0.416,7,11,12,23,0.418367146532592,3226,0.00236714653259201
"9",7,17,18,0.657,7,17,17,9,0.645878010557572,2716,0.011121989442428
"10",7,7,23,0.472,7,20,4,19,0.489501221073645,2233,0.017501221073645
"11",7,4,23,0.472,7,20,4,19,0.489501221073645,2233,0.017501221073645
"12",7,21,23,0.472,7,20,4,19,0.489501221073645,2233,0.017501221073645
"13",7,23,7,0.515,7,23,23,9,0.532334285913431,2123,0.017334285913431
"14",7,15,6,0.426,7,15,15,11,0.394510873166899,1760,0.031489126833101
"15",7,14,9,0.174,7,2,14,10,0.211951803076597,6772,0.037951803076597
"16",7,12,11,0.416,7,11,10,23,0.418367146532592,3384,0.00236714653259201
"17",7,10,11,0.416,7,11,10,23,0.418367146532592,3384,0.00236714653259201
"18",7,11,11,0.416,7,11,10,23,0.418367146532592,3384,0.00236714653259201
"19",7,24,19,0.7,7,24,24,12,0.73548933976434,2650,0.0354893397643401
"20",7,9,20,1,7,9,9,20,1,1464,0
"21",7,13,12,0.53,7,12,13,4,0.551967396841569,1431,0.021967396841569
"22",7,6,8,0.629,7,6,6,6,0.672571485725081,6070,0.043571485725081
"23",7,22,10,0.341,7,21,22,23,0.368006706749977,849,0.027006706749977
"24",7,7,23,0.472,7,20,21,19,0.489501221073645,2613,0.017501221073645
"25",7,4,23,0.472,7,20,21,19,0.489501221073645,2613,0.017501221073645
"26",7,21,23,0.472,7,20,21,19,0.489501221073645,2613,0.017501221073645
"27",7,20,17,0.237,7,10,20,6,0.199514187920945,4179,0.037485812079055
"28",7,12,11,0.416,7,11,11,23,0.418367146532592,2832,0.00236714653259201
"29",7,10,11,0.416,7,11,11,23,0.418367146532592,2832,0.00236714653259201
"30",7,11,11,0.416,7,11,11,23,0.418367146532592,2832,0.00236714653259201
"31",7,8,4,0.537,7,8,8,22,0.561679960789927,2825,0.024679960789927
"32",7,5,1,0.823,7,5,5,24,0.829467513259666,4271,0.00646751325966599
"33",7,18,14,0.485,7,19,18,12,0.558032120005085,2574,0.073032120005085
"34",7,19,14,0.485,7,19,18,12,0.558032120005085,2574,0.073032120005085
"35",7,1,13,0.282,7,1,1,15,0.351149242626716,11313,0.069149242626716
"36",7,2,13,0.282,7,1,1,15,0.351149242626716,11313,0.069149242626716
"37",7,1,13,0.282,7,1,2,15,0.351149242626716,1802,0.069149242626716
"38",7,2,13,0.282,7,1,2,15,0.351149242626716,1802,0.069149242626716
"39",7,18,14,0.485,7,19,19,2,0.558032120005085,879,0.073032120005085
"40",7,19,14,0.485,7,19,19,2,0.558032120005085,879,0.073032120005085
